tick,type,frame_rate,hours,minutes,seconds,frames,sub_frames,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,note,velocity
151088,note_off,,,,,,,186,0,0,,,,,,,,,0,41,64
151120,control_change,,,,,,,32,0,0,,,,,,,64,127,0,,
151186,note_off,,,,,,,66,0,0,,,,,,,,,0,56,64
151240,note_off,,,,,,,54,0,0,,,,,,,,,0,27,64
151368,note_off,,,,,,,128,0,0,,,,,,,,,0,62,64
151368,note_on,,,,,,,0,0,0,,,,,,,,,0,58,50
151374,note_on,,,,,,,6,0,0,,,,,,,,,0,63,85
151380,note_on,,,,,,,6,0,0,,,,,,,,,0,43,64
151418,note_off,,,,,,,38,0,0,,,,,,,,,0,65,64
151472,note_off,,,,,,,54,0,0,,,,,,,,,0,43,64
151540,note_off,,,,,,,68,0,0,,,,,,,,,0,58,64
151678,note_on,,,,,,,138,0,0,,,,,,,,,0,41,77
151681,note_on,,,,,,,3,0,0,,,,,,,,,0,56,66
151681,note_on,,,,,,,0,0,0,,,,,,,,,0,65,81
151716,note_off,,,,,,,35,0,0,,,,,,,,,0,41,64
151742,note_off,,,,,,,26,0,0,,,,,,,,,0,63,64
151820,note_on,,,,,,,78,0,0,,,,,,,,,0,27,82
151872,control_change,,,,,,,52,0,0,,,,,,,64,0,0,,
151934,note_off,,,,,,,62,0,0,,,,,,,,,0,56,64
152022,note_off,,,,,,,88,0,0,,,,,,,,,0,27,64
152040,control_change,,,,,,,18,0,0,,,,,,,64,127,0,,
152094,note_on,,,,,,,54,0,0,,,,,,,,,0,62,88
152094,note_on,,,,,,,0,0,0,,,,,,,,,0,53,97
152106,note_on,,,,,,,12,0,0,,,,,,,,,0,59,59
152130,note_off,,,,,,,24,0,0,,,,,,,,,0,65,64
152140,note_on,,,,,,,10,0,0,,,,,,,,,0,43,70
152396,note_off,,,,,,,256,0,0,,,,,,,,,0,53,64
152656,note_off,,,,,,,260,0,0,,,,,,,,,0,59,64
152714,note_off,,,,,,,58,0,0,,,,,,,,,0,43,64
152728,note_on,,,,,,,14,0,0,,,,,,,,,0,48,36
152744,note_on,,,,,,,16,0,0,,,,,,,,,0,51,68
152754,note_on,,,,,,,10,0,0,,,,,,,,,0,60,78
152782,note_off,,,,,,,28,0,0,,,,,,,,,0,62,64
152800,note_off,,,,,,,18,0,0,,,,,,,,,0,48,64
152918,note_on,,,,,,,118,0,0,,,,,,,,,0,27,80
152972,note_off,,,,,,,54,0,0,,,,,,,,,0,27,64
153008,note_off,,,,,,,36,0,0,,,,,,,,,0,51,64
153048,note_off,,,,,,,40,0,0,,,,,,,,,0,60,64
153092,note_on,,,,,,,44,0,0,,,,,,,,,0,27,84
153156,note_off,,,,,,,64,0,0,,,,,,,,,0,27,64
153348,note_on,,,,,,,192,0,0,,,,,,,,,0,58,65
153352,note_on,,,,,,,4,0,0,,,,,,,,,0,67,88
153360,note_on,,,,,,,8,0,0,,,,,,,,,0,63,70
153362,note_on,,,,,,,2,0,0,,,,,,,,,0,39,62
153366,note_on,,,,,,,4,0,0,,,,,,,,,0,27,69
153392,control_change,,,,,,,26,0,0,,,,,,,64,0,0,,
153670,control_change,,,,,,,278,0,0,,,,,,,64,127,0,,
153732,note_off,,,,,,,62,0,0,,,,,,,,,0,39,64
153826,note_off,,,,,,,94,0,0,,,,,,,,,0,58,64
153910,note_off,,,,,,,84,0,0,,,,,,,,,0,63,64
153962,note_on,,,,,,,52,0,0,,,,,,,,,0,56,59
153965,note_on,,,,,,,3,0,0,,,,,,,,,0,65,84
153976,note_on,,,,,,,11,0,0,,,,,,,,,0,62,57
153982,note_on,,,,,,,6,0,0,,,,,,,,,0,41,69
154036,note_off,,,,,,,54,0,0,,,,,,,,,0,67,64
154068,control_change,,,,,,,32,0,0,,,,,,,64,0,0,,
154268,note_off,,,,,,,200,0,0,,,,,,,,,0,27,64
154274,note_off,,,,,,,6,0,0,,,,,,,,,0,41,64
154284,control_change,,,,,,,10,0,0,,,,,,,64,127,0,,
154314,note_off,,,,,,,30,0,0,,,,,,,,,0,62,64
154350,note_off,,,,,,,36,0,0,,,,,,,,,0,56,64
154370,note_off,,,,,,,20,0,0,,,,,,,,,0,65,64
154370,note_on,,,,,,,0,0,0,,,,,,,,,0,27,66
154534,note_off,,,,,,,164,0,0,,,,,,,,,0,27,64
154582,note_on,,,,,,,48,0,0,,,,,,,,,0,70,76
154588,note_on,,,,,,,6,0,0,,,,,,,,,0,58,55
154612,note_on,,,,,,,24,0,0,,,,,,,,,0,63,55
154616,note_on,,,,,,,4,0,0,,,,,,,,,0,43,59
154906,note_off,,,,,,,290,0,0,,,,,,,,,0,43,64
154986,note_off,,,,,,,80,0,0,,,,,,,,,0,58,64
155122,note_on,,,,,,,136,0,0,,,,,,,,,0,38,59
155124,note_on,,,,,,,2,0,0,,,,,,,,,0,27,48
155166,note_on,,,,,,,42,0,0,,,,,,,,,0,68,64
155172,note_on,,,,,,,6,0,0,,,,,,,,,0,58,38
155196,note_on,,,,,,,24,0,0,,,,,,,,,0,65,47
155199,note_off,,,,,,,3,0,0,,,,,,,,,0,63,64
155222,note_off,,,,,,,23,0,0,,,,,,,,,0,70,64
155222,control_change,,,,,,,0,0,0,,,,,,,64,0,0,,
155252,note_off,,,,,,,30,0,0,,,,,,,,,0,27,64
155340,note_on,,,,,,,88,0,0,,,,,,,,,0,27,54
155374,control_change,,,,,,,34,0,0,,,,,,,64,127,0,,
155446,note_off,,,,,,,72,0,0,,,,,,,,,0,27,64
155544,note_on,,,,,,,98,0,0,,,,,,,,,0,27,59
155568,note_off,,,,,,,24,0,0,,,,,,,,,0,38,64
155568,note_off,,,,,,,0,0,0,,,,,,,,,0,65,64
155608,note_off,,,,,,,40,0,0,,,,,,,,,0,58,64
155624,note_off,,,,,,,16,0,0,,,,,,,,,0,27,64
155842,note_on,,,,,,,218,0,0,,,,,,,,,0,67,62
155846,note_on,,,,,,,4,0,0,,,,,,,,,0,58,34
155848,note_on,,,,,,,2,0,0,,,,,,,,,0,63,40
155852,note_on,,,,,,,4,0,0,,,,,,,,,0,39,44
155868,note_on,,,,,,,16,0,0,,,,,,,,,0,27,41
155896,control_change,,,,,,,28,0,0,,,,,,,64,0,0,,
155950,note_off,,,,,,,54,0,0,,,,,,,,,0,68,64
156200,note_off,,,,,,,250,0,0,,,,,,,,,0,39,64
156220,control_change,,,,,,,20,0,0,,,,,,,64,127,0,,
156232,note_off,,,,,,,12,0,0,,,,,,,,,0,63,64
156292,note_off,,,,,,,60,0,0,,,,,,,,,0,58,64
156466,note_on,,,,,,,174,0,0,,,,,,,,,0,56,40
156474,note_on,,,,,,,8,0,0,,,,,,,,,0,65,71
156484,note_on,,,,,,,10,0,0,,,,,,,,,0,62,38
156484,note_on,,,,,,,0,0,0,,,,,,,,,0,41,52
156506,note_off,,,,,,,22,0,0,,,,,,,,,0,67,64
156588,control_change,,,,,,,82,0,0,,,,,,,64,0,0,,
156686,note_off,,,,,,,98,0,0,,,,,,,,,0,27,64
156692,note_off,,,,,,,6,0,0,,,,,,,,,0,41,64
156758,control_change,,,,,,,66,0,0,,,,,,,64,127,0,,
156804,note_on,,,,,,,46,0,0,,,,,,,,,0,27,46
156828,note_off,,,,,,,24,0,0,,,,,,,,,0,62,64
156856,note_off,,,,,,,28,0,0,,,,,,,,,0,56,64
156932,note_off,,,,,,,76,0,0,,,,,,,,,0,65,64
156935,note_off,,,,,,,3,0,0,,,,,,,,,0,27,64
157072,note_on,,,,,,,137,0,0,,,,,,,,,0,70,59
157094,note_on,,,,,,,22,0,0,,,,,,,,,0,43,47
157098,note_on,,,,,,,4,0,0,,,,,,,,,0,58,18
157108,note_on,,,,,,,10,0,0,,,,,,,,,0,63,37
157436,note_off,,,,,,,328,0,0,,,,,,,,,0,43,64
157468,note_off,,,,,,,32,0,0,,,,,,,,,0,58,64
157502,note_off,,,,,,,34,0,0,,,,,,,,,0,70,64
157696,note_on,,,,,,,194,0,0,,,,,,,,,0,58,37
157700,note_on,,,,,,,4,0,0,,,,,,,,,0,68,49
157716,note_on,,,,,,,16,0,0,,,,,,,,,0,38,43
157742,note_on,,,,,,,26,0,0,,,,,,,,,0,65,33
157774,note_off,,,,,,,32,0,0,,,,,,,,,0,63,64
157914,note_on,,,,,,,140,0,0,,,,,,,,,0,27,49
157980,note_off,,,,,,,66,0,0,,,,,,,,,0,27,64
158126,note_on,,,,,,,146,0,0,,,,,,,,,0,27,60
158156,note_off,,,,,,,30,0,0,,,,,,,,,0,38,64
158180,note_off,,,,,,,24,0,0,,,,,,,,,0,27,64
158196,note_off,,,,,,,16,0,0,,,,,,,,,0,65,64
158200,note_off,,,,,,,4,0,0,,,,,,,,,0,58,64
158450,note_on,,,,,,,250,0,0,,,,,,,,,0,67,69
158453,note_on,,,,,,,3,0,0,,,,,,,,,0,39,43
158458,note_on,,,,,,,5,0,0,,,,,,,,,0,27,44
158460,note_on,,,,,,,2,0,0,,,,,,,,,0,58,32
158472,note_on,,,,,,,12,0,0,,,,,,,,,0,63,42
158532,note_off,,,,,,,60,0,0,,,,,,,,,0,68,64
158648,control_change,,,,,,,116,0,0,,,,,,,64,0,0,,
158900,note_off,,,,,,,252,0,0,,,,,,,,,0,27,64
158910,control_change,,,,,,,10,0,0,,,,,,,64,127,0,,
158936,note_off,,,,,,,26,0,0,,,,,,,,,0,39,64
159116,note_on,,,,,,,180,0,0,,,,,,,,,0,41,59
159120,note_on,,,,,,,4,0,0,,,,,,,,,0,29,57
159434,note_off,,,,,,,314,0,0,,,,,,,,,0,58,64
159436,note_off,,,,,,,2,0,0,,,,,,,,,0,63,64
159696,note_on,,,,,,,260,0,0,,,,,,,,,0,56,54
159704,note_on,,,,,,,8,0,0,,,,,,,,,0,65,70
159712,note_on,,,,,,,8,0,0,,,,,,,,,0,62,48
159754,control_change,,,,,,,42,0,0,,,,,,,64,0,0,,
159756,note_off,,,,,,,2,0,0,,,,,,,,,0,67,64
160062,control_change,,,,,,,306,0,0,,,,,,,64,127,0,,
160108,note_off,,,,,,,46,0,0,,,,,,,,,0,29,64
160120,note_off,,,,,,,12,0,0,,,,,,,,,0,41,64
160318,note_on,,,,,,,198,0,0,,,,,,,,,0,43,53
160322,control_change,,,,,,,4,0,0,,,,,,,64,0,0,,
160326,note_on,,,,,,,4,0,0,,,,,,,,,0,31,54
160660,control_change,,,,,,,334,0,0,,,,,,,64,127,0,,
160686,note_off,,,,,,,26,0,0,,,,,,,,,0,62,64
160774,note_off,,,,,,,88,0,0,,,,,,,,,0,56,64
160968,note_on,,,,,,,194,0,0,,,,,,,,,0,63,64
160980,note_on,,,,,,,12,0,0,,,,,,,,,0,55,46
160982,note_on,,,,,,,2,0,0,,,,,,,,,0,58,26
160998,control_change,,,,,,,16,0,0,,,,,,,64,0,0,,
161126,note_off,,,,,,,128,0,0,,,,,,,,,0,65,64
161256,note_off,,,,,,,130,0,0,,,,,,,,,0,43,64
161336,control_change,,,,,,,80,0,0,,,,,,,64,127,0,,
161426,note_off,,,,,,,90,0,0,,,,,,,,,0,31,64
161598,control_change,,,,,,,172,0,0,,,,,,,64,0,0,,
161608,note_on,,,,,,,10,0,0,,,,,,,,,0,27,49
161624,note_on,,,,,,,16,0,0,,,,,,,,,0,39,35
161892,note_off,,,,,,,268,0,0,,,,,,,,,0,58,64
161908,note_off,,,,,,,16,0,0,,,,,,,,,0,55,64
161950,control_change,,,,,,,42,0,0,,,,,,,64,127,0,,
162258,note_on,,,,,,,308,0,0,,,,,,,,,0,58,38
162264,note_on,,,,,,,6,0,0,,,,,,,,,0,62,49
162290,control_change,,,,,,,26,0,0,,,,,,,64,0,0,,
162352,note_off,,,,,,,62,0,0,,,,,,,,,0,63,64
162688,control_change,,,,,,,336,0,0,,,,,,,64,127,0,,
162740,note_off,,,,,,,52,0,0,,,,,,,,,0,27,64
162764,note_off,,,,,,,24,0,0,,,,,,,,,0,39,64
162966,control_change,,,,,,,202,0,0,,,,,,,64,0,0,,
162998,note_on,,,,,,,32,0,0,,,,,,,,,0,28,44
163016,note_on,,,,,,,18,0,0,,,,,,,,,0,40,43
163364,control_change,,,,,,,348,0,0,,,,,,,64,127,0,,
163374,note_off,,,,,,,10,0,0,,,,,,,,,0,58,64
163656,control_change,,,,,,,282,0,0,,,,,,,64,0,0,,
163706,note_on,,,,,,,50,0,0,,,,,,,,,0,61,50
163714,note_on,,,,,,,8,0,0,,,,,,,,,0,58,29
163754,note_off,,,,,,,40,0,0,,,,,,,,,0,62,64
164008,note_off,,,,,,,254,0,0,,,,,,,,,0,40,64
164040,control_change,,,,,,,32,0,0,,,,,,,64,127,0,,
164126,note_off,,,,,,,86,0,0,,,,,,,,,0,28,64
164486,control_change,,,,,,,360,0,0,,,,,,,64,0,0,,
164528,note_on,,,,,,,42,0,0,,,,,,,,,0,41,25
164546,note_on,,,,,,,18,0,0,,,,,,,,,0,29,25
164918,control_change,,,,,,,372,0,0,,,,,,,64,127,0,,
165582,note_on,,,,,,,664,0,0,,,,,,,,,0,60,23
165600,note_on,,,,,,,18,0,0,,,,,,,,,0,57,15
165608,control_change,,,,,,,8,0,0,,,,,,,64,0,0,,
165678,note_off,,,,,,,70,0,0,,,,,,,,,0,58,64
165732,note_off,,,,,,,54,0,0,,,,,,,,,0,61,64
165976,control_change,,,,,,,244,0,0,,,,,,,64,127,0,,
166034,note_off,,,,,,,58,0,0,,,,,,,,,0,29,64
166070,note_off,,,,,,,36,0,0,,,,,,,,,0,41,64
166486,note_on,,,,,,,416,0,0,,,,,,,,,0,52,49
166486,note_on,,,,,,,0,0,0,,,,,,,,,0,46,32
166498,note_on,,,,,,,12,0,0,,,,,,,,,0,49,28
166592,control_change,,,,,,,94,0,0,,,,,,,64,0,0,,
166680,note_off,,,,,,,88,0,0,,,,,,,,,0,57,64
166748,note_off,,,,,,,68,0,0,,,,,,,,,0,60,64
167774,control_change,,,,,,,1026,0,0,,,,,,,64,127,0,,
168114,note_off,,,,,,,340,0,0,,,,,,,,,0,46,64
168138,note_off,,,,,,,24,0,0,,,,,,,,,0,49,64
168508,note_on,,,,,,,370,0,0,,,,,,,,,0,53,57
168526,note_on,,,,,,,18,0,0,,,,,,,,,0,45,17
168529,note_on,,,,,,,3,0,0,,,,,,,,,0,48,25
168542,note_on,,,,,,,13,0,0,,,,,,,,,0,41,26
168558,control_change,,,,,,,16,0,0,,,,,,,64,0,0,,
168610,note_off,,,,,,,52,0,0,,,,,,,,,0,52,64
168866,control_change,,,,,,,256,0,0,,,,,,,64,127,0,,
168872,note_off,,,,,,,6,0,0,,,,,,,,,0,48,64
168878,note_off,,,,,,,6,0,0,,,,,,,,,0,41,64
168918,note_off,,,,,,,40,0,0,,,,,,,,,0,53,64
168928,note_off,,,,,,,10,0,0,,,,,,,,,0,45,64
169546,note_on,,,,,,,618,0,0,,,,,,,,,0,52,69
169578,note_on,,,,,,,32,0,0,,,,,,,,,0,46,50
169582,note_on,,,,,,,4,0,0,,,,,,,,,0,49,56
170094,control_change,,,,,,,512,0,0,,,,,,,64,0,0,,
170678,control_change,,,,,,,584,0,0,,,,,,,64,127,0,,
171392,note_on,,,,,,,714,0,0,,,,,,,,,0,45,47
171588,note_off,,,,,,,196,0,0,,,,,,,,,0,46,64
171692,control_change,,,,,,,104,0,0,,,,,,,64,0,0,,
171862,control_change,,,,,,,170,0,0,,,,,,,64,127,0,,
171962,note_on,,,,,,,100,0,0,,,,,,,,,0,43,41
172118,note_off,,,,,,,156,0,0,,,,,,,,,0,45,64
172184,control_change,,,,,,,66,0,0,,,,,,,64,0,0,,
172506,control_change,,,,,,,322,0,0,,,,,,,64,127,0,,
172644,note_on,,,,,,,138,0,0,,,,,,,,,0,41,54
172674,note_off,,,,,,,30,0,0,,,,,,,,,0,43,64
173198,control_change,,,,,,,524,0,0,,,,,,,64,0,0,,
173644,control_change,,,,,,,446,0,0,,,,,,,64,127,0,,
174230,note_on,,,,,,,586,0,0,,,,,,,,,0,40,35
174282,note_off,,,,,,,52,0,0,,,,,,,,,0,41,64
174504,control_change,,,,,,,222,0,0,,,,,,,64,0,0,,
174996,control_change,,,,,,,492,0,0,,,,,,,64,127,0,,
175206,note_off,,,,,,,210,0,0,,,,,,,,,0,40,64
175618,note_off,,,,,,,412,0,0,,,,,,,,,0,49,64
175624,note_off,,,,,,,6,0,0,,,,,,,,,0,52,64
176334,control_change,,,,,,,710,0,0,,,,,,,64,0,0,,
176948,control_change,,,,,,,614,0,0,,,,,,,64,127,0,,
177302,note_on,,,,,,,354,0,0,,,,,,,,,0,81,31
177302,note_on,,,,,,,0,0,0,,,,,,,,,0,69,14
177326,note_on,,,,,,,24,0,0,,,,,,,,,0,77,23
177590,note_off,,,,,,,264,0,0,,,,,,,,,0,69,64
177616,note_on,,,,,,,26,0,0,,,,,,,,,0,45,8
177668,note_off,,,,,,,52,0,0,,,,,,,,,0,81,64
177682,note_off,,,,,,,14,0,0,,,,,,,,,0,77,64
177722,note_off,,,,,,,40,0,0,,,,,,,,,0,45,64
177928,note_on,,,,,,,206,0,0,,,,,,,,,0,50,28
177958,note_on,,,,,,,30,0,0,,,,,,,,,0,38,20
178172,note_on,,,,,,,214,0,0,,,,,,,,,0,70,16
178184,note_on,,,,,,,12,0,0,,,,,,,,,0,82,23
178188,note_on,,,,,,,4,0,0,,,,,,,,,0,79,22
178264,note_off,,,,,,,76,0,0,,,,,,,,,0,70,64
178276,note_off,,,,,,,12,0,0,,,,,,,,,0,82,64
178308,note_off,,,,,,,32,0,0,,,,,,,,,0,79,64
178348,note_on,,,,,,,40,0,0,,,,,,,,,0,81,43
178354,note_on,,,,,,,6,0,0,,,,,,,,,0,69,15
178370,note_on,,,,,,,16,0,0,,,,,,,,,0,77,17
178422,control_change,,,,,,,52,0,0,,,,,,,64,0,0,,
178588,note_on,,,,,,,166,0,0,,,,,,,,,0,46,34
178682,note_off,,,,,,,94,0,0,,,,,,,,,0,46,64
178730,control_change,,,,,,,48,0,0,,,,,,,64,127,0,,
178880,note_off,,,,,,,150,0,0,,,,,,,,,0,77,64
178882,note_on,,,,,,,2,0,0,,,,,,,,,0,45,32
178888,note_off,,,,,,,6,0,0,,,,,,,,,0,81,64
178968,note_off,,,,,,,80,0,0,,,,,,,,,0,45,64
178974,note_off,,,,,,,6,0,0,,,,,,,,,0,69,64
179128,note_on,,,,,,,154,0,0,,,,,,,,,0,77,65
179150,note_on,,,,,,,22,0,0,,,,,,,,,0,74,51
179170,note_on,,,,,,,20,0,0,,,,,,,,,0,65,4
179252,control_change,,,,,,,82,0,0,,,,,,,64,0,0,,
179376,note_on,,,,,,,124,0,0,,,,,,,,,0,41,42
179398,note_off,,,,,,,22,0,0,,,,,,,,,0,65,64
179406,control_change,,,,,,,8,0,0,,,,,,,64,127,0,,
179410,note_off,,,,,,,4,0,0,,,,,,,,,0,77,64
179452,note_off,,,,,,,42,0,0,,,,,,,,,0,41,64
179534,note_on,,,,,,,82,0,0,,,,,,,,,0,79,80
179544,note_on,,,,,,,10,0,0,,,,,,,,,0,76,47
179544,note_on,,,,,,,0,0,0,,,,,,,,,0,67,42
179574,note_off,,,,,,,30,0,0,,,,,,,,,0,74,64
179706,note_on,,,,,,,132,0,0,,,,,,,,,0,43,43
179766,note_off,,,,,,,60,0,0,,,,,,,,,0,43,64
179768,note_off,,,,,,,2,0,0,,,,,,,,,0,67,64
179790,note_off,,,,,,,22,0,0,,,,,,,,,0,76,64
179800,note_off,,,,,,,10,0,0,,,,,,,,,0,79,64
179922,note_on,,,,,,,122,0,0,,,,,,,,,0,69,51
179925,note_on,,,,,,,3,0,0,,,,,,,,,0,81,71
179936,note_on,,,,,,,11,0,0,,,,,,,,,0,77,38
179958,control_change,,,,,,,22,0,0,,,,,,,64,0,0,,
180142,note_on,,,,,,,184,0,0,,,,,,,,,0,46,37
180174,control_change,,,,,,,32,0,0,,,,,,,64,127,0,,
180208,note_off,,,,,,,34,0,0,,,,,,,,,0,81,64
180208,note_off,,,,,,,0,0,0,,,,,,,,,0,46,64
180236,note_off,,,,,,,28,0,0,,,,,,,,,0,77,64
180270,note_off,,,,,,,34,0,0,,,,,,,,,0,69,64
180444,note_on,,,,,,,174,0,0,,,,,,,,,0,45,31
180512,note_off,,,,,,,68,0,0,,,,,,,,,0,45,64
180710,note_on,,,,,,,198,0,0,,,,,,,,,0,74,56
180714,note_on,,,,,,,4,0,0,,,,,,,,,0,65,30
180726,note_on,,,,,,,12,0,0,,,,,,,,,0,62,39
180742,control_change,,,,,,,16,0,0,,,,,,,64,0,0,,
180900,note_off,,,,,,,158,0,0,,,,,,,,,0,38,64
180942,control_change,,,,,,,42,0,0,,,,,,,64,127,0,,
180978,note_on,,,,,,,36,0,0,,,,,,,,,0,41,18
180996,note_off,,,,,,,18,0,0,,,,,,,,,0,50,64
181052,note_off,,,,,,,56,0,0,,,,,,,,,0,41,64
181114,note_off,,,,,,,62,0,0,,,,,,,,,0,62,64
181122,note_off,,,,,,,8,0,0,,,,,,,,,0,65,64
181266,note_on,,,,,,,144,0,0,,,,,,,,,0,38,18
181274,note_off,,,,,,,8,0,0,,,,,,,,,0,74,64
181362,note_off,,,,,,,88,0,0,,,,,,,,,0,38,64
181550,note_on,,,,,,,188,0,0,,,,,,,,,0,76,41
181572,note_on,,,,,,,22,0,0,,,,,,,,,0,45,25
181572,note_on,,,,,,,0,0,0,,,,,,,,,0,69,26
181576,note_on,,,,,,,4,0,0,,,,,,,,,0,64,23
181634,control_change,,,,,,,58,0,0,,,,,,,64,0,0,,
181840,note_on,,,,,,,206,0,0,,,,,,,,,0,41,33
181956,control_change,,,,,,,116,0,0,,,,,,,64,127,0,,
181992,note_off,,,,,,,36,0,0,,,,,,,,,0,41,64
182158,note_on,,,,,,,166,0,0,,,,,,,,,0,40,37
182338,note_off,,,,,,,180,0,0,,,,,,,,,0,40,64
182388,note_off,,,,,,,50,0,0,,,,,,,,,0,76,64
182391,note_off,,,,,,,3,0,0,,,,,,,,,0,69,64
182468,note_off,,,,,,,77,0,0,,,,,,,,,0,64,64
182678,note_on,,,,,,,210,0,0,,,,,,,,,0,37,35
182790,note_off,,,,,,,112,0,0,,,,,,,,,0,37,64
182890,note_on,,,,,,,100,0,0,,,,,,,,,0,69,33
182892,note_on,,,,,,,2,0,0,,,,,,,,,0,57,27
183002,control_change,,,,,,,110,0,0,,,,,,,64,0,0,,
183018,note_on,,,,,,,16,0,0,,,,,,,,,0,33,38
183118,note_off,,,,,,,100,0,0,,,,,,,,,0,57,64
183124,note_off,,,,,,,6,0,0,,,,,,,,,0,69,64
183146,note_off,,,,,,,22,0,0,,,,,,,,,0,33,64
183154,control_change,,,,,,,8,0,0,,,,,,,64,127,0,,
183176,note_off,,,,,,,22,0,0,,,,,,,,,0,45,64
183264,note_on,,,,,,,88,0,0,,,,,,,,,0,57,35
183264,note_on,,,,,,,0,0,0,,,,,,,,,0,69,22
183330,note_off,,,,,,,66,0,0,,,,,,,,,0,57,64
183486,note_off,,,,,,,156,0,0,,,,,,,,,0,69,64
183626,note_on,,,,,,,140,0,0,,,,,,,,,0,65,11
183700,note_off,,,,,,,74,0,0,,,,,,,,,0,65,64
183876,note_on,,,,,,,176,0,0,,,,,,,,,0,64,24
183934,note_off,,,,,,,58,0,0,,,,,,,,,0,64,64
184148,note_on,,,,,,,214,0,0,,,,,,,,,0,76,60
184162,note_on,,,,,,,14,0,0,,,,,,,,,0,64,38
184292,control_change,,,,,,,130,0,0,,,,,,,64,0,0,,
184394,note_on,,,,,,,102,0,0,,,,,,,,,0,53,50
184460,control_change,,,,,,,66,0,0,,,,,,,64,127,0,,
184490,note_off,,,,,,,30,0,0,,,,,,,,,0,53,64
184512,note_off,,,,,,,22,0,0,,,,,,,,,0,76,64
184564,note_off,,,,,,,52,0,0,,,,,,,,,0,64,64
184670,note_on,,,,,,,106,0,0,,,,,,,,,0,52,35
184726,note_off,,,,,,,56,0,0,,,,,,,,,0,52,64
184918,note_on,,,,,,,192,0,0,,,,,,,,,0,69,44
184926,note_on,,,,,,,8,0,0,,,,,,,,,0,57,35
185000,control_change,,,,,,,74,0,0,,,,,,,64,0,0,,
185152,control_change,,,,,,,152,0,0,,,,,,,64,127,0,,
185154,note_on,,,,,,,2,0,0,,,,,,,,,0,49,39
185218,note_off,,,,,,,64,0,0,,,,,,,,,0,49,64
185242,note_off,,,,,,,24,0,0,,,,,,,,,0,69,64
185316,note_off,,,,,,,74,0,0,,,,,,,,,0,57,64
185408,note_on,,,,,,,92,0,0,,,,,,,,,0,45,34
185478,note_off,,,,,,,70,0,0,,,,,,,,,0,45,64
185682,note_on,,,,,,,204,0,0,,,,,,,,,0,52,41
185692,note_on,,,,,,,10,0,0,,,,,,,,,0,64,46
185706,control_change,,,,,,,14,0,0,,,,,,,64,0,0,,
185920,control_change,,,,,,,214,0,0,,,,,,,64,127,0,,
185958,note_on,,,,,,,38,0,0,,,,,,,,,0,41,34
185984,note_off,,,,,,,26,0,0,,,,,,,,,0,64,64
186034,note_off,,,,,,,50,0,0,,,,,,,,,0,52,64
186056,note_off,,,,,,,22,0,0,,,,,,,,,0,41,64
186222,note_on,,,,,,,166,0,0,,,,,,,,,0,40,36
186288,note_off,,,,,,,66,0,0,,,,,,,,,0,40,64
186530,note_on,,,,,,,242,0,0,,,,,,,,,0,57,34
186532,note_on,,,,,,,2,0,0,,,,,,,,,0,45,24
186566,control_change,,,,,,,34,0,0,,,,,,,64,0,0,,
186776,note_on,,,,,,,210,0,0,,,,,,,,,0,37,32
186804,note_off,,,,,,,28,0,0,,,,,,,,,0,45,64
186842,control_change,,,,,,,38,0,0,,,,,,,64,127,0,,
186864,note_off,,,,,,,22,0,0,,,,,,,,,0,37,64
186912,note_off,,,,,,,48,0,0,,,,,,,,,0,57,64
187096,note_on,,,,,,,184,0,0,,,,,,,,,0,33,32
187170,note_off,,,,,,,74,0,0,,,,,,,,,0,33,64
187436,note_on,,,,,,,266,0,0,,,,,,,,,0,81,81
187442,note_on,,,,,,,6,0,0,,,,,,,,,0,69,54
187450,note_on,,,,,,,8,0,0,,,,,,,,,0,77,59
187686,note_on,,,,,,,236,0,0,,,,,,,,,0,45,46
187688,control_change,,,,,,,2,0,0,,,,,,,64,0,0,,
187842,control_change,,,,,,,154,0,0,,,,,,,64,127,0,,
187850,note_off,,,,,,,8,0,0,,,,,,,,,0,69,64
187852,note_off,,,,,,,2,0,0,,,,,,,,,0,81,64
187864,note_off,,,,,,,12,0,0,,,,,,,,,0,77,64
187908,note_off,,,,,,,44,0,0,,,,,,,,,0,45,64
188014,note_on,,,,,,,106,0,0,,,,,,,,,0,38,33
188026,note_on,,,,,,,12,0,0,,,,,,,,,0,50,39
188240,note_on,,,,,,,214,0,0,,,,,,,,,0,70,55
188246,note_on,,,,,,,6,0,0,,,,,,,,,0,82,57
188254,note_on,,,,,,,8,0,0,,,,,,,,,0,79,58
188320,note_off,,,,,,,66,0,0,,,,,,,,,0,70,64
188334,note_off,,,,,,,14,0,0,,,,,,,,,0,82,64
188388,note_off,,,,,,,54,0,0,,,,,,,,,0,79,64
188408,note_on,,,,,,,20,0,0,,,,,,,,,0,81,81
188416,note_on,,,,,,,8,0,0,,,,,,,,,0,69,49
188430,note_on,,,,,,,14,0,0,,,,,,,,,0,77,50
188500,note_off,,,,,,,70,0,0,,,,,,,,,0,77,64
188574,note_on,,,,,,,74,0,0,,,,,,,,,0,77,10
188580,control_change,,,,,,,6,0,0,,,,,,,64,0,0,,
188666,note_on,,,,,,,86,0,0,,,,,,,,,0,46,49
188744,note_off,,,,,,,78,0,0,,,,,,,,,0,46,64
188810,control_change,,,,,,,66,0,0,,,,,,,64,127,0,,
