tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,data,control,value,channel,program,note,velocity
94076,note_on,20,0,0,,,,,,,,,0,,70,100
94076,note_on,0,0,0,,,,,,,,,0,,79,100
94076,note_on,0,0,0,,,,,,,,,0,,50,90
94292,note_on,216,0,0,,,,,,,,,0,,50,0
94326,note_on,34,0,0,,,,,,,,,0,,50,90
94542,note_on,216,0,0,,,,,,,,,0,,50,0
94543,note_on,1,0,0,,,,,,,,,0,,81,100
94556,note_on,13,0,0,,,,,,,,,0,,70,0
94556,note_on,0,0,0,,,,,,,,,0,,79,0
94560,note_on,4,0,0,,,,,,,,,0,,79,100
94560,note_on,0,0,0,,,,,,,,,0,,43,94
94560,note_on,0,0,0,,,,,,,,,0,,70,100
94597,note_on,37,0,0,,,,,,,,,0,,81,0
94730,note_on,133,0,0,,,,,,,,,0,,43,0
94750,note_on,20,0,0,,,,,,,,,0,,79,0
94750,note_on,0,0,0,,,,,,,,,0,,70,0
94800,note_on,50,0,0,,,,,,,,,0,,78,100
94800,note_on,0,0,0,,,,,,,,,0,,50,90
94800,note_on,0,0,0,,,,,,,,,0,,69,100
94990,note_on,190,0,0,,,,,,,,,0,,78,0
94990,note_on,0,0,0,,,,,,,,,0,,69,0
95016,note_on,26,0,0,,,,,,,,,0,,50,0
95040,note_on,24,0,0,,,,,,,,,0,,79,100
95040,note_on,0,0,0,,,,,,,,,0,,43,94
95040,note_on,0,0,0,,,,,,,,,0,,70,100
95210,note_on,170,0,0,,,,,,,,,0,,43,0
95230,note_on,20,0,0,,,,,,,,,0,,79,0
95230,note_on,0,0,0,,,,,,,,,0,,70,0
95280,note_on,50,0,0,,,,,,,,,0,,81,100
95280,note_on,0,0,0,,,,,,,,,0,,50,90
95280,note_on,0,0,0,,,,,,,,,0,,72,100
95470,note_on,190,0,0,,,,,,,,,0,,81,0
95470,note_on,0,0,0,,,,,,,,,0,,72,0
95496,note_on,26,0,0,,,,,,,,,0,,50,0
95516,note_on,20,0,0,,,,,,,,,0,,74,100
95516,note_on,0,0,0,,,,,,,,,0,,82,100
95516,note_on,0,0,0,,,,,,,,,0,,50,90
95732,note_on,216,0,0,,,,,,,,,0,,50,0
95766,note_on,34,0,0,,,,,,,,,0,,50,90
95982,note_on,216,0,0,,,,,,,,,0,,50,0
96000,note_on,18,0,0,,,,,,,,,0,,38,90
96170,note_on,170,0,0,,,,,,,,,0,,38,0
96236,note_on,66,0,0,,,,,,,,,0,,74,0
96236,note_on,0,0,0,,,,,,,,,0,,82,0
96240,note_on,4,0,0,,,,,,,,,0,,78,100
96240,note_on,0,0,0,,,,,,,,,0,,50,90
96240,note_on,0,0,0,,,,,,,,,0,,72,100
96456,note_on,216,0,0,,,,,,,,,0,,78,0
96456,note_on,0,0,0,,,,,,,,,0,,50,0
96456,note_on,0,0,0,,,,,,,,,0,,72,0
96463,note_on,7,0,0,,,,,,,,,0,,81,110
96480,note_on,17,0,0,,,,,,,,,0,,79,110
96480,note_on,0,0,0,,,,,,,,,0,,43,94
96480,note_on,0,0,0,,,,,,,,,0,,70,110
96517,note_on,37,0,0,,,,,,,,,0,,81,0
96650,note_on,133,0,0,,,,,,,,,0,,79,0
96650,note_on,0,0,0,,,,,,,,,0,,43,0
96650,note_on,0,0,0,,,,,,,,,0,,70,0
96720,note_on,70,0,0,,,,,,,,,0,,78,110
96720,note_on,0,0,0,,,,,,,,,0,,50,90
96720,note_on,0,0,0,,,,,,,,,0,,69,110
96890,note_on,170,0,0,,,,,,,,,0,,78,0
96890,note_on,0,0,0,,,,,,,,,0,,69,0
96936,note_on,46,0,0,,,,,,,,,0,,50,0
96956,note_on,20,0,0,,,,,,,,,0,,79,110
96956,note_on,0,0,0,,,,,,,,,0,,70,110
96956,note_on,0,0,0,,,,,,,,,0,,50,90
97172,note_on,216,0,0,,,,,,,,,0,,50,0
97206,note_on,34,0,0,,,,,,,,,0,,50,90
97422,note_on,216,0,0,,,,,,,,,0,,50,0
97436,note_on,14,0,0,,,,,,,,,0,,79,0
97436,note_on,0,0,0,,,,,,,,,0,,70,0
97440,note_on,4,0,0,,,,,,,,,0,,80,115
97440,note_on,0,0,0,,,,,,,,,0,,40,97
97440,note_on,0,0,0,,,,,,,,,0,,71,115
97610,note_on,170,0,0,,,,,,,,,0,,80,0
97610,note_on,0,0,0,,,,,,,,,0,,71,0
97656,note_on,46,0,0,,,,,,,,,0,,40,0
97680,note_on,24,0,0,,,,,,,,,0,,80,115
97680,note_on,0,0,0,,,,,,,,,0,,52,94
97680,note_on,0,0,0,,,,,,,,,0,,71,115
97850,note_on,170,0,0,,,,,,,,,0,,80,0
97850,note_on,0,0,0,,,,,,,,,0,,71,0
97896,note_on,46,0,0,,,,,,,,,0,,52,0
97920,note_on,24,0,0,,,,,,,,,0,,81,115
97920,note_on,0,0,0,,,,,,,,,0,,45,98
97920,note_on,0,0,0,,,,,,,,,0,,72,115
98090,note_on,170,0,0,,,,,,,,,0,,81,0
98090,note_on,0,0,0,,,,,,,,,0,,45,0
98090,note_on,0,0,0,,,,,,,,,0,,72,0
98160,note_on,70,0,0,,,,,,,,,0,,74,115
98160,note_on,0,0,0,,,,,,,,,0,,52,94
98160,note_on,0,0,0,,,,,,,,,0,,83,115
98376,note_on,216,0,0,,,,,,,,,0,,74,0
98376,note_on,0,0,0,,,,,,,,,0,,52,0
98376,note_on,0,0,0,,,,,,,,,0,,83,0
98396,note_on,20,0,0,,,,,,,,,0,,52,94
98396,note_on,0,0,0,,,,,,,,,0,,76,115
98396,note_on,0,0,0,,,,,,,,,0,,84,115
98612,note_on,216,0,0,,,,,,,,,0,,52,0
98646,note_on,34,0,0,,,,,,,,,0,,52,94
98862,note_on,216,0,0,,,,,,,,,0,,52,0
98880,note_on,18,0,0,,,,,,,,,0,,40,95
99050,note_on,170,0,0,,,,,,,,,0,,40,0
99116,note_on,66,0,0,,,,,,,,,0,,76,0
99116,note_on,0,0,0,,,,,,,,,0,,84,0
99120,note_on,4,0,0,,,,,,,,,0,,80,115
99120,note_on,0,0,0,,,,,,,,,0,,52,94
99120,note_on,0,0,0,,,,,,,,,0,,71,115
99336,note_on,216,0,0,,,,,,,,,0,,52,0
99360,note_on,24,0,0,,,,,,,,,0,,80,0
99360,note_on,0,0,0,,,,,,,,,0,,71,0
99360,note_on,0,0,0,,,,,,,,,0,,84,120
99360,note_on,0,0,0,,,,,,,,,0,,81,120
99360,note_on,0,0,0,,,,,,,,,0,,33,105
99360,note_on,0,0,0,,,,,,,,,0,,76,120
99576,note_on,216,0,0,,,,,,,,,0,,33,0
99600,note_on,24,0,0,,,,,,,,,0,,45,94
99816,note_on,216,0,0,,,,,,,,,0,,45,0
99836,note_on,20,0,0,,,,,,,,,0,,45,94
100052,note_on,216,0,0,,,,,,,,,0,,45,0
100080,note_on,28,0,0,,,,,,,,,0,,84,0
100080,note_on,0,0,0,,,,,,,,,0,,81,0
100080,note_on,0,0,0,,,,,,,,,0,,76,0
100085,note_on,5,0,0,,,,,,,,,0,,81,115
100085,note_on,0,0,0,,,,,,,,,0,,84,115
100085,note_on,0,0,0,,,,,,,,,0,,76,115
100086,note_on,1,0,0,,,,,,,,,0,,45,94
100301,note_on,215,0,0,,,,,,,,,0,,81,0
100301,note_on,0,0,0,,,,,,,,,0,,84,0
100301,note_on,0,0,0,,,,,,,,,0,,76,0
100302,note_on,1,0,0,,,,,,,,,0,,45,0
100320,note_on,18,0,0,,,,,,,,,0,,83,120
100320,note_on,0,0,0,,,,,,,,,0,,76,120
100320,note_on,0,0,0,,,,,,,,,0,,35,105
100320,note_on,0,0,0,,,,,,,,,0,,79,120
100536,note_on,216,0,0,,,,,,,,,0,,35,0
100560,note_on,24,0,0,,,,,,,,,0,,47,94
100752,note_on,192,0,0,,,,,,,,,0,,83,0
100752,note_on,0,0,0,,,,,,,,,0,,76,0
100752,note_on,0,0,0,,,,,,,,,0,,79,0
100776,note_on,24,0,0,,,,,,,,,0,,47,0
100800,note_on,24,0,0,,,,,,,,,0,,72,120
100800,note_on,0,0,0,,,,,,,,,0,,77,120
100800,note_on,0,0,0,,,,,,,,,0,,36,105
100800,note_on,0,0,0,,,,,,,,,0,,81,120
101016,note_on,216,0,0,,,,,,,,,0,,36,0
101040,note_on,24,0,0,,,,,,,,,0,,48,94
101256,note_on,216,0,0,,,,,,,,,0,,48,0
101276,note_on,20,0,0,,,,,,,,,0,,48,94
101492,note_on,216,0,0,,,,,,,,,0,,48,0
101520,note_on,28,0,0,,,,,,,,,0,,72,0
101520,note_on,0,0,0,,,,,,,,,0,,77,0
101520,note_on,0,0,0,,,,,,,,,0,,81,0
101526,note_on,6,0,0,,,,,,,,,0,,81,115
101526,note_on,0,0,0,,,,,,,,,0,,72,115
101526,note_on,0,0,0,,,,,,,,,0,,48,94
101526,note_on,0,0,0,,,,,,,,,0,,77,115
101742,note_on,216,0,0,,,,,,,,,0,,81,0
101742,note_on,0,0,0,,,,,,,,,0,,72,0
101742,note_on,0,0,0,,,,,,,,,0,,48,0
101742,note_on,0,0,0,,,,,,,,,0,,77,0
101760,note_on,18,0,0,,,,,,,,,0,,71,120
101760,note_on,0,0,0,,,,,,,,,0,,74,120
101760,note_on,0,0,0,,,,,,,,,0,,38,105
101760,note_on,0,0,0,,,,,,,,,0,,79,120
101976,note_on,216,0,0,,,,,,,,,0,,38,0
102000,note_on,24,0,0,,,,,,,,,0,,50,94
102192,note_on,192,0,0,,,,,,,,,0,,71,0
102192,note_on,0,0,0,,,,,,,,,0,,74,0
102192,note_on,0,0,0,,,,,,,,,0,,79,0
102216,note_on,24,0,0,,,,,,,,,0,,50,0
102240,note_on,24,0,0,,,,,,,,,0,,72,115
102240,note_on,0,0,0,,,,,,,,,0,,40,98
102240,note_on,0,0,0,,,,,,,,,0,,76,115
102240,note_on,0,0,0,,,,,,,,,0,,52,98
102240,note_on,0,0,0,,,,,,,,,0,,69,115
102456,note_on,216,0,0,,,,,,,,,0,,40,0
102456,note_on,0,0,0,,,,,,,,,0,,52,0
102480,note_on,24,0,0,,,,,,,,,0,,52,94
102716,note_on,236,0,0,,,,,,,,,0,,57,94
102716,note_on,0,0,0,,,,,,,,,0,,60,94
102720,note_on,4,0,0,,,,,,,,,0,,52,0
102956,note_on,236,0,0,,,,,,,,,0,,57,0
102956,note_on,0,0,0,,,,,,,,,0,,60,0
102960,note_on,4,0,0,,,,,,,,,0,,72,0
102960,note_on,0,0,0,,,,,,,,,0,,76,0
102960,note_on,0,0,0,,,,,,,,,0,,69,0
102966,note_on,6,0,0,,,,,,,,,0,,74,115
102966,note_on,0,0,0,,,,,,,,,0,,52,94
102966,note_on,0,0,0,,,,,,,,,0,,65,115
103136,note_on,170,0,0,,,,,,,,,0,,74,0
103136,note_on,0,0,0,,,,,,,,,0,,65,0
103200,note_on,64,0,0,,,,,,,,,0,,72,115
103200,note_on,0,0,0,,,,,,,,,0,,56,95
103200,note_on,0,0,0,,,,,,,,,0,,64,115
103204,note_on,4,0,0,,,,,,,,,0,,52,0
103370,note_on,166,0,0,,,,,,,,,0,,72,0
103370,note_on,0,0,0,,,,,,,,,0,,64,0
103416,note_on,46,0,0,,,,,,,,,0,,56,0
103440,note_on,24,0,0,,,,,,,,,0,,71,115
103440,note_on,0,0,0,,,,,,,,,0,,52,94
103440,note_on,0,0,0,,,,,,,,,0,,62,115
103610,note_on,170,0,0,,,,,,,,,0,,71,0
103610,note_on,0,0,0,,,,,,,,,0,,62,0
103656,note_on,46,0,0,,,,,,,,,0,,52,0
103680,note_on,24,0,0,,,,,,,,,0,,71,115
103680,note_on,0,0,0,,,,,,,,,0,,45,98
103680,note_on,0,0,0,,,,,,,,,0,,62,115
103896,note_on,216,0,0,,,,,,,,,0,,45,0
103920,note_on,24,0,0,,,,,,,,,0,,52,94
104156,note_on,236,0,0,,,,,,,,,0,,56,94
104160,note_on,4,0,0,,,,,,,,,0,,52,0
104396,note_on,236,0,0,,,,,,,,,0,,56,0
104400,note_on,4,0,0,,,,,,,,,0,,71,0
104400,note_on,0,0,0,,,,,,,,,0,,62,0
104406,note_on,6,0,0,,,,,,,,,0,,60,115
104406,note_on,0,0,0,,,,,,,,,0,,52,95
104406,note_on,0,0,0,,,,,,,,,0,,69,115
104622,note_on,216,0,0,,,,,,,,,0,,60,0
104622,note_on,0,0,0,,,,,,,,,0,,69,0
104640,note_on,18,0,0,,,,,,,,,0,,57,94
104640,note_on,0,0,0,,,,,,,,,0,,69,115
104640,note_on,0,0,0,,,,,,,,,0,,45,94
104640,note_on,0,0,0,,,,,,,,,0,,60,115
104646,note_on,6,0,0,,,,,,,,,0,,52,0
105072,note_on,426,0,0,,,,,,,,,0,,57,0
105072,note_on,0,0,0,,,,,,,,,0,,69,0
105072,note_on,0,0,0,,,,,,,,,0,,45,0
105072,note_on,0,0,0,,,,,,,,,0,,60,0
105072,end_of_track,0,1,0,,,,,,,,,,,,
