tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,note,velocity
37021,note_on,,,,,1,0,1,,,,0,75,85
37033,note_off,,,,,12,0,1,,,,0,75,64
37035,note_off,,,,,2,0,1,,,,0,63,64
37036,note_on,,,,,1,0,1,,,,0,56,56
37040,note_off,,,,,4,0,1,,,,0,58,64
37047,note_on,,,,,7,0,1,,,,0,63,82
37047,note_on,,,,,0,0,1,,,,0,75,84
37073,note_on,,,,,26,0,1,,,,0,52,64
37080,note_off,,,,,7,0,1,,,,0,56,64
37090,note_off,,,,,10,0,1,,,,0,52,64
37098,note_off,,,,,8,0,1,,,,0,63,64
37100,note_off,,,,,2,0,1,,,,0,75,64
37125,note_on,,,,,25,0,1,,,,0,75,93
37125,note_on,,,,,0,0,1,,,,0,63,92
37127,note_on,,,,,2,0,1,,,,0,70,69
37127,note_on,,,,,0,0,1,,,,0,67,77
37127,note_on,,,,,0,0,1,,,,0,73,69
37132,control_change,,,,,0,0,1,,64,40,0,,
37132,note_on,,,,,5,0,1,,,,0,51,77
37135,note_on,,,,,3,0,1,,,,0,39,72
37136,control_change,,,,,1,0,1,,64,0,0,,
37150,note_off,,,,,14,0,1,,,,0,39,64
37151,note_off,,,,,1,0,1,,,,0,51,64
37157,control_change,,,,,6,0,1,,64,72,0,,
37161,control_change,,,,,4,0,1,,64,127,0,,
37205,note_on,,,,,44,0,1,,,,0,50,55
37228,note_off,,,,,23,0,1,,,,0,50,64
37232,note_on,,,,,4,0,1,,,,0,51,71
37235,note_off,,,,,3,0,1,,,,0,67,64
37235,note_off,,,,,0,0,1,,,,0,70,64
37257,note_off,,,,,22,0,1,,,,0,51,64
37265,note_on,,,,,8,0,1,,,,0,53,72
37276,note_off,,,,,11,0,1,,,,0,63,64
37287,note_off,,,,,11,0,1,,,,0,73,64
37293,note_off,,,,,6,0,1,,,,0,53,64
37293,note_off,,,,,0,0,1,,,,0,75,64
37300,note_on,,,,,7,0,1,,,,0,55,76
37340,note_on,,,,,40,0,1,,,,0,56,65
37345,note_on,,,,,5,0,1,,,,0,75,89
37345,note_on,,,,,0,0,1,,,,0,63,82
37347,note_on,,,,,0,0,1,,,,0,71,76
37347,note_on,,,,,0,0,1,,,,0,68,71
37347,note_off,,,,,2,0,1,,,,0,55,64
37355,control_change,,,,,8,0,1,,64,88,0,,
37357,control_change,,,,,2,0,1,,64,0,0,,
37376,note_off,,,,,19,0,1,,,,0,63,64
37378,note_off,,,,,2,0,1,,,,0,56,64
37378,control_change,,,,,0,0,1,,64,40,0,,
37381,note_on,,,,,3,0,1,,,,0,58,69
37383,note_off,,,,,2,0,1,,,,0,68,64
37383,control_change,,,,,0,0,1,,64,127,0,,
37390,note_off,,,,,7,0,1,,,,0,71,64
37398,note_off,,,,,8,0,1,,,,0,75,64
37413,note_off,,,,,15,0,1,,,,0,58,64
37416,note_on,,,,,3,0,1,,,,0,59,74
37448,note_on,,,,,0,0,1,,,,0,58,74
37448,note_off,,,,,32,0,1,,,,0,59,64
37483,note_on,,,,,35,0,1,,,,0,56,71
37485,note_off,,,,,2,0,1,,,,0,58,64
37493,note_on,,,,,0,0,1,,,,0,80,91
37493,note_on,,,,,0,0,1,,,,0,75,92
37493,note_on,,,,,8,0,1,,,,0,87,103
37531,note_on,,,,,38,0,1,,,,0,51,71
37538,note_off,,,,,7,0,1,,,,0,56,64
37548,note_off,,,,,10,0,1,,,,0,51,64
37557,note_off,,,,,9,0,1,,,,0,75,64
37562,note_off,,,,,5,0,1,,,,0,80,64
37568,note_off,,,,,6,0,1,,,,0,87,64
37610,control_change,,,,,42,0,1,,64,72,0,,
37615,control_change,,,,,5,0,1,,64,0,0,,
37620,note_on,,,,,5,0,1,,,,0,75,89
37621,note_on,,,,,1,0,1,,,,0,87,105
37621,note_on,,,,,0,0,1,,,,0,40,85
37622,note_on,,,,,1,0,1,,,,0,80,85
37640,control_change,,,,,18,0,1,,64,127,0,,
37641,note_off,,,,,1,0,1,,,,0,40,64
37725,note_on,,,,,84,0,1,,,,0,47,66
37726,note_off,,,,,1,0,1,,,,0,75,64
37732,note_off,,,,,6,0,1,,,,0,80,64
37752,note_off,,,,,20,0,1,,,,0,87,64
37755,note_off,,,,,3,0,1,,,,0,47,64
37760,note_on,,,,,5,0,1,,,,0,51,75
37787,note_off,,,,,27,0,1,,,,0,51,64
37797,note_on,,,,,10,0,1,,,,0,56,80
37826,note_off,,,,,29,0,1,,,,0,56,64
37830,note_on,,,,,4,0,1,,,,0,59,72
37848,note_on,,,,,18,0,1,,,,0,99,106
37850,note_on,,,,,2,0,1,,,,0,87,100
37851,note_on,,,,,1,0,1,,,,0,92,88
37872,note_on,,,,,0,0,1,,,,0,56,61
37872,note_off,,,,,21,0,1,,,,0,59,64
37900,note_on,,,,,28,0,1,,,,0,51,72
37905,note_off,,,,,5,0,1,,,,0,56,64
37930,note_off,,,,,25,0,1,,,,0,51,64
37931,note_on,,,,,1,0,1,,,,0,47,57
37947,note_off,,,,,16,0,1,,,,0,47,64
37970,note_on,,,,,23,0,1,,,,0,63,69
37977,note_off,,,,,7,0,1,,,,0,63,64
37995,note_off,,,,,18,0,1,,,,0,92,64
37998,note_off,,,,,3,0,1,,,,0,87,64
38003,note_off,,,,,5,0,1,,,,0,99,64
38067,control_change,,,,,64,0,1,,64,72,0,,
38071,control_change,,,,,4,0,1,,64,0,0,,
38078,note_on,,,,,7,0,1,,,,0,98,100
38078,note_on,,,,,0,0,1,,,,0,86,93
38078,note_on,,,,,0,0,1,,,,0,92,86
38078,set_tempo,,,,,10081,1,0,923077,,,,,
38081,note_on,,,,,3,0,1,,,,0,40,88
38096,control_change,,,,,15,0,1,,64,104,0,,
38101,control_change,,,,,5,0,1,,64,127,0,,
38103,note_off,,,,,2,0,1,,,,0,40,64
38113,note_off,,,,,10,0,1,,,,0,92,64
38117,note_off,,,,,4,0,1,,,,0,98,64
38125,note_off,,,,,8,0,1,,,,0,86,64
38185,set_tempo,,,,,107,1,0,800000,,,,,
38185,note_on,,,,,60,0,1,,,,0,95,103
38187,note_on,,,,,2,0,1,,,,0,86,90
38188,note_on,,,,,1,0,1,,,,0,83,84
38218,note_on,,,,,30,0,1,,,,0,47,71
38220,note_off,,,,,2,0,1,,,,0,95,64
38221,note_off,,,,,1,0,1,,,,0,83,64
38223,note_off,,,,,2,0,1,,,,0,86,64
38248,note_off,,,,,25,0,1,,,,0,47,64
38258,note_on,,,,,10,0,1,,,,0,94,93
38260,note_on,,,,,2,0,1,,,,0,82,86
38262,note_on,,,,,2,0,1,,,,0,86,84
38263,note_on,,,,,1,0,1,,,,0,50,63
38288,note_off,,,,,25,0,1,,,,0,94,64
38293,note_off,,,,,5,0,1,,,,0,86,64
38301,note_off,,,,,8,0,1,,,,0,50,64
38302,note_off,,,,,1,0,1,,,,0,82,64
38303,note_on,,,,,1,0,1,,,,0,56,68
38330,note_on,,,,,27,0,1,,,,0,92,100
38330,note_on,,,,,0,0,1,,,,0,80,86
38331,note_on,,,,,1,0,1,,,,0,86,86
38340,control_change,,,,,0,0,1,,64,104,0,,
38340,note_off,,,,,9,0,1,,,,0,56,64
38341,note_on,,,,,1,0,1,,,,0,59,59
38345,control_change,,,,,4,0,1,,64,56,0,,
38348,control_change,,,,,3,0,1,,64,0,0,,
38352,control_change,,,,,4,0,1,,64,40,0,,
38357,control_change,,,,,5,0,1,,64,88,0,,
38361,control_change,,,,,4,0,1,,64,127,0,,
38368,note_off,,,,,7,0,1,,,,0,86,64
38370,note_on,,,,,2,0,1,,,,0,56,64
38376,note_off,,,,,6,0,1,,,,0,59,64
38377,note_off,,,,,1,0,1,,,,0,80,64
38380,note_off,,,,,3,0,1,,,,0,92,64
38402,note_on,,,,,22,0,1,,,,0,90,90
38402,note_on,,,,,0,0,1,,,,0,78,88
38403,note_on,,,,,1,0,1,,,,0,86,85
38415,note_on,,,,,12,0,1,,,,0,50,51
38425,note_off,,,,,10,0,1,,,,0,56,64
38426,note_off,,,,,1,0,1,,,,0,86,64
38432,note_off,,,,,6,0,1,,,,0,90,64
38436,note_on,,,,,4,0,1,,,,0,47,55
38438,note_off,,,,,2,0,1,,,,0,78,64
38440,note_off,,,,,2,0,1,,,,0,50,64
38452,note_off,,,,,12,0,1,,,,0,47,64
38475,note_on,,,,,23,0,1,,,,0,62,51
38480,note_on,,,,,5,0,1,,,,0,88,99
38481,note_on,,,,,0,0,1,,,,0,76,88
38481,note_on,,,,,1,0,1,,,,0,80,85
38491,note_off,,,,,10,0,1,,,,0,62,64
38521,note_off,,,,,30,0,1,,,,0,76,64
38522,note_off,,,,,1,0,1,,,,0,88,64
38533,note_off,,,,,11,0,1,,,,0,80,64
38578,note_on,,,,,45,0,1,,,,0,87,88
38580,note_on,,,,,2,0,1,,,,0,75,76
38582,note_on,,,,,2,0,1,,,,0,79,85
38590,note_on,,,,,8,0,1,,,,0,51,73
38592,note_on,,,,,2,0,1,,,,0,39,71
38646,note_off,,,,,54,0,1,,,,0,51,64
38648,note_off,,,,,2,0,1,,,,0,39,64
38668,control_change,,,,,0,0,1,,64,40,0,,
38668,note_on,,,,,20,0,1,,,,0,38,63
38671,note_off,,,,,0,0,1,,,,0,75,64
38671,note_off,,,,,3,0,1,,,,0,79,64
38672,control_change,,,,,1,0,1,,64,72,0,,
38673,note_off,,,,,1,0,1,,,,0,87,64
38677,control_change,,,,,4,0,1,,64,88,0,,
38682,control_change,,,,,5,0,1,,64,104,0,,
38686,control_change,,,,,4,0,1,,64,127,0,,
38700,note_off,,,,,14,0,1,,,,0,38,64
38702,note_on,,,,,2,0,1,,,,0,39,63
38730,note_off,,,,,28,0,1,,,,0,39,64
38740,note_on,,,,,10,0,1,,,,0,41,59
38765,note_off,,,,,25,0,1,,,,0,41,64
38778,note_on,,,,,13,0,1,,,,0,43,63
38818,note_on,,,,,40,0,1,,,,0,75,61
38818,note_on,,,,,0,0,1,,,,0,83,87
38821,note_on,,,,,3,0,1,,,,0,71,59
38822,note_on,,,,,1,0,1,,,,0,44,50
38822,control_change,,,,,0,0,1,,64,104,0,,
38825,note_off,,,,,3,0,1,,,,0,43,64
38827,control_change,,,,,2,0,1,,64,72,0,,
38831,control_change,,,,,4,0,1,,64,0,0,,
38848,note_off,,,,,17,0,1,,,,0,44,64
38858,note_on,,,,,10,0,1,,,,0,46,65
38866,control_change,,,,,8,0,1,,64,24,0,,
38871,control_change,,,,,5,0,1,,64,72,0,,
38875,control_change,,,,,4,0,1,,64,127,0,,
38880,note_off,,,,,5,0,1,,,,0,46,64
38886,note_on,,,,,6,0,1,,,,0,47,56
38913,note_off,,,,,27,0,1,,,,0,47,64
38918,note_on,,,,,5,0,1,,,,0,49,62
38948,note_off,,,,,30,0,1,,,,0,83,64
38950,note_off,,,,,2,0,1,,,,0,49,64
38952,note_on,,,,,2,0,1,,,,0,51,63
38960,note_off,,,,,8,0,1,,,,0,71,64
38963,note_off,,,,,3,0,1,,,,0,75,64
38987,note_off,,,,,24,0,1,,,,0,51,64
38991,note_on,,,,,4,0,1,,,,0,52,70
39002,note_off,,,,,11,0,1,,,,0,52,64
39037,note_on,,,,,35,0,1,,,,0,82,81
39040,note_on,,,,,3,0,1,,,,0,73,62
39040,note_on,,,,,0,0,1,,,,0,70,58
39048,note_on,,,,,8,0,1,,,,0,39,54
39055,control_change,,,,,7,0,1,,64,104,0,,
39058,control_change,,,,,3,0,1,,64,72,0,,
39063,control_change,,,,,5,0,1,,64,0,0,,
39102,control_change,,,,,39,0,1,,64,56,0,,
39107,control_change,,,,,0,0,1,,64,104,0,,
39107,note_off,,,,,5,0,1,,,,0,39,64
39111,control_change,,,,,4,0,1,,64,127,0,,
39115,note_on,,,,,4,0,1,,,,0,38,63
39145,note_off,,,,,30,0,1,,,,0,38,64
39147,note_on,,,,,2,0,1,,,,0,39,64
39176,note_off,,,,,29,0,1,,,,0,39,64
39185,note_on,,,,,9,0,1,,,,0,41,56
39193,note_off,,,,,8,0,1,,,,0,82,64
39198,note_off,,,,,5,0,1,,,,0,73,64
39211,note_off,,,,,13,0,1,,,,0,41,64
39215,note_off,,,,,4,0,1,,,,0,70,64
39222,note_on,,,,,7,0,1,,,,0,43,60
39261,note_on,,,,,39,0,1,,,,0,80,81
39262,note_on,,,,,1,0,1,,,,0,44,56
39266,note_off,,,,,4,0,1,,,,0,43,64
39266,note_on,,,,,0,0,1,,,,0,68,52
39267,note_on,,,,,1,0,1,,,,0,71,68
39275,control_change,,,,,8,0,1,,64,72,0,,
39280,control_change,,,,,5,0,1,,64,0,0,,
39292,note_off,,,,,12,0,1,,,,0,44,64
39301,note_on,,,,,9,0,1,,,,0,46,60
39310,control_change,,,,,9,0,1,,64,56,0,,
39315,control_change,,,,,5,0,1,,64,104,0,,
39317,control_change,,,,,2,0,1,,64,127,0,,
39335,note_off,,,,,18,0,1,,,,0,46,64
39341,note_on,,,,,6,0,1,,,,0,47,50
39370,note_off,,,,,29,0,1,,,,0,47,64
39372,note_on,,,,,2,0,1,,,,0,49,59
39405,note_off,,,,,33,0,1,,,,0,49,64
39410,note_on,,,,,5,0,1,,,,0,51,57
39430,note_off,,,,,20,0,1,,,,0,51,64
39436,note_off,,,,,6,0,1,,,,0,71,64
39446,note_on,,,,,10,0,1,,,,0,52,52
39447,note_off,,,,,1,0,1,,,,0,80,64
39456,note_off,,,,,9,0,1,,,,0,52,64
39463,note_off,,,,,7,0,1,,,,0,68,64
39485,note_on,,,,,22,0,1,,,,0,78,77
39490,note_on,,,,,5,0,1,,,,0,66,47
39491,note_on,,,,,1,0,1,,,,0,70,57
39495,note_on,,,,,4,0,1,,,,0,39,52
39521,control_change,,,,,26,0,1,,64,72,0,,
39525,control_change,,,,,4,0,1,,64,0,0,,
39561,note_off,,,,,36,0,1,,,,0,39,64
39565,control_change,,,,,4,0,1,,64,72,0,,
39568,control_change,,,,,0,0,1,,64,127,0,,
39568,note_on,,,,,3,0,1,,,,0,38,62
39597,note_off,,,,,29,0,1,,,,0,38,64
39601,note_on,,,,,4,0,1,,,,0,39,58
39636,note_off,,,,,35,0,1,,,,0,70,64
39638,note_off,,,,,2,0,1,,,,0,39,64
39641,note_on,,,,,3,0,1,,,,0,41,44
39661,note_off,,,,,20,0,1,,,,0,66,64
39666,note_off,,,,,5,0,1,,,,0,41,64
39677,note_on,,,,,11,0,1,,,,0,43,57
39708,note_off,,,,,31,0,1,,,,0,78,64
39717,note_on,,,,,9,0,1,,,,0,44,58
39718,note_off,,,,,1,0,1,,,,0,43,64
39720,note_on,,,,,2,0,1,,,,0,80,73
39723,note_on,,,,,3,0,1,,,,0,68,45
39725,note_on,,,,,2,0,1,,,,0,71,60
39736,control_change,,,,,11,0,1,,64,56,0,,
39741,control_change,,,,,5,0,1,,64,0,0,,
39746,note_off,,,,,5,0,1,,,,0,44,64
39757,note_on,,,,,11,0,1,,,,0,46,61
39767,control_change,,,,,10,0,1,,64,56,0,,
39771,control_change,,,,,4,0,1,,64,104,0,,
39776,control_change,,,,,5,0,1,,64,127,0,,
39788,note_off,,,,,12,0,1,,,,0,46,64
39795,note_on,,,,,7,0,1,,,,0,47,53
39822,note_off,,,,,27,0,1,,,,0,47,64
39823,note_off,,,,,1,0,1,,,,0,80,64
39826,note_off,,,,,3,0,1,,,,0,71,64
39828,note_on,,,,,2,0,1,,,,0,49,61
39840,note_off,,,,,12,0,1,,,,0,68,64
39856,note_off,,,,,16,0,1,,,,0,49,64
39863,note_on,,,,,7,0,1,,,,0,51,56
39896,note_off,,,,,33,0,1,,,,0,51,64
39903,note_on,,,,,7,0,1,,,,0,52,62
39912,note_off,,,,,9,0,1,,,,0,52,64
39950,note_on,,,,,38,0,1,,,,0,73,68
39952,note_on,,,,,2,0,1,,,,0,61,47
39956,note_on,,,,,4,0,1,,,,0,70,48
39958,note_on,,,,,2,0,1,,,,0,39,47
39982,control_change,,,,,24,0,1,,64,88,0,,
39987,control_change,,,,,5,0,1,,64,24,0,,
39992,control_change,,,,,5,0,1,,64,0,0,,
40026,control_change,,,,,34,0,1,,64,88,0,,
40027,note_off,,,,,1,0,1,,,,0,39,64
40031,control_change,,,,,4,0,1,,64,127,0,,
40033,note_on,,,,,2,0,1,,,,0,38,56
40068,note_on,,,,,0,0,1,,,,0,39,57
40068,note_off,,,,,35,0,1,,,,0,38,64
40088,note_off,,,,,20,0,1,,,,0,61,64
40105,note_off,,,,,17,0,1,,,,0,39,64
40107,note_on,,,,,2,0,1,,,,0,41,62
40121,note_off,,,,,14,0,1,,,,0,70,64
40135,note_off,,,,,14,0,1,,,,0,41,64
40145,note_on,,,,,10,0,1,,,,0,43,64
40156,note_off,,,,,11,0,1,,,,0,73,64
40185,note_on,,,,,29,0,1,,,,0,76,81
40187,note_on,,,,,2,0,1,,,,0,44,57
40188,note_on,,,,,1,0,1,,,,0,68,57
40190,note_off,,,,,2,0,1,,,,0,43,64
40190,note_on,,,,,0,0,1,,,,0,64,56
40195,control_change,,,,,5,0,1,,64,56,0,,
40198,control_change,,,,,3,0,1,,64,0,0,,
40218,note_off,,,,,20,0,1,,,,0,44,64
40225,control_change,,,,,0,0,1,,64,72,0,,
40225,note_on,,,,,7,0,1,,,,0,46,61
40230,control_change,,,,,5,0,1,,64,127,0,,
40258,note_off,,,,,28,0,1,,,,0,46,64
40265,note_on,,,,,7,0,1,,,,0,47,52
40295,note_off,,,,,30,0,1,,,,0,47,64
40295,note_on,,,,,0,0,1,,,,0,49,58
40322,note_off,,,,,27,0,1,,,,0,49,64
40328,note_on,,,,,6,0,1,,,,0,51,59
40355,note_off,,,,,27,0,1,,,,0,76,64
40361,note_off,,,,,6,0,1,,,,0,64,64
40368,note_off,,,,,7,0,1,,,,0,51,64
40372,note_on,,,,,4,0,1,,,,0,52,65
40375,note_off,,,,,3,0,1,,,,0,68,64
40381,note_off,,,,,6,0,1,,,,0,52,64
40427,note_on,,,,,46,0,1,,,,0,75,69
40430,note_on,,,,,3,0,1,,,,0,63,46
40432,note_on,,,,,2,0,1,,,,0,67,56
40438,note_on,,,,,6,0,1,,,,0,39,47
40462,control_change,,,,,24,0,1,,64,72,0,,
40467,control_change,,,,,5,0,1,,64,0,0,,
40507,control_change,,,,,40,0,1,,64,88,0,,
40508,note_off,,,,,1,0,1,,,,0,39,64
40511,control_change,,,,,3,0,1,,64,127,0,,
40518,note_off,,,,,7,0,1,,,,0,67,64
40520,note_on,,,,,2,0,1,,,,0,38,53
40547,note_off,,,,,27,0,1,,,,0,38,64
40553,note_on,,,,,6,0,1,,,,0,39,56
40580,note_off,,,,,27,0,1,,,,0,39,64
40588,note_on,,,,,8,0,1,,,,0,41,60
40596,note_off,,,,,8,0,1,,,,0,63,64
40611,note_off,,,,,15,0,1,,,,0,41,64
40621,note_on,,,,,10,0,1,,,,0,43,64
40627,note_off,,,,,6,0,1,,,,0,75,64
40655,note_off,,,,,28,0,1,,,,0,43,64
40662,note_on,,,,,0,0,1,,,,0,44,54
40662,note_on,,,,,7,0,1,,,,0,71,66
40663,note_on,,,,,1,0,1,,,,0,68,46
40663,note_on,,,,,0,0,1,,,,0,63,36
40673,control_change,,,,,10,0,1,,64,40,0,,
40678,control_change,,,,,5,0,1,,64,0,0,,
40691,note_off,,,,,13,0,1,,,,0,44,64
40698,note_on,,,,,7,0,1,,,,0,46,58
40705,control_change,,,,,7,0,1,,64,88,0,,
40708,control_change,,,,,3,0,1,,64,127,0,,
40733,note_off,,,,,25,0,1,,,,0,46,64
40737,note_on,,,,,4,0,1,,,,0,47,55
40766,note_off,,,,,29,0,1,,,,0,47,64
40771,note_on,,,,,5,0,1,,,,0,49,55
40796,note_off,,,,,25,0,1,,,,0,49,64
40805,note_on,,,,,9,0,1,,,,0,51,57
40832,note_off,,,,,27,0,1,,,,0,68,64
40840,note_off,,,,,8,0,1,,,,0,51,64
40847,note_off,,,,,7,0,1,,,,0,63,64
40847,note_on,,,,,0,0,1,,,,0,52,32
40857,note_off,,,,,10,0,1,,,,0,52,64
40887,note_off,,,,,30,0,1,,,,0,71,64
40890,note_on,,,,,3,0,1,,,,0,70,73
40892,note_on,,,,,2,0,1,,,,0,61,47
40901,note_on,,,,,9,0,1,,,,0,39,51
40920,control_change,,,,,19,0,1,,64,56,0,,
40925,control_change,,,,,5,0,1,,64,0,0,,
40955,note_off,,,,,30,0,1,,,,0,39,64
40956,control_change,,,,,1,0,1,,64,72,0,,
40958,control_change,,,,,2,0,1,,64,127,0,,
40966,note_on,,,,,8,0,1,,,,0,38,56
40991,note_off,,,,,25,0,1,,,,0,38,64
41000,note_on,,,,,9,0,1,,,,0,39,51
41026,note_off,,,,,26,0,1,,,,0,39,64
41035,note_on,,,,,9,0,1,,,,0,41,59
41057,note_off,,,,,22,0,1,,,,0,41,64
41071,note_on,,,,,14,0,1,,,,0,43,60
41081,note_off,,,,,10,0,1,,,,0,61,64
41108,note_on,,,,,0,0,1,,,,0,44,53
41108,note_off,,,,,27,0,1,,,,0,43,64
41112,note_off,,,,,4,0,1,,,,0,70,64
41113,note_on,,,,,1,0,1,,,,0,68,68
41120,note_on,,,,,7,0,1,,,,0,59,55
41120,note_on,,,,,0,0,1,,,,0,63,48
41122,control_change,,,,,2,0,1,,64,88,0,,
41127,control_change,,,,,5,0,1,,64,0,0,,
41138,note_off,,,,,11,0,1,,,,0,44,64
41145,note_on,,,,,7,0,1,,,,0,46,58
41158,control_change,,,,,13,0,1,,64,72,0,,
41162,control_change,,,,,4,0,1,,64,127,0,,
41175,note_off,,,,,13,0,1,,,,0,46,64
41183,note_on,,,,,8,0,1,,,,0,47,55
41215,note_on,,,,,32,0,1,,,,0,49,59
41216,note_off,,,,,1,0,1,,,,0,47,64
41243,note_off,,,,,27,0,1,,,,0,49,64
41246,note_off,,,,,3,0,1,,,,0,63,64
41248,note_on,,,,,2,0,1,,,,0,51,60
41280,note_off,,,,,32,0,1,,,,0,59,64
41285,note_off,,,,,5,0,1,,,,0,51,64
41288,note_on,,,,,3,0,1,,,,0,52,66
41298,note_off,,,,,10,0,1,,,,0,52,64
41330,note_off,,,,,32,0,1,,,,0,68,64
41337,note_on,,,,,7,0,1,,,,0,66,64
41342,note_on,,,,,5,0,1,,,,0,58,43
41343,note_on,,,,,1,0,1,,,,0,61,44
41350,note_on,,,,,7,0,1,,,,0,39,44
41368,control_change,,,,,18,0,1,,64,56,0,,
41373,control_change,,,,,5,0,1,,64,0,0,,
41408,note_off,,,,,35,0,1,,,,0,39,64
41412,control_change,,,,,4,0,1,,64,56,0,,
41417,control_change,,,,,5,0,1,,64,104,0,,
41421,note_on,,,,,4,0,1,,,,0,38,55
41421,control_change,,,,,0,0,1,,64,127,0,,
41448,note_off,,,,,27,0,1,,,,0,38,64
41452,note_on,,,,,4,0,1,,,,0,39,56
41487,note_on,,,,,35,0,1,,,,0,41,45
41488,note_off,,,,,1,0,1,,,,0,39,64
41510,note_off,,,,,22,0,1,,,,0,41,64
41520,note_on,,,,,0,0,1,,,,0,43,62
41520,note_off,,,,,10,0,1,,,,0,58,64
41540,note_off,,,,,20,0,1,,,,0,61,64
41545,note_off,,,,,5,0,1,,,,0,66,64
41558,note_off,,,,,13,0,1,,,,0,43,64
41562,note_on,,,,,0,0,1,,,,0,44,51
41562,note_on,,,,,4,0,1,,,,0,68,67
41565,note_on,,,,,3,0,1,,,,0,63,49
41568,note_on,,,,,3,0,1,,,,0,59,46
41571,control_change,,,,,3,0,1,,64,88,0,,
41575,control_change,,,,,4,0,1,,64,0,0,,
41593,note_off,,,,,18,0,1,,,,0,44,64
41598,note_on,,,,,5,0,1,,,,0,46,58
41602,control_change,,,,,4,0,1,,64,40,0,,
41606,control_change,,,,,4,0,1,,64,104,0,,
41611,control_change,,,,,5,0,1,,64,127,0,,
41628,note_off,,,,,17,0,1,,,,0,46,64
41635,note_on,,,,,7,0,1,,,,0,47,52
41666,note_on,,,,,31,0,1,,,,0,49,58
41667,note_off,,,,,1,0,1,,,,0,47,64
41696,note_off,,,,,29,0,1,,,,0,49,64
41700,note_on,,,,,4,0,1,,,,0,51,60
41710,note_off,,,,,10,0,1,,,,0,59,64
41727,note_off,,,,,17,0,1,,,,0,51,64
41736,note_on,,,,,9,0,1,,,,0,52,58
41746,note_off,,,,,10,0,1,,,,0,52,64
41753,note_off,,,,,7,0,1,,,,0,63,64
41785,note_on,,,,,32,0,1,,,,0,61,67
41788,note_on,,,,,3,0,1,,,,0,58,38
41790,note_off,,,,,2,0,1,,,,0,68,64
41796,note_on,,,,,6,0,1,,,,0,39,50
41817,control_change,,,,,21,0,1,,64,56,0,,
41822,control_change,,,,,5,0,1,,64,0,0,,
41845,note_off,,,,,23,0,1,,,,0,39,64
41857,note_on,,,,,12,0,1,,,,0,38,45
41857,control_change,,,,,0,0,1,,64,56,0,,
41862,control_change,,,,,5,0,1,,64,104,0,,
41866,control_change,,,,,4,0,1,,64,127,0,,
41878,note_off,,,,,12,0,1,,,,0,38,64
41888,note_on,,,,,10,0,1,,,,0,39,42
41921,note_off,,,,,33,0,1,,,,0,39,64
41926,note_on,,,,,5,0,1,,,,0,41,51
41950,note_off,,,,,24,0,1,,,,0,41,64
41967,note_on,,,,,17,0,1,,,,0,43,45
41970,note_off,,,,,3,0,1,,,,0,58,64
41976,note_off,,,,,6,0,1,,,,0,61,64
42006,note_off,,,,,30,0,1,,,,0,43,64
42006,note_on,,,,,0,0,1,,,,0,44,44
42013,note_on,,,,,7,0,1,,,,0,64,68
42016,note_on,,,,,3,0,1,,,,0,56,48
42018,note_on,,,,,2,0,1,,,,0,59,55
42033,control_change,,,,,15,0,1,,64,56,0,,
42037,control_change,,,,,4,0,1,,64,0,0,,
42046,note_off,,,,,9,0,1,,,,0,44,64
42052,note_on,,,,,6,0,1,,,,0,46,46
42065,control_change,,,,,13,0,1,,64,24,0,,
42068,control_change,,,,,3,0,1,,64,88,0,,
42073,control_change,,,,,5,0,1,,64,127,0,,
42090,note_off,,,,,17,0,1,,,,0,46,64
42096,note_on,,,,,6,0,1,,,,0,47,48
42123,note_off,,,,,27,0,1,,,,0,47,64
42127,note_on,,,,,4,0,1,,,,0,49,54
42157,note_off,,,,,30,0,1,,,,0,49,64
42166,note_on,,,,,9,0,1,,,,0,51,49
42203,note_off,,,,,37,0,1,,,,0,51,64
42215,note_on,,,,,12,0,1,,,,0,52,41
42223,note_off,,,,,8,0,1,,,,0,59,64
42226,note_off,,,,,3,0,1,,,,0,52,64
42242,note_off,,,,,16,0,1,,,,0,56,64
42265,note_off,,,,,23,0,1,,,,0,64,64
42273,note_on,,,,,8,0,1,,,,0,63,59
42278,note_on,,,,,5,0,1,,,,0,58,33
42282,note_on,,,,,4,0,1,,,,0,55,39
42287,note_on,,,,,5,0,1,,,,0,39,31
42301,control_change,,,,,14,0,1,,64,88,0,,
42306,control_change,,,,,5,0,1,,64,24,0,,
42311,control_change,,,,,5,0,1,,64,0,0,,
42346,control_change,,,,,35,0,1,,64,40,0,,
42350,control_change,,,,,4,0,1,,64,104,0,,
42355,control_change,,,,,5,0,1,,64,127,0,,
42360,note_off,,,,,5,0,1,,,,0,58,64
42365,note_off,,,,,5,0,1,,,,0,55,64
42375,note_off,,,,,10,0,1,,,,0,39,64
42388,note_off,,,,,13,0,1,,,,0,63,64
42445,note_on,,,,,57,0,1,,,,0,62,57
42475,note_off,,,,,30,0,1,,,,0,62,64
42478,note_on,,,,,3,0,1,,,,0,63,61
42505,note_off,,,,,27,0,1,,,,0,63,64
42515,note_on,,,,,10,0,1,,,,0,64,64
42525,note_on,,,,,10,0,1,,,,0,59,41
42525,note_on,,,,,0,0,1,,,,0,56,31
42526,control_change,,,,,1,0,1,,64,40,0,,
42531,control_change,,,,,5,0,1,,64,0,0,,
