tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,value,channel,program,control,note,velocity
32155,note_on,2,0,0,,,,,,,,6,,,53,0
32155,note_on,0,0,0,,,,,,,,4,,,53,0
32160,note_on,5,0,0,,,,,,,,1,,,79,74
32160,note_on,0,0,0,,,,,,,,2,,,72,74
32160,note_on,0,0,0,,,,,,,,3,,,64,74
32160,note_on,0,0,0,,,,,,,,4,,,60,74
32160,note_on,0,0,0,,,,,,,,5,,,79,47
32160,note_on,0,0,0,,,,,,,,6,,,60,56
32201,note_on,41,0,0,,,,,,,,6,,,60,0
32201,note_on,0,0,0,,,,,,,,2,,,72,0
32201,note_on,0,0,0,,,,,,,,3,,,64,0
32201,note_on,0,0,0,,,,,,,,1,,,79,0
32201,note_on,0,0,0,,,,,,,,5,,,79,0
32201,note_on,0,0,0,,,,,,,,4,,,60,0
32208,note_on,7,0,0,,,,,,,,1,,,72,74
32208,note_on,0,0,0,,,,,,,,2,,,64,74
32208,note_on,0,0,0,,,,,,,,3,,,67,74
32208,note_on,0,0,0,,,,,,,,4,,,48,74
32208,note_on,0,0,0,,,,,,,,5,,,72,53
32208,note_on,0,0,0,,,,,,,,6,,,48,51
32249,note_on,41,0,0,,,,,,,,6,,,48,0
32249,note_on,0,0,0,,,,,,,,2,,,64,0
32249,note_on,0,0,0,,,,,,,,3,,,67,0
32249,note_on,0,0,0,,,,,,,,1,,,72,0
32249,note_on,0,0,0,,,,,,,,5,,,72,0
32249,note_on,0,0,0,,,,,,,,4,,,48,0
32304,note_on,55,0,0,,,,,,,,1,,,67,34
32304,note_on,0,0,0,,,,,,,,2,,,64,34
32304,note_on,0,0,0,,,,,,,,3,,,60,34
32345,note_on,41,0,0,,,,,,,,3,,,60,0
32345,note_on,0,0,0,,,,,,,,2,,,64,0
32345,note_on,0,0,0,,,,,,,,1,,,67,0
32352,note_on,7,0,0,,,,,,,,1,,,60,34
32352,note_on,0,0,0,,,,,,,,2,,,55,34
32352,note_on,0,0,0,,,,,,,,3,,,52,34
32393,note_on,41,0,0,,,,,,,,3,,,52,0
32393,note_on,0,0,0,,,,,,,,2,,,55,0
32393,note_on,0,0,0,,,,,,,,1,,,60,0
32448,note_on,55,0,0,,,,,,,,1,,,80,74
32448,note_on,0,0,0,,,,,,,,2,,,65,74
32448,note_on,0,0,0,,,,,,,,3,,,60,74
32448,note_on,0,0,0,,,,,,,,4,,,53,74
32448,note_on,0,0,0,,,,,,,,5,,,80,45
32448,note_on,0,0,0,,,,,,,,6,,,53,57
32467,note_on,19,0,0,,,,,,,,5,,,80,0
32467,note_on,0,0,0,,,,,,,,1,,,80,0
32472,note_on,5,0,0,,,,,,,,1,,,79,74
32472,note_on,0,0,0,,,,,,,,5,,,79,53
32489,note_on,17,0,0,,,,,,,,4,,,53,0
32489,note_on,0,0,0,,,,,,,,3,,,60,0
32489,note_on,0,0,0,,,,,,,,2,,,65,0
32489,note_on,0,0,0,,,,,,,,6,,,53,0
32491,note_on,2,0,0,,,,,,,,5,,,79,0
32491,note_on,0,0,0,,,,,,,,1,,,79,0
32496,note_on,5,0,0,,,,,,,,1,,,77,74
32496,note_on,0,0,0,,,,,,,,2,,,72,74
32496,note_on,0,0,0,,,,,,,,3,,,68,74
32496,note_on,0,0,0,,,,,,,,4,,,41,74
32496,note_on,0,0,0,,,,,,,,5,,,77,53
32496,note_on,0,0,0,,,,,,,,6,,,41,53
32515,note_on,19,0,0,,,,,,,,5,,,77,0
32515,note_on,0,0,0,,,,,,,,3,,,68,0
32515,note_on,0,0,0,,,,,,,,1,,,77,0
32515,note_on,0,0,0,,,,,,,,2,,,72,0
32520,note_on,5,0,0,,,,,,,,1,,,75,74
32520,note_on,0,0,0,,,,,,,,2,,,70,74
32520,note_on,0,0,0,,,,,,,,3,,,67,74
32520,note_on,0,0,0,,,,,,,,5,,,75,50
32537,note_on,17,0,0,,,,,,,,4,,,41,0
32537,note_on,0,0,0,,,,,,,,6,,,41,0
32539,note_on,2,0,0,,,,,,,,3,,,67,0
32539,note_on,0,0,0,,,,,,,,2,,,70,0
32539,note_on,0,0,0,,,,,,,,5,,,75,0
32539,note_on,0,0,0,,,,,,,,1,,,75,0
32544,note_on,5,0,0,,,,,,,,1,,,73,74
32544,note_on,0,0,0,,,,,,,,2,,,68,74
32544,note_on,0,0,0,,,,,,,,3,,,65,74
32544,note_on,0,0,0,,,,,,,,4,,,53,74
32544,note_on,0,0,0,,,,,,,,5,,,73,49
32544,note_on,0,0,0,,,,,,,,6,,,53,57
32563,note_on,19,0,0,,,,,,,,3,,,65,0
32563,note_on,0,0,0,,,,,,,,2,,,68,0
32568,note_on,5,0,0,,,,,,,,2,,,67,74
32568,note_on,0,0,0,,,,,,,,3,,,63,74
32585,note_on,17,0,0,,,,,,,,4,,,53,0
32585,note_on,0,0,0,,,,,,,,6,,,53,0
32587,note_on,2,0,0,,,,,,,,2,,,67,0
32587,note_on,0,0,0,,,,,,,,3,,,63,0
32592,note_on,5,0,0,,,,,,,,2,,,65,74
32592,note_on,0,0,0,,,,,,,,3,,,61,74
32592,note_on,0,0,0,,,,,,,,4,,,46,74
32592,note_on,0,0,0,,,,,,,,6,,,46,52
32611,note_on,19,0,0,,,,,,,,6,,,46,0
32611,note_on,0,0,0,,,,,,,,3,,,61,0
32611,note_on,0,0,0,,,,,,,,4,,,46,0
32616,note_on,5,0,0,,,,,,,,3,,,60,74
32616,note_on,0,0,0,,,,,,,,4,,,44,74
32616,note_on,0,0,0,,,,,,,,6,,,44,56
32633,note_on,17,0,0,,,,,,,,5,,,73,0
32633,note_on,0,0,0,,,,,,,,1,,,73,0
32635,note_on,2,0,0,,,,,,,,3,,,60,0
32635,note_on,0,0,0,,,,,,,,4,,,44,0
32635,note_on,0,0,0,,,,,,,,6,,,44,0
32640,note_on,5,0,0,,,,,,,,1,,,72,74
32640,note_on,0,0,0,,,,,,,,3,,,61,74
32640,note_on,0,0,0,,,,,,,,4,,,46,74
32640,note_on,0,0,0,,,,,,,,5,,,72,47
32640,note_on,0,0,0,,,,,,,,6,,,46,49
32659,note_on,19,0,0,,,,,,,,6,,,46,0
32659,note_on,0,0,0,,,,,,,,3,,,61,0
32659,note_on,0,0,0,,,,,,,,4,,,46,0
32664,note_on,5,0,0,,,,,,,,3,,,63,74
32664,note_on,0,0,0,,,,,,,,4,,,48,74
32664,note_on,0,0,0,,,,,,,,6,,,48,60
32681,note_on,17,0,0,,,,,,,,1,,,72,0
32681,note_on,0,0,0,,,,,,,,5,,,72,0
32683,note_on,2,0,0,,,,,,,,3,,,63,0
32683,note_on,0,0,0,,,,,,,,4,,,48,0
32683,note_on,0,0,0,,,,,,,,6,,,48,0
32688,note_on,5,0,0,,,,,,,,1,,,70,74
32688,note_on,0,0,0,,,,,,,,3,,,65,74
32688,note_on,0,0,0,,,,,,,,4,,,49,74
32688,note_on,0,0,0,,,,,,,,5,,,70,38
32688,note_on,0,0,0,,,,,,,,6,,,49,63
32707,note_on,19,0,0,,,,,,,,6,,,49,0
32707,note_on,0,0,0,,,,,,,,3,,,65,0
32707,note_on,0,0,0,,,,,,,,4,,,49,0
32712,note_on,5,0,0,,,,,,,,3,,,61,74
32712,note_on,0,0,0,,,,,,,,4,,,46,74
32712,note_on,0,0,0,,,,,,,,6,,,46,59
32729,note_on,17,0,0,,,,,,,,2,,,65,0
32729,note_on,0,0,0,,,,,,,,1,,,70,0
32729,note_on,0,0,0,,,,,,,,5,,,70,0
32731,note_on,2,0,0,,,,,,,,3,,,61,0
32731,note_on,0,0,0,,,,,,,,4,,,46,0
32731,note_on,0,0,0,,,,,,,,6,,,46,0
32736,note_on,5,0,0,,,,,,,,1,,,79,74
32736,note_on,0,0,0,,,,,,,,2,,,63,74
32736,note_on,0,0,0,,,,,,,,3,,,58,74
32736,note_on,0,0,0,,,,,,,,4,,,51,74
32736,note_on,0,0,0,,,,,,,,5,,,79,49
32736,note_on,0,0,0,,,,,,,,6,,,51,53
32755,note_on,19,0,0,,,,,,,,5,,,79,0
32755,note_on,0,0,0,,,,,,,,1,,,79,0
32760,note_on,5,0,0,,,,,,,,1,,,77,74
32760,note_on,0,0,0,,,,,,,,5,,,77,51
32777,note_on,17,0,0,,,,,,,,4,,,51,0
32777,note_on,0,0,0,,,,,,,,3,,,58,0
32777,note_on,0,0,0,,,,,,,,2,,,63,0
32777,note_on,0,0,0,,,,,,,,6,,,51,0
32779,note_on,2,0,0,,,,,,,,5,,,77,0
32779,note_on,0,0,0,,,,,,,,1,,,77,0
32784,note_on,5,0,0,,,,,,,,1,,,75,74
32784,note_on,0,0,0,,,,,,,,2,,,70,74
32784,note_on,0,0,0,,,,,,,,3,,,67,74
32784,note_on,0,0,0,,,,,,,,4,,,39,74
32784,note_on,0,0,0,,,,,,,,5,,,75,49
32784,note_on,0,0,0,,,,,,,,6,,,39,58
32803,note_on,19,0,0,,,,,,,,5,,,75,0
32803,note_on,0,0,0,,,,,,,,3,,,67,0
32803,note_on,0,0,0,,,,,,,,1,,,75,0
32803,note_on,0,0,0,,,,,,,,2,,,70,0
32808,note_on,5,0,0,,,,,,,,1,,,73,74
32808,note_on,0,0,0,,,,,,,,2,,,68,74
32808,note_on,0,0,0,,,,,,,,3,,,65,74
32808,note_on,0,0,0,,,,,,,,5,,,73,45
32825,note_on,17,0,0,,,,,,,,4,,,39,0
32825,note_on,0,0,0,,,,,,,,6,,,39,0
32827,note_on,2,0,0,,,,,,,,3,,,65,0
32827,note_on,0,0,0,,,,,,,,2,,,68,0
32827,note_on,0,0,0,,,,,,,,5,,,73,0
32827,note_on,0,0,0,,,,,,,,1,,,73,0
32832,note_on,5,0,0,,,,,,,,1,,,72,74
32832,note_on,0,0,0,,,,,,,,2,,,67,74
32832,note_on,0,0,0,,,,,,,,3,,,63,74
32832,note_on,0,0,0,,,,,,,,4,,,51,74
32832,note_on,0,0,0,,,,,,,,5,,,72,45
32832,note_on,0,0,0,,,,,,,,6,,,51,50
32851,note_on,19,0,0,,,,,,,,3,,,63,0
32851,note_on,0,0,0,,,,,,,,2,,,67,0
32856,note_on,5,0,0,,,,,,,,2,,,65,74
32856,note_on,0,0,0,,,,,,,,3,,,61,74
32875,note_on,19,0,0,,,,,,,,3,,,61,0
32875,note_on,0,0,0,,,,,,,,2,,,65,0
32880,note_on,5,0,0,,,,,,,,2,,,63,74
32880,note_on,0,0,0,,,,,,,,3,,,60,74
32880,note_on,0,0,0,,,,,,,,4,,,44,74
32880,note_on,0,0,0,,,,,,,,6,,,44,45
32899,note_on,19,0,0,,,,,,,,6,,,44,0
32899,note_on,0,0,0,,,,,,,,4,,,44,0
32899,note_on,0,0,0,,,,,,,,3,,,60,0
32904,note_on,5,0,0,,,,,,,,3,,,58,74
32904,note_on,0,0,0,,,,,,,,4,,,43,74
32904,note_on,0,0,0,,,,,,,,6,,,43,48
32921,note_on,17,0,0,,,,,,,,6,,,51,0
32921,note_on,0,0,0,,,,,,,,1,,,72,0
32921,note_on,0,0,0,,,,,,,,4,,,51,0
32921,note_on,0,0,0,,,,,,,,5,,,72,0
32923,note_on,2,0,0,,,,,,,,4,,,43,0
32923,note_on,0,0,0,,,,,,,,6,,,43,0
32923,note_on,0,0,0,,,,,,,,3,,,58,0
32928,note_on,5,0,0,,,,,,,,1,,,70,74
32928,note_on,0,0,0,,,,,,,,3,,,60,74
32928,note_on,0,0,0,,,,,,,,4,,,44,74
32928,note_on,0,0,0,,,,,,,,5,,,70,30
32928,note_on,0,0,0,,,,,,,,6,,,44,53
32947,note_on,19,0,0,,,,,,,,6,,,44,0
32947,note_on,0,0,0,,,,,,,,3,,,60,0
32947,note_on,0,0,0,,,,,,,,4,,,44,0
32952,note_on,5,0,0,,,,,,,,3,,,61,74
32952,note_on,0,0,0,,,,,,,,4,,,46,74
32952,note_on,0,0,0,,,,,,,,6,,,46,59
32969,note_on,17,0,0,,,,,,,,1,,,70,0
32969,note_on,0,0,0,,,,,,,,5,,,70,0
32971,note_on,2,0,0,,,,,,,,3,,,61,0
32971,note_on,0,0,0,,,,,,,,4,,,46,0
32971,note_on,0,0,0,,,,,,,,6,,,46,0
32976,note_on,5,0,0,,,,,,,,1,,,68,74
32976,note_on,0,0,0,,,,,,,,3,,,63,74
32976,note_on,0,0,0,,,,,,,,4,,,48,74
32976,note_on,0,0,0,,,,,,,,5,,,68,49
32976,note_on,0,0,0,,,,,,,,6,,,48,55
32995,note_on,19,0,0,,,,,,,,6,,,48,0
32995,note_on,0,0,0,,,,,,,,3,,,63,0
32995,note_on,0,0,0,,,,,,,,4,,,48,0
33000,note_on,5,0,0,,,,,,,,3,,,60,74
33000,note_on,0,0,0,,,,,,,,4,,,44,74
33000,note_on,0,0,0,,,,,,,,6,,,44,56
33017,note_on,17,0,0,,,,,,,,2,,,63,0
33017,note_on,0,0,0,,,,,,,,1,,,68,0
33017,note_on,0,0,0,,,,,,,,5,,,68,0
33019,note_on,2,0,0,,,,,,,,3,,,60,0
33019,note_on,0,0,0,,,,,,,,4,,,44,0
33019,note_on,0,0,0,,,,,,,,6,,,44,0
33024,note_on,5,0,0,,,,,,,,1,,,70,74
33024,note_on,0,0,0,,,,,,,,2,,,65,74
33024,note_on,0,0,0,,,,,,,,3,,,61,74
33024,note_on,0,0,0,,,,,,,,4,,,49,74
33024,note_on,0,0,0,,,,,,,,5,,,70,45
33024,note_on,0,0,0,,,,,,,,6,,,49,51
33043,note_on,19,0,0,,,,,,,,5,,,70,0
33043,note_on,0,0,0,,,,,,,,1,,,70,0
33048,note_on,5,0,0,,,,,,,,1,,,72,74
33048,note_on,0,0,0,,,,,,,,5,,,72,54
33065,note_on,17,0,0,,,,,,,,4,,,49,0
33065,note_on,0,0,0,,,,,,,,3,,,61,0
33065,note_on,0,0,0,,,,,,,,2,,,65,0
33065,note_on,0,0,0,,,,,,,,6,,,49,0
33067,note_on,2,0,0,,,,,,,,5,,,72,0
33067,note_on,0,0,0,,,,,,,,1,,,72,0
33072,note_on,5,0,0,,,,,,,,1,,,73,74
33072,note_on,0,0,0,,,,,,,,2,,,70,74
33072,note_on,0,0,0,,,,,,,,3,,,65,74
33072,note_on,0,0,0,,,,,,,,4,,,46,74
33072,note_on,0,0,0,,,,,,,,5,,,73,53
33072,note_on,0,0,0,,,,,,,,6,,,46,61
33091,note_on,19,0,0,,,,,,,,5,,,73,0
33091,note_on,0,0,0,,,,,,,,1,,,73,0
33096,note_on,5,0,0,,,,,,,,1,,,75,74
33096,note_on,0,0,0,,,,,,,,5,,,75,51
33113,note_on,17,0,0,,,,,,,,4,,,46,0
33113,note_on,0,0,0,,,,,,,,3,,,65,0
33113,note_on,0,0,0,,,,,,,,2,,,70,0
33113,note_on,0,0,0,,,,,,,,6,,,46,0
33115,note_on,2,0,0,,,,,,,,5,,,75,0
33115,note_on,0,0,0,,,,,,,,1,,,75,0
33120,note_on,5,0,0,,,,,,,,1,,,77,74
33120,note_on,0,0,0,,,,,,,,2,,,65,74
33120,note_on,0,0,0,,,,,,,,3,,,58,74
33120,note_on,0,0,0,,,,,,,,4,,,49,74
33120,note_on,0,0,0,,,,,,,,5,,,77,50
33120,note_on,0,0,0,,,,,,,,6,,,49,50
33161,note_on,41,0,0,,,,,,,,6,,,49,0
33161,note_on,0,0,0,,,,,,,,2,,,65,0
33161,note_on,0,0,0,,,,,,,,3,,,58,0
33161,note_on,0,0,0,,,,,,,,1,,,77,0
33161,note_on,0,0,0,,,,,,,,5,,,77,0
33161,note_on,0,0,0,,,,,,,,4,,,49,0
33168,note_on,7,0,0,,,,,,,,1,,,68,74
33168,note_on,0,0,0,,,,,,,,2,,,63,74
33168,note_on,0,0,0,,,,,,,,3,,,58,74
33168,note_on,0,0,0,,,,,,,,4,,,51,74
33168,note_on,0,0,0,,,,,,,,5,,,68,49
33168,note_on,0,0,0,,,,,,,,6,,,51,53
33187,note_on,19,0,0,,,,,,,,6,,,51,0
33187,note_on,0,0,0,,,,,,,,4,,,51,0
33192,note_on,5,0,0,,,,,,,,4,,,53,74
33192,note_on,0,0,0,,,,,,,,6,,,53,61
33209,note_on,17,0,0,,,,,,,,3,,,58,0
33209,note_on,0,0,0,,,,,,,,5,,,68,0
33209,note_on,0,0,0,,,,,,,,1,,,68,0
33209,note_on,0,0,0,,,,,,,,2,,,63,0
33211,note_on,2,0,0,,,,,,,,6,,,53,0
33211,note_on,0,0,0,,,,,,,,4,,,53,0
33216,note_on,5,0,0,,,,,,,,1,,,67,74
33216,note_on,0,0,0,,,,,,,,2,,,58,74
33216,note_on,0,0,0,,,,,,,,3,,,63,74
33216,note_on,0,0,0,,,,,,,,4,,,51,74
33216,note_on,0,0,0,,,,,,,,5,,,67,49
33216,note_on,0,0,0,,,,,,,,6,,,51,56
33235,note_on,19,0,0,,,,,,,,6,,,51,0
33235,note_on,0,0,0,,,,,,,,4,,,51,0
33240,note_on,5,0,0,,,,,,,,4,,,49,74
33240,note_on,0,0,0,,,,,,,,6,,,49,57
33257,note_on,17,0,0,,,,,,,,3,,,63,0
33257,note_on,0,0,0,,,,,,,,5,,,67,0
33257,note_on,0,0,0,,,,,,,,1,,,67,0
33257,note_on,0,0,0,,,,,,,,2,,,58,0
33259,note_on,2,0,0,,,,,,,,6,,,49,0
33259,note_on,0,0,0,,,,,,,,4,,,49,0
33264,note_on,5,0,0,,,,,,,,1,,,73,74
33264,note_on,0,0,0,,,,,,,,2,,,67,74
33264,note_on,0,0,0,,,,,,,,3,,,63,74
33264,note_on,0,0,0,,,,,,,,4,,,48,74
33264,note_on,0,0,0,,,,,,,,5,,,73,51
33264,note_on,0,0,0,,,,,,,,6,,,48,60
33283,note_on,19,0,0,,,,,,,,6,,,48,0
33283,note_on,0,0,0,,,,,,,,4,,,48,0
33288,note_on,5,0,0,,,,,,,,4,,,46,74
33288,note_on,0,0,0,,,,,,,,6,,,46,56
33305,note_on,17,0,0,,,,,,,,3,,,63,0
33307,note_on,2,0,0,,,,,,,,4,,,46,0
33307,note_on,0,0,0,,,,,,,,6,,,46,0
33312,note_on,5,0,0,,,,,,,,3,,,63,74
33312,note_on,0,0,0,,,,,,,,4,,,44,74
33312,note_on,0,0,0,,,,,,,,6,,,44,50
33353,note_on,41,0,0,,,,,,,,6,,,44,0
33353,note_on,0,0,0,,,,,,,,5,,,73,0
33353,note_on,0,0,0,,,,,,,,1,,,73,0
33353,note_on,0,0,0,,,,,,,,2,,,67,0
33353,note_on,0,0,0,,,,,,,,4,,,44,0
33353,note_on,0,0,0,,,,,,,,3,,,63,0
33360,note_on,7,0,0,,,,,,,,1,,,72,74
33360,note_on,0,0,0,,,,,,,,2,,,68,74
33360,note_on,0,0,0,,,,,,,,3,,,63,74
33360,note_on,0,0,0,,,,,,,,4,,,56,74
33360,note_on,0,0,0,,,,,,,,5,,,72,47
33360,note_on,0,0,0,,,,,,,,6,,,56,56
33401,note_on,41,0,0,,,,,,,,6,,,56,0
33401,note_on,0,0,0,,,,,,,,2,,,68,0
33401,note_on,0,0,0,,,,,,,,3,,,63,0
33401,note_on,0,0,0,,,,,,,,1,,,72,0
33401,note_on,0,0,0,,,,,,,,5,,,72,0
33401,note_on,0,0,0,,,,,,,,4,,,56,0
33456,note_on,55,0,0,,,,,,,,1,,,61,34
33456,note_on,0,0,0,,,,,,,,2,,,58,34
33456,note_on,0,0,0,,,,,,,,3,,,55,34
33497,note_on,41,0,0,,,,,,,,3,,,55,0
33497,note_on,0,0,0,,,,,,,,2,,,58,0
33497,note_on,0,0,0,,,,,,,,1,,,61,0
33504,note_on,7,0,0,,,,,,,,1,,,60,34
33504,note_on,0,0,0,,,,,,,,2,,,56,34
33504,note_on,0,0,0,,,,,,,,3,,,56,34
33545,note_on,41,0,0,,,,,,,,3,,,56,0
33545,note_on,0,0,0,,,,,,,,2,,,56,0
33545,note_on,0,0,0,,,,,,,,1,,,60,0
33600,note_on,55,0,0,,,,,,,,1,,,77,74
33600,note_on,0,0,0,,,,,,,,2,,,58,74
33600,note_on,0,0,0,,,,,,,,3,,,53,74
33600,note_on,0,0,0,,,,,,,,4,,,49,74
33600,note_on,0,0,0,,,,,,,,5,,,77,52
33600,note_on,0,0,0,,,,,,,,6,,,49,47
33619,note_on,19,0,0,,,,,,,,5,,,77,0
33619,note_on,0,0,0,,,,,,,,1,,,77,0
33624,note_on,5,0,0,,,,,,,,1,,,75,74
33624,note_on,0,0,0,,,,,,,,5,,,75,52
33641,note_on,17,0,0,,,,,,,,2,,,58,0
33641,note_on,0,0,0,,,,,,,,3,,,53,0
33643,note_on,2,0,0,,,,,,,,1,,,75,0
33643,note_on,0,0,0,,,,,,,,5,,,75,0
33648,note_on,5,0,0,,,,,,,,1,,,73,74
33648,note_on,0,0,0,,,,,,,,2,,,61,74
33648,note_on,0,0,0,,,,,,,,3,,,58,74
33648,note_on,0,0,0,,,,,,,,5,,,73,49
33667,note_on,19,0,0,,,,,,,,5,,,73,0
33667,note_on,0,0,0,,,,,,,,1,,,73,0
33672,note_on,5,0,0,,,,,,,,1,,,72,74
33672,note_on,0,0,0,,,,,,,,5,,,72,47
33689,note_on,17,0,0,,,,,,,,2,,,61,0
33689,note_on,0,0,0,,,,,,,,3,,,58,0
33691,note_on,2,0,0,,,,,,,,1,,,72,0
33691,note_on,0,0,0,,,,,,,,5,,,72,0
33696,note_on,5,0,0,,,,,,,,1,,,70,74
33696,note_on,0,0,0,,,,,,,,2,,,63,74
33696,note_on,0,0,0,,,,,,,,3,,,60,74
33696,note_on,0,0,0,,,,,,,,5,,,70,49
33715,note_on,19,0,0,,,,,,,,5,,,70,0
33715,note_on,0,0,0,,,,,,,,1,,,70,0
33720,note_on,5,0,0,,,,,,,,1,,,69,74
33720,note_on,0,0,0,,,,,,,,5,,,69,49
33737,note_on,17,0,0,,,,,,,,2,,,63,0
33737,note_on,0,0,0,,,,,,,,3,,,60,0
33739,note_on,2,0,0,,,,,,,,1,,,69,0
33739,note_on,0,0,0,,,,,,,,5,,,69,0
33744,note_on,5,0,0,,,,,,,,1,,,70,74
33744,note_on,0,0,0,,,,,,,,2,,,65,74
33744,note_on,0,0,0,,,,,,,,3,,,61,74
33744,note_on,0,0,0,,,,,,,,5,,,70,52
33763,note_on,19,0,0,,,,,,,,5,,,70,0
33763,note_on,0,0,0,,,,,,,,4,,,49,0
33763,note_on,0,0,0,,,,,,,,6,,,49,0
33763,note_on,0,0,0,,,,,,,,1,,,70,0
33768,note_on,5,0,0,,,,,,,,1,,,65,74
33768,note_on,0,0,0,,,,,,,,4,,,51,74
33768,note_on,0,0,0,,,,,,,,5,,,65,53
33768,note_on,0,0,0,,,,,,,,6,,,51,52
33787,note_on,19,0,0,,,,,,,,6,,,51,0
33787,note_on,0,0,0,,,,,,,,4,,,51,0
33787,note_on,0,0,0,,,,,,,,1,,,65,0
33787,note_on,0,0,0,,,,,,,,5,,,65,0
33792,note_on,5,0,0,,,,,,,,1,,,70,74
33792,note_on,0,0,0,,,,,,,,4,,,49,74
33792,note_on,0,0,0,,,,,,,,5,,,70,47
33792,note_on,0,0,0,,,,,,,,6,,,49,54
33811,note_on,19,0,0,,,,,,,,6,,,49,0
33811,note_on,0,0,0,,,,,,,,3,,,61,0
33811,note_on,0,0,0,,,,,,,,1,,,70,0
33811,note_on,0,0,0,,,,,,,,2,,,65,0
33811,note_on,0,0,0,,,,,,,,5,,,70,0
33811,note_on,0,0,0,,,,,,,,4,,,49,0
33816,note_on,5,0,0,,,,,,,,1,,,72,74
33816,note_on,0,0,0,,,,,,,,2,,,63,74
33816,note_on,0,0,0,,,,,,,,3,,,63,74
33816,note_on,0,0,0,,,,,,,,4,,,48,74
33816,note_on,0,0,0,,,,,,,,5,,,72,51
33816,note_on,0,0,0,,,,,,,,6,,,48,56
33835,note_on,19,0,0,,,,,,,,6,,,48,0
33835,note_on,0,0,0,,,,,,,,2,,,63,0
33835,note_on,0,0,0,,,,,,,,3,,,63,0
33835,note_on,0,0,0,,,,,,,,1,,,72,0
33835,note_on,0,0,0,,,,,,,,5,,,72,0
33835,note_on,0,0,0,,,,,,,,4,,,48,0
33840,note_on,5,0,0,,,,,,,,1,,,73,74
33840,note_on,0,0,0,,,,,,,,2,,,61,74
33840,note_on,0,0,0,,,,,,,,3,,,65,74
33840,note_on,0,0,0,,,,,,,,4,,,46,74
33840,note_on,0,0,0,,,,,,,,5,,,73,51
33840,note_on,0,0,0,,,,,,,,6,,,46,58
33859,note_on,19,0,0,,,,,,,,6,,,46,0
33859,note_on,0,0,0,,,,,,,,2,,,61,0
33859,note_on,0,0,0,,,,,,,,4,,,46,0
33864,note_on,5,0,0,,,,,,,,2,,,60,74
33864,note_on,0,0,0,,,,,,,,4,,,45,74
33864,note_on,0,0,0,,,,,,,,6,,,45,60
33883,note_on,19,0,0,,,,,,,,6,,,45,0
33883,note_on,0,0,0,,,,,,,,2,,,60,0
33883,note_on,0,0,0,,,,,,,,4,,,45,0
33888,note_on,5,0,0,,,,,,,,2,,,58,74
33888,note_on,0,0,0,,,,,,,,4,,,46,74
33888,note_on,0,0,0,,,,,,,,6,,,46,54
33907,note_on,19,0,0,,,,,,,,3,,,65,0
33907,note_on,0,0,0,,,,,,,,5,,,73,0
33907,note_on,0,0,0,,,,,,,,1,,,73,0
33912,note_on,5,0,0,,,,,,,,1,,,72,74
33912,note_on,0,0,0,,,,,,,,3,,,63,74
33912,note_on,0,0,0,,,,,,,,5,,,72,49
33929,note_on,17,0,0,,,,,,,,2,,,58,0
33931,note_on,2,0,0,,,,,,,,3,,,63,0
33931,note_on,0,0,0,,,,,,,,1,,,72,0
33931,note_on,0,0,0,,,,,,,,5,,,72,0
33936,note_on,5,0,0,,,,,,,,1,,,70,74
33936,note_on,0,0,0,,,,,,,,2,,,65,74
33936,note_on,0,0,0,,,,,,,,3,,,61,74
33936,note_on,0,0,0,,,,,,,,5,,,70,45
33955,note_on,19,0,0,,,,,,,,5,,,70,0
33955,note_on,0,0,0,,,,,,,,1,,,70,0
33955,note_on,0,0,0,,,,,,,,3,,,61,0
33960,note_on,5,0,0,,,,,,,,1,,,68,74
33960,note_on,0,0,0,,,,,,,,3,,,60,74
33960,note_on,0,0,0,,,,,,,,5,,,68,52
33977,note_on,17,0,0,,,,,,,,2,,,65,0
33979,note_on,2,0,0,,,,,,,,3,,,60,0
33979,note_on,0,0,0,,,,,,,,1,,,68,0
33979,note_on,0,0,0,,,,,,,,5,,,68,0
33984,note_on,5,0,0,,,,,,,,1,,,66,74
33984,note_on,0,0,0,,,,,,,,2,,,61,74
33984,note_on,0,0,0,,,,,,,,3,,,58,74
33984,note_on,0,0,0,,,,,,,,5,,,66,50
34003,note_on,19,0,0,,,,,,,,5,,,66,0
34003,note_on,0,0,0,,,,,,,,1,,,66,0
34003,note_on,0,0,0,,,,,,,,3,,,58,0
34008,note_on,5,0,0,,,,,,,,1,,,65,74
34008,note_on,0,0,0,,,,,,,,3,,,56,74
34008,note_on,0,0,0,,,,,,,,5,,,65,55
34025,note_on,17,0,0,,,,,,,,2,,,61,0
34027,note_on,2,0,0,,,,,,,,3,,,56,0
34027,note_on,0,0,0,,,,,,,,1,,,65,0
34027,note_on,0,0,0,,,,,,,,5,,,65,0
34032,note_on,5,0,0,,,,,,,,1,,,64,74
34032,note_on,0,0,0,,,,,,,,2,,,60,74
34032,note_on,0,0,0,,,,,,,,3,,,55,74
34032,note_on,0,0,0,,,,,,,,5,,,64,50
34051,note_on,19,0,0,,,,,,,,5,,,64,0
34051,note_on,0,0,0,,,,,,,,6,,,46,0
34051,note_on,0,0,0,,,,,,,,1,,,64,0
34051,note_on,0,0,0,,,,,,,,4,,,46,0
34051,note_on,0,0,0,,,,,,,,3,,,55,0
