tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,note,velocity,control,value
24900,note_off,,20,0,1,,,,,,0,71,64,,
24920,note_on,,20,0,1,,,,,,0,67,72,,
24940,note_off,,20,0,1,,,,,,0,67,64,,
24960,note_on,,0,0,1,,,,,,0,57,72,,
24960,note_on,,0,0,1,,,,,,0,66,72,,
24960,note_on,,0,0,1,,,,,,0,50,72,,
24960,note_on,,0,0,1,,,,,,0,62,72,,
24960,control_change,,20,0,1,,,,,,0,,,64,127
25048,note_off,,0,0,1,,,,,,0,50,64,,
25048,note_off,,0,0,1,,,,,,0,66,64,,
25048,note_off,,88,0,1,,,,,,0,57,64,,
25048,note_off,,0,0,1,,,,,,0,62,64,,
25050,note_on,,0,0,1,,,,,,0,50,72,,
25050,note_on,,0,0,1,,,,,,0,57,72,,
25050,note_on,,0,0,1,,,,,,0,62,72,,
25050,note_on,,2,0,1,,,,,,0,66,72,,
25079,note_off,,0,0,1,,,,,,0,66,64,,
25079,note_off,,0,0,1,,,,,,0,57,64,,
25079,note_off,,0,0,1,,,,,,0,62,64,,
25079,note_off,,29,0,1,,,,,,0,50,64,,
25080,note_on,,0,0,1,,,,,,0,50,72,,
25080,note_on,,0,0,1,,,,,,0,62,72,,
25080,note_on,,0,0,1,,,,,,0,57,72,,
25080,note_on,,0,0,1,,,,,,0,66,72,,
25080,control_change,,1,0,1,,,,,,0,,,64,0
25109,note_off,,0,0,1,,,,,,0,62,64,,
25109,note_off,,29,0,1,,,,,,0,50,64,,
25109,note_off,,0,0,1,,,,,,0,66,64,,
25109,note_off,,0,0,1,,,,,,0,57,64,,
25170,note_on,,61,0,1,,,,,,0,80,72,,
25199,note_off,,29,0,1,,,,,,0,80,64,,
25200,note_on,,1,0,1,,,,,,0,81,72,,
25220,note_off,,20,0,1,,,,,,0,81,64,,
25240,note_on,,20,0,1,,,,,,0,78,72,,
25260,note_off,,20,0,1,,,,,,0,78,64,,
25280,note_on,,20,0,1,,,,,,0,74,72,,
25300,note_off,,20,0,1,,,,,,0,74,64,,
25320,note_on,,20,0,1,,,,,,0,69,72,,
25340,note_off,,20,0,1,,,,,,0,69,64,,
25360,note_on,,20,0,1,,,,,,0,67,72,,
25380,note_off,,20,0,1,,,,,,0,67,64,,
25400,note_on,,20,0,1,,,,,,0,66,72,,
25420,note_off,,20,0,1,,,,,,0,66,64,,
25440,note_on,,0,0,1,,,,,,0,43,72,,
25440,note_on,,0,0,1,,,,,,0,62,72,,
25440,note_on,,0,0,1,,,,,,0,64,72,,
25440,note_on,,0,0,1,,,,,,0,55,72,,
25440,note_on,,0,0,1,,,,,,0,59,72,,
25440,control_change,,20,0,1,,,,,,0,,,64,127
25528,note_off,,88,0,1,,,,,,0,55,64,,
25528,note_off,,0,0,1,,,,,,0,43,64,,
25528,note_off,,0,0,1,,,,,,0,64,64,,
25528,note_off,,0,0,1,,,,,,0,62,64,,
25528,note_off,,0,0,1,,,,,,0,59,64,,
25530,note_on,,2,0,1,,,,,,0,64,72,,
25530,note_on,,0,0,1,,,,,,0,43,72,,
25530,note_on,,0,0,1,,,,,,0,59,72,,
25530,note_on,,0,0,1,,,,,,0,62,72,,
25530,note_on,,0,0,1,,,,,,0,55,72,,
25559,note_off,,0,0,1,,,,,,0,64,64,,
25559,note_off,,0,0,1,,,,,,0,55,64,,
25559,note_off,,0,0,1,,,,,,0,43,64,,
25559,note_off,,0,0,1,,,,,,0,59,64,,
25559,note_off,,29,0,1,,,,,,0,62,64,,
25560,control_change,,1,0,1,,,,,,0,,,64,0
25560,note_on,,0,0,1,,,,,,0,62,72,,
25560,note_on,,0,0,1,,,,,,0,59,72,,
25560,note_on,,0,0,1,,,,,,0,43,72,,
25560,note_on,,0,0,1,,,,,,0,55,72,,
25560,note_on,,0,0,1,,,,,,0,64,72,,
25589,note_off,,0,0,1,,,,,,0,64,64,,
25589,note_off,,0,0,1,,,,,,0,55,64,,
25589,note_off,,0,0,1,,,,,,0,59,64,,
25589,note_off,,29,0,1,,,,,,0,62,64,,
25589,note_off,,0,0,1,,,,,,0,43,64,,
25650,note_on,,61,0,1,,,,,,0,82,72,,
25679,note_off,,29,0,1,,,,,,0,82,64,,
25680,note_on,,1,0,1,,,,,,0,83,72,,
25700,note_off,,20,0,1,,,,,,0,83,64,,
25720,note_on,,20,0,1,,,,,,0,79,72,,
25740,note_off,,20,0,1,,,,,,0,79,64,,
25760,note_on,,20,0,1,,,,,,0,76,72,,
25780,note_off,,20,0,1,,,,,,0,76,64,,
25800,note_on,,20,0,1,,,,,,0,71,72,,
25820,note_off,,20,0,1,,,,,,0,71,64,,
25840,note_on,,20,0,1,,,,,,0,67,72,,
25860,note_off,,20,0,1,,,,,,0,67,64,,
25880,note_on,,20,0,1,,,,,,0,64,72,,
25900,note_off,,20,0,1,,,,,,0,64,64,,
25920,note_on,,0,0,1,,,,,,0,45,72,,
25920,note_on,,0,0,1,,,,,,0,52,72,,
25920,note_on,,0,0,1,,,,,,0,55,72,,
25920,note_on,,0,0,1,,,,,,0,61,72,,
25920,control_change,,20,0,1,,,,,,0,,,64,127
26008,note_off,,0,0,1,,,,,,0,52,64,,
26008,note_off,,0,0,1,,,,,,0,55,64,,
26008,note_off,,0,0,1,,,,,,0,61,64,,
26008,note_off,,88,0,1,,,,,,0,45,64,,
26010,note_on,,0,0,1,,,,,,0,45,72,,
26010,note_on,,0,0,1,,,,,,0,52,72,,
26010,note_on,,0,0,1,,,,,,0,55,72,,
26010,note_on,,2,0,1,,,,,,0,61,72,,
26039,note_off,,29,0,1,,,,,,0,55,64,,
26039,note_off,,0,0,1,,,,,,0,52,64,,
26039,note_off,,0,0,1,,,,,,0,61,64,,
26039,note_off,,0,0,1,,,,,,0,45,64,,
26040,control_change,,1,0,1,,,,,,0,,,64,0
26040,note_on,,0,0,1,,,,,,0,45,72,,
26040,note_on,,0,0,1,,,,,,0,61,72,,
26040,note_on,,0,0,1,,,,,,0,55,72,,
26040,note_on,,0,0,1,,,,,,0,52,72,,
26069,note_off,,29,0,1,,,,,,0,52,64,,
26069,note_off,,0,0,1,,,,,,0,61,64,,
26069,note_off,,0,0,1,,,,,,0,45,64,,
26069,note_off,,0,0,1,,,,,,0,55,64,,
26130,note_on,,61,0,1,,,,,,0,78,72,,
26159,note_off,,29,0,1,,,,,,0,78,64,,
26160,note_on,,1,0,1,,,,,,0,79,72,,
26180,note_off,,20,0,1,,,,,,0,79,64,,
26200,note_on,,20,0,1,,,,,,0,76,72,,
26220,note_off,,20,0,1,,,,,,0,76,64,,
26240,note_on,,20,0,1,,,,,,0,73,72,,
26260,note_off,,20,0,1,,,,,,0,73,64,,
26280,note_on,,20,0,1,,,,,,0,67,72,,
26300,note_off,,20,0,1,,,,,,0,67,64,,
26320,note_on,,20,0,1,,,,,,0,64,72,,
26340,note_off,,20,0,1,,,,,,0,64,64,,
26360,note_on,,20,0,1,,,,,,0,61,72,,
26380,note_off,,20,0,1,,,,,,0,61,64,,
26400,note_on,,20,0,1,,,,,,0,62,72,,
26400,note_on,,0,0,1,,,,,,0,38,72,,
26400,note_on,,0,0,1,,,,,,0,50,72,,
26420,note_off,,20,0,1,,,,,,0,62,64,,
26440,note_on,,20,0,1,,,,,,0,57,72,,
26459,note_off,,0,0,1,,,,,,0,38,64,,
26459,note_off,,19,0,1,,,,,,0,50,64,,
26460,note_off,,1,0,1,,,,,,0,57,64,,
26480,note_on,,20,0,1,,,,,,0,66,72,,
26500,note_off,,20,0,1,,,,,,0,66,64,,
26520,note_on,,0,0,1,,,,,,0,64,72,,
26520,note_on,,0,0,1,,,,,,0,61,72,,
26520,note_on,,0,0,1,,,,,,0,45,72,,
26520,note_on,,20,0,1,,,,,,0,33,72,,
26540,note_off,,0,0,1,,,,,,0,61,64,,
26540,note_off,,20,0,1,,,,,,0,64,64,,
26560,note_on,,20,0,1,,,,,,0,57,72,,
26579,note_off,,19,0,1,,,,,,0,45,64,,
26579,note_off,,0,0,1,,,,,,0,33,64,,
26580,note_off,,1,0,1,,,,,,0,57,64,,
26600,note_on,,20,0,1,,,,,,0,67,72,,
26620,note_off,,20,0,1,,,,,,0,67,64,,
26640,note_on,,0,0,1,,,,,,0,62,72,,
26640,note_on,,0,0,1,,,,,,0,66,72,,
26640,note_on,,0,0,1,,,,,,0,38,72,,
26640,note_on,,20,0,1,,,,,,0,50,72,,
26660,note_off,,0,0,1,,,,,,0,66,64,,
26660,note_off,,20,0,1,,,,,,0,62,64,,
26680,note_on,,20,0,1,,,,,,0,74,92,,
26699,note_off,,0,0,1,,,,,,0,50,64,,
26699,note_off,,19,0,1,,,,,,0,38,64,,
26700,note_off,,1,0,1,,,,,,0,74,64,,
26720,note_on,,20,0,1,,,,,,0,73,72,,
26740,note_off,,20,0,1,,,,,,0,73,64,,
26760,note_on,,20,0,1,,,,,,0,71,72,,
26780,note_off,,20,0,1,,,,,,0,71,64,,
26800,note_on,,20,0,1,,,,,,0,69,72,,
26820,note_off,,20,0,1,,,,,,0,69,64,,
26840,note_on,,20,0,1,,,,,,0,67,72,,
26860,note_off,,20,0,1,,,,,,0,67,64,,
26880,note_on,,0,0,1,,,,,,0,57,72,,
26880,note_on,,0,0,1,,,,,,0,66,72,,
26880,note_on,,0,0,1,,,,,,0,50,72,,
26880,note_on,,0,0,1,,,,,,0,62,72,,
26880,control_change,,20,0,1,,,,,,0,,,64,127
26968,note_off,,0,0,1,,,,,,0,62,64,,
26968,note_off,,0,0,1,,,,,,0,50,64,,
26968,note_off,,0,0,1,,,,,,0,66,64,,
26968,note_off,,88,0,1,,,,,,0,57,64,,
26970,note_on,,0,0,1,,,,,,0,57,72,,
26970,note_on,,0,0,1,,,,,,0,62,72,,
26970,note_on,,0,0,1,,,,,,0,50,72,,
26970,note_on,,2,0,1,,,,,,0,66,72,,
26999,note_off,,29,0,1,,,,,,0,50,64,,
26999,note_off,,0,0,1,,,,,,0,62,64,,
26999,note_off,,0,0,1,,,,,,0,66,64,,
26999,note_off,,0,0,1,,,,,,0,57,64,,
27000,control_change,,1,0,1,,,,,,0,,,64,0
27000,note_on,,0,0,1,,,,,,0,66,72,,
27000,note_on,,0,0,1,,,,,,0,57,72,,
27000,note_on,,0,0,1,,,,,,0,62,72,,
27000,note_on,,0,0,1,,,,,,0,50,72,,
27029,note_off,,29,0,1,,,,,,0,50,64,,
27029,note_off,,0,0,1,,,,,,0,57,64,,
27029,note_off,,0,0,1,,,,,,0,66,64,,
27029,note_off,,0,0,1,,,,,,0,62,64,,
27090,note_on,,61,0,1,,,,,,0,80,72,,
27119,note_off,,29,0,1,,,,,,0,80,64,,
27120,note_on,,1,0,1,,,,,,0,81,72,,
27140,note_off,,20,0,1,,,,,,0,81,64,,
27160,note_on,,20,0,1,,,,,,0,78,72,,
27180,note_off,,20,0,1,,,,,,0,78,64,,
27200,note_on,,20,0,1,,,,,,0,74,72,,
27220,note_off,,20,0,1,,,,,,0,74,64,,
27240,note_on,,20,0,1,,,,,,0,69,72,,
27260,note_off,,20,0,1,,,,,,0,69,64,,
27280,note_on,,20,0,1,,,,,,0,67,72,,
27300,note_off,,20,0,1,,,,,,0,67,64,,
27320,note_on,,20,0,1,,,,,,0,66,72,,
27340,note_off,,20,0,1,,,,,,0,66,64,,
27360,note_on,,0,0,1,,,,,,0,59,105,,
27360,note_on,,0,0,1,,,,,,0,62,105,,
27360,note_on,,0,0,1,,,,,,0,64,105,,
27360,note_on,,0,0,1,,,,,,0,44,105,,
27360,note_on,,0,0,1,,,,,,0,52,105,,
27360,control_change,,20,0,1,,,,,,0,,,64,127
27448,note_off,,0,0,1,,,,,,0,59,64,,
27448,note_off,,0,0,1,,,,,,0,62,64,,
27448,note_off,,0,0,1,,,,,,0,64,64,,
27448,note_off,,0,0,1,,,,,,0,44,64,,
27448,note_off,,88,0,1,,,,,,0,52,64,,
27450,note_on,,2,0,1,,,,,,0,64,105,,
27450,note_on,,0,0,1,,,,,,0,59,105,,
27450,note_on,,0,0,1,,,,,,0,44,105,,
27450,note_on,,0,0,1,,,,,,0,52,105,,
27450,note_on,,0,0,1,,,,,,0,62,105,,
27479,note_off,,0,0,1,,,,,,0,64,64,,
27479,note_off,,0,0,1,,,,,,0,52,64,,
27479,note_off,,0,0,1,,,,,,0,44,64,,
27479,note_off,,0,0,1,,,,,,0,59,64,,
27479,note_off,,29,0,1,,,,,,0,62,64,,
27480,note_on,,0,0,1,,,,,,0,64,105,,
27480,note_on,,0,0,1,,,,,,0,44,105,,
27480,note_on,,0,0,1,,,,,,0,59,105,,
27480,note_on,,0,0,1,,,,,,0,62,105,,
27480,control_change,,1,0,1,,,,,,0,,,64,0
27480,note_on,,0,0,1,,,,,,0,52,105,,
27509,note_off,,0,0,1,,,,,,0,59,64,,
27509,note_off,,0,0,1,,,,,,0,44,64,,
27509,note_off,,0,0,1,,,,,,0,52,64,,
27509,note_off,,0,0,1,,,,,,0,64,64,,
27509,note_off,,29,0,1,,,,,,0,62,64,,
27570,note_on,,61,0,1,,,,,,0,85,105,,
27599,note_off,,29,0,1,,,,,,0,85,64,,
27600,note_on,,1,0,1,,,,,,0,86,98,,
27620,note_off,,20,0,1,,,,,,0,86,64,,
27640,note_on,,20,0,1,,,,,,0,83,88,,
27660,note_off,,20,0,1,,,,,,0,83,64,,
27680,note_on,,20,0,1,,,,,,0,80,81,,
27700,note_off,,20,0,1,,,,,,0,80,64,,
27720,note_on,,20,0,1,,,,,,0,76,77,,
27740,note_off,,20,0,1,,,,,,0,76,64,,
27760,note_on,,20,0,1,,,,,,0,74,69,,
27780,note_off,,20,0,1,,,,,,0,74,64,,
27800,note_on,,20,0,1,,,,,,0,71,61,,
27820,note_off,,20,0,1,,,,,,0,71,64,,
27840,note_on,,0,0,1,,,,,,0,73,72,,
27840,note_on,,20,0,1,,,,,,0,64,72,,
27840,note_on,,0,0,1,,,,,,0,57,72,,
27860,note_off,,20,0,1,,,,,,0,73,64,,
27880,note_on,,20,0,1,,,,,,0,81,72,,
27919,note_off,,39,0,1,,,,,,0,81,64,,
27920,note_on,,1,0,1,,,,,,0,80,72,,
27958,note_off,,38,0,1,,,,,,0,57,64,,
27958,note_off,,0,0,1,,,,,,0,64,64,,
27959,note_off,,1,0,1,,,,,,0,80,64,,
27960,note_on,,1,0,1,,,,,,0,81,72,,
27980,note_off,,20,0,1,,,,,,0,81,64,,
28000,note_on,,20,0,1,,,,,,0,76,72,,
28020,note_off,,20,0,1,,,,,,0,76,64,,
28040,note_on,,20,0,1,,,,,,0,73,72,,
28060,note_off,,20,0,1,,,,,,0,73,64,,
28080,note_on,,20,0,1,,,,,,0,71,72,,
28080,note_on,,0,0,1,,,,,,0,52,72,,
28080,note_on,,0,0,1,,,,,,0,62,72,,
28100,note_off,,20,0,1,,,,,,0,71,64,,
28120,note_on,,20,0,1,,,,,,0,76,72,,
28159,note_off,,39,0,1,,,,,,0,76,64,,
28160,note_on,,1,0,1,,,,,,0,75,72,,
28198,note_off,,38,0,1,,,,,,0,62,64,,
28198,note_off,,0,0,1,,,,,,0,52,64,,
28199,note_off,,1,0,1,,,,,,0,75,64,,
28200,note_on,,1,0,1,,,,,,0,76,72,,
28220,note_off,,20,0,1,,,,,,0,76,64,,
28240,note_on,,20,0,1,,,,,,0,74,72,,
28260,note_off,,20,0,1,,,,,,0,74,64,,
28280,note_on,,20,0,1,,,,,,0,71,72,,
28300,note_off,,20,0,1,,,,,,0,71,64,,
28320,note_on,,20,0,1,,,,,,0,57,72,,
28320,note_on,,0,0,1,,,,,,0,61,72,,
28320,note_on,,0,0,1,,,,,,0,69,72,,
28340,note_off,,20,0,1,,,,,,0,69,64,,
28360,note_on,,20,0,1,,,,,,0,64,72,,
28380,note_off,,20,0,1,,,,,,0,64,64,,
28400,note_on,,20,0,1,,,,,,0,73,72,,
28420,note_off,,20,0,1,,,,,,0,73,64,,
28438,note_off,,0,0,1,,,,,,0,57,64,,
28438,note_off,,18,0,1,,,,,,0,61,64,,
28440,note_on,,0,0,1,,,,,,0,61,72,,
28440,note_on,,0,0,1,,,,,,0,69,72,,
28440,note_on,,2,0,1,,,,,,0,57,72,,
28460,note_off,,20,0,1,,,,,,0,69,64,,
28480,note_on,,20,0,1,,,,,,0,64,72,,
28500,note_off,,20,0,1,,,,,,0,64,64,,
28520,note_on,,20,0,1,,,,,,0,73,72,,
28540,note_off,,20,0,1,,,,,,0,73,64,,
28558,note_off,,0,0,1,,,,,,0,57,64,,
28558,note_off,,18,0,1,,,,,,0,61,64,,
28560,note_on,,0,0,1,,,,,,0,57,72,,
28560,note_on,,0,0,1,,,,,,0,61,72,,
28560,note_on,,2,0,1,,,,,,0,69,72,,
28580,note_off,,20,0,1,,,,,,0,61,64,,
28580,note_off,,0,0,1,,,,,,0,57,64,,
28600,note_on,,20,0,1,,,,,,0,64,72,,
28639,note_off,,39,0,1,,,,,,0,64,64,,
28640,note_on,,1,0,1,,,,,,0,61,72,,
28678,note_off,,38,0,1,,,,,,0,69,64,,
28679,note_off,,1,0,1,,,,,,0,61,64,,
28680,note_on,,1,0,1,,,,,,0,57,72,,
28700,note_off,,20,0,1,,,,,,0,57,64,,
28720,note_on,,20,0,1,,,,,,0,59,72,,
28740,note_off,,20,0,1,,,,,,0,59,64,,
28760,note_on,,20,0,1,,,,,,0,55,72,,
28780,note_off,,20,0,1,,,,,,0,55,64,,
28800,note_on,,0,0,1,,,,,,0,57,105,,
28800,note_on,,0,0,1,,,,,,0,54,105,,
28800,note_on,,0,0,1,,,,,,0,50,105,,
28800,note_on,,0,0,1,,,,,,0,62,105,,
28800,note_on,,0,0,1,,,,,,0,60,105,,
28800,note_on,,0,0,1,,,,,,0,42,105,,
28800,control_change,,20,0,1,,,,,,0,,,64,127
28888,note_off,,0,0,1,,,,,,0,54,64,,
28888,note_off,,0,0,1,,,,,,0,42,64,,
28888,note_off,,0,0,1,,,,,,0,57,64,,
28888,note_off,,0,0,1,,,,,,0,60,64,,
28888,note_off,,0,0,1,,,,,,0,62,64,,
28888,note_off,,88,0,1,,,,,,0,50,64,,
28890,note_on,,0,0,1,,,,,,0,54,105,,
28890,note_on,,2,0,1,,,,,,0,50,105,,
28890,note_on,,0,0,1,,,,,,0,60,105,,
28890,note_on,,0,0,1,,,,,,0,62,105,,
28890,note_on,,0,0,1,,,,,,0,42,105,,
28890,note_on,,0,0,1,,,,,,0,57,105,,
28919,note_off,,29,0,1,,,,,,0,42,64,,
28919,note_off,,0,0,1,,,,,,0,62,64,,
28919,note_off,,0,0,1,,,,,,0,57,64,,
28919,note_off,,0,0,1,,,,,,0,54,64,,
28919,note_off,,0,0,1,,,,,,0,50,64,,
28919,note_off,,0,0,1,,,,,,0,60,64,,
28920,control_change,,1,0,1,,,,,,0,,,64,0
28920,note_on,,0,0,1,,,,,,0,50,105,,
28920,note_on,,0,0,1,,,,,,0,54,105,,
28920,note_on,,0,0,1,,,,,,0,57,105,,
28920,note_on,,0,0,1,,,,,,0,62,105,,
28920,note_on,,0,0,1,,,,,,0,42,105,,
28920,note_on,,0,0,1,,,,,,0,60,105,,
28949,note_off,,0,0,1,,,,,,0,54,64,,
28949,note_off,,0,0,1,,,,,,0,50,64,,
28949,note_off,,0,0,1,,,,,,0,57,64,,
28949,note_off,,0,0,1,,,,,,0,60,64,,
28949,note_off,,0,0,1,,,,,,0,62,64,,
28949,note_off,,29,0,1,,,,,,0,42,64,,
29010,note_on,,61,0,1,,,,,,0,83,72,,
29039,note_off,,29,0,1,,,,,,0,83,64,,
29040,note_on,,1,0,1,,,,,,0,84,72,,
29060,note_off,,20,0,1,,,,,,0,84,64,,
29080,note_on,,20,0,1,,,,,,0,81,72,,
29100,note_off,,20,0,1,,,,,,0,81,64,,
29120,note_on,,20,0,1,,,,,,0,78,72,,
29140,note_off,,20,0,1,,,,,,0,78,64,,
29160,note_on,,20,0,1,,,,,,0,74,72,,
29180,note_off,,20,0,1,,,,,,0,74,64,,
29200,note_on,,20,0,1,,,,,,0,72,72,,
29220,note_off,,20,0,1,,,,,,0,72,64,,
29240,note_on,,20,0,1,,,,,,0,69,72,,
29260,note_off,,20,0,1,,,,,,0,69,64,,
29280,note_on,,0,0,1,,,,,,0,55,105,,
29280,note_on,,0,0,1,,,,,,0,43,105,,
29280,control_change,,20,0,1,,,,,,0,,,64,127
29280,note_on,,0,0,1,,,,,,0,50,105,,
29280,note_on,,0,0,1,,,,,,0,62,105,,
29280,note_on,,0,0,1,,,,,,0,59,105,,
29368,note_off,,88,0,1,,,,,,0,55,64,,
29368,note_off,,0,0,1,,,,,,0,43,64,,
29368,note_off,,0,0,1,,,,,,0,59,64,,
29368,note_off,,0,0,1,,,,,,0,62,64,,
29368,note_off,,0,0,1,,,,,,0,50,64,,
29370,note_on,,0,0,1,,,,,,0,43,105,,
29370,note_on,,0,0,1,,,,,,0,55,105,,
29370,note_on,,0,0,1,,,,,,0,59,105,,
29370,note_on,,0,0,1,,,,,,0,62,105,,
29370,note_on,,2,0,1,,,,,,0,50,105,,
29399,note_off,,29,0,1,,,,,,0,43,64,,
29399,note_off,,0,0,1,,,,,,0,55,64,,
29399,note_off,,0,0,1,,,,,,0,62,64,,
29399,note_off,,0,0,1,,,,,,0,50,64,,
29399,note_off,,0,0,1,,,,,,0,59,64,,
29400,control_change,,1,0,1,,,,,,0,,,64,0
29400,note_on,,0,0,1,,,,,,0,50,105,,
29400,note_on,,0,0,1,,,,,,0,62,105,,
29400,note_on,,0,0,1,,,,,,0,59,105,,
29400,note_on,,0,0,1,,,,,,0,55,105,,
29400,note_on,,0,0,1,,,,,,0,43,105,,
29429,note_off,,0,0,1,,,,,,0,55,64,,
29429,note_off,,0,0,1,,,,,,0,59,64,,
29429,note_off,,0,0,1,,,,,,0,62,64,,
29429,note_off,,0,0,1,,,,,,0,50,64,,
29429,note_off,,29,0,1,,,,,,0,43,64,,
29490,note_on,,61,0,1,,,,,,0,85,72,,
29519,note_off,,29,0,1,,,,,,0,85,64,,
29520,note_on,,1,0,1,,,,,,0,86,72,,
29559,note_off,,39,0,1,,,,,,0,86,64,,
29560,note_on,,1,0,1,,,,,,0,83,72,,
29599,note_off,,39,0,1,,,,,,0,83,64,,
29600,note_on,,1,0,1,,,,,,0,79,72,,
29639,note_off,,39,0,1,,,,,,0,79,64,,
29640,note_on,,1,0,1,,,,,,0,66,72,,
29640,note_on,,0,0,1,,,,,,0,86,72,,
29679,note_off,,39,0,1,,,,,,0,86,64,,
29680,note_on,,1,0,1,,,,,,0,84,72,,
29719,note_off,,39,0,1,,,,,,0,84,64,,
29720,note_on,,1,0,1,,,,,,0,81,72,,
29758,note_off,,38,0,1,,,,,,0,66,64,,
29759,note_off,,1,0,1,,,,,,0,81,64,,
29760,note_on,,1,0,1,,,,,,0,84,72,,
29760,note_on,,0,0,1,,,,,,0,67,72,,
29799,note_off,,39,0,1,,,,,,0,84,64,,
29800,note_on,,1,0,1,,,,,,0,83,74,,
29839,note_off,,39,0,1,,,,,,0,83,64,,
29840,note_on,,1,0,1,,,,,,0,79,76,,
29878,note_off,,38,0,1,,,,,,0,67,64,,
29879,note_off,,1,0,1,,,,,,0,79,64,,
29880,note_on,,0,0,1,,,,,,0,83,79,,
29880,note_on,,1,0,1,,,,,,0,63,79,,
29919,note_off,,39,0,1,,,,,,0,83,64,,
29920,note_on,,1,0,1,,,,,,0,81,81,,
29959,note_off,,39,0,1,,,,,,0,81,64,,
29960,note_on,,1,0,1,,,,,,0,78,83,,
29998,note_off,,38,0,1,,,,,,0,63,64,,
29999,note_off,,1,0,1,,,,,,0,78,64,,
30000,note_on,,0,0,1,,,,,,0,81,86,,
30000,note_on,,1,0,1,,,,,,0,64,86,,
30039,note_off,,39,0,1,,,,,,0,81,64,,
30040,note_on,,1,0,1,,,,,,0,79,88,,
30079,note_off,,39,0,1,,,,,,0,79,64,,
30080,note_on,,1,0,1,,,,,,0,76,90,,
30118,note_off,,38,0,1,,,,,,0,64,64,,
30119,note_off,,1,0,1,,,,,,0,76,64,,
30120,note_on,,0,0,1,,,,,,0,79,93,,
30120,note_on,,1,0,1,,,,,,0,66,93,,
30159,note_off,,39,0,1,,,,,,0,79,64,,
30160,note_on,,1,0,1,,,,,,0,78,95,,
30199,note_off,,39,0,1,,,,,,0,78,64,,
30200,note_on,,1,0,1,,,,,,0,75,96,,
30238,note_off,,38,0,1,,,,,,0,66,64,,
30239,note_off,,1,0,1,,,,,,0,75,64,,
30240,note_on,,0,0,1,,,,,,0,78,96,,
30240,note_on,,1,0,1,,,,,,0,67,96,,
30279,note_off,,39,0,1,,,,,,0,78,64,,
30280,note_on,,1,0,1,,,,,,0,76,94,,
30319,note_off,,39,0,1,,,,,,0,76,64,,
30320,note_on,,1,0,1,,,,,,0,71,92,,
30358,note_off,,38,0,1,,,,,,0,67,64,,
30359,note_off,,1,0,1,,,,,,0,71,64,,
30360,note_on,,1,0,1,,,,,,0,76,90,,
30360,note_on,,0,0,1,,,,,,0,68,90,,
30399,note_off,,39,0,1,,,,,,0,76,64,,
30400,note_on,,1,0,1,,,,,,0,74,88,,
30439,note_off,,39,0,1,,,,,,0,74,64,,
30440,note_on,,1,0,1,,,,,,0,71,86,,
30478,note_off,,38,0,1,,,,,,0,68,64,,
30479,note_off,,1,0,1,,,,,,0,71,64,,
30480,note_on,,0,0,1,,,,,,0,74,84,,
30480,note_on,,1,0,1,,,,,,0,69,84,,
30519,note_off,,39,0,1,,,,,,0,74,64,,
30520,note_on,,1,0,1,,,,,,0,73,81,,
30540,note_off,,20,0,1,,,,,,0,73,64,,
30560,note_on,,20,0,1,,,,,,0,71,79,,
30580,note_off,,20,0,1,,,,,,0,71,64,,
30598,note_off,,18,0,1,,,,,,0,69,64,,
30600,note_on,,2,0,1,,,,,,0,69,77,,
30620,note_off,,20,0,1,,,,,,0,69,64,,
30640,note_on,,20,0,1,,,,,,0,71,75,,
30660,note_off,,20,0,1,,,,,,0,71,64,,
30680,note_on,,20,0,1,,,,,,0,67,73,,
30700,note_off,,20,0,1,,,,,,0,67,64,,
30720,control_change,,20,0,1,,,,,,0,,,64,127
30720,note_on,,0,0,1,,,,,,0,57,72,,
30720,note_on,,0,0,1,,,,,,0,62,72,,
30720,note_on,,0,0,1,,,,,,0,50,72,,
30720,note_on,,0,0,1,,,,,,0,66,72,,
30808,note_off,,88,0,1,,,,,,0,66,64,,
30808,note_off,,0,0,1,,,,,,0,50,64,,
30808,note_off,,0,0,1,,,,,,0,57,64,,
30808,note_off,,0,0,1,,,,,,0,62,64,,
30810,note_on,,0,0,1,,,,,,0,62,72,,
30810,note_on,,0,0,1,,,,,,0,57,72,,
30810,note_on,,2,0,1,,,,,,0,50,72,,
30810,note_on,,0,0,1,,,,,,0,66,72,,
30839,note_off,,0,0,1,,,,,,0,50,64,,
30839,note_off,,0,0,1,,,,,,0,66,64,,
30839,note_off,,0,0,1,,,,,,0,57,64,,
30839,note_off,,29,0,1,,,,,,0,62,64,,
30840,note_on,,0,0,1,,,,,,0,66,72,,
30840,note_on,,0,0,1,,,,,,0,50,72,,
30840,note_on,,0,0,1,,,,,,0,62,72,,
30840,note_on,,0,0,1,,,,,,0,57,72,,
30840,control_change,,1,0,1,,,,,,0,,,64,0
30869,note_off,,0,0,1,,,,,,0,57,64,,
30869,note_off,,0,0,1,,,,,,0,62,64,,
30869,note_off,,29,0,1,,,,,,0,50,64,,
30869,note_off,,0,0,1,,,,,,0,66,64,,
30930,note_on,,61,0,1,,,,,,0,80,72,,
30959,note_off,,29,0,1,,,,,,0,80,64,,
30960,note_on,,1,0,1,,,,,,0,81,72,,
30980,note_off,,20,0,1,,,,,,0,81,64,,
31000,note_on,,20,0,1,,,,,,0,78,72,,
