tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,note,velocity,program
183168,note_on,,,,,576,0,2,,,,0,53,46,
183168,note_on,,,,,32,0,1,,,,0,81,53,
183168,note_on,,,,,0,0,2,,,,0,65,44,
183264,note_off,,,,,96,0,1,,,,0,69,64,
183360,note_off,,,,,96,0,1,,,,0,81,64,
183360,note_on,,,,,0,0,1,,,,0,77,53,
183456,note_off,,,,,96,0,1,,,,0,77,64,
183456,note_on,,,,,0,0,1,,,,0,74,53,
183552,note_on,,,,,0,0,2,,,,0,55,51,
183552,note_off,,,,,96,0,1,,,,0,74,64,
183552,note_on,,,,,0,0,1,,,,0,67,59,
183552,note_on,,,,,0,0,1,,,,0,79,59,
183552,note_off,,,,,384,0,2,,,,0,65,64,
183552,note_off,,,,,0,0,2,,,,0,53,64,
183552,note_on,,,,,0,0,2,,,,0,64,41,
183680,note_off,,,,,128,0,1,,,,0,67,64,
183744,note_on,,,,,0,0,1,,,,0,76,53,
183744,note_off,,,,,64,0,1,,,,0,79,64,
183840,note_on,,,,,0,0,1,,,,0,72,53,
183840,note_off,,,,,96,0,1,,,,0,76,64,
183936,note_on,,,,,0,0,2,,,,0,53,36,
183936,note_off,,,,,0,0,2,,,,0,55,64,
183936,note_off,,,,,384,0,2,,,,0,64,64,
183936,note_on,,,,,0,0,2,,,,0,62,34,
183936,note_on,,,,,0,0,1,,,,0,79,57,
183936,note_on,,,,,0,0,1,,,,0,67,57,
183936,note_off,,,,,96,0,1,,,,0,72,64,
183936,note_on,,,,,0,0,2,,,,0,59,47,
184064,note_off,,,,,128,0,1,,,,0,67,64,
184128,note_on,,,,,0,0,1,,,,0,74,53,
184128,note_off,,,,,64,0,1,,,,0,79,64,
184224,note_on,,,,,0,0,1,,,,0,71,53,
184224,note_off,,,,,96,0,1,,,,0,74,64,
184320,note_on,,,,,0,0,1,,,,0,67,57,
184320,note_on,,,,,0,0,1,,,,0,79,57,
184320,note_off,,,,,384,0,2,,,,0,62,64,
184320,note_off,,,,,0,0,2,,,,0,59,64,
184320,note_off,,,,,0,0,2,,,,0,53,64,
184320,note_on,,,,,0,0,2,,,,0,53,47,
184320,note_on,,,,,0,0,2,,,,0,59,47,
184320,note_on,,,,,0,0,2,,,,0,62,47,
184320,note_off,,,,,96,0,1,,,,0,71,64,
184448,note_off,,,,,128,0,1,,,,0,67,64,
184512,note_on,,,,,0,0,1,,,,0,74,53,
184512,note_off,,,,,64,0,1,,,,0,79,64,
184608,note_on,,,,,0,0,1,,,,0,71,61,
184608,note_off,,,,,96,0,1,,,,0,74,64,
184704,note_off,,,,,0,0,2,,,,0,59,64,
184704,note_off,,,,,384,0,2,,,,0,62,64,
184704,note_on,,,,,0,0,1,,,,0,79,76,
184704,note_off,,,,,96,0,1,,,,0,71,64,
184704,note_on,,,,,0,0,2,,,,0,52,66,
184704,note_on,,,,,0,0,2,,,,0,60,66,
184704,note_off,,,,,0,0,2,,,,0,53,64,
184800,note_on,,,,,96,0,1,,,,0,76,86,
184832,note_off,,,,,32,0,1,,,,0,79,64,
184896,note_off,,,,,192,0,2,,,,0,60,64,
184896,note_off,,,,,0,0,2,,,,0,52,64,
184896,note_on,,,,,64,0,1,,,,0,72,88,
184928,note_off,,,,,32,0,1,,,,0,76,64,
184992,note_on,,,,,64,0,1,,,,0,84,84,
185024,note_off,,,,,32,0,1,,,,0,72,64,
185088,note_on,,,,,64,0,1,,,,0,83,76,
185120,note_off,,,,,32,0,1,,,,0,84,64,
185184,note_on,,,,,64,0,1,,,,0,82,64,
185216,note_off,,,,,32,0,1,,,,0,83,64,
185280,note_on,,,,,64,0,1,,,,0,79,61,
185312,note_off,,,,,32,0,1,,,,0,82,64,
185376,note_on,,,,,64,0,1,,,,0,80,53,
185408,note_off,,,,,32,0,1,,,,0,79,64,
185472,note_off,,,,,64,0,1,,,,0,80,64,
185472,note_on,,,,,0,0,1,,,,0,69,64,
185472,note_on,,,,,0,0,2,,,,0,65,45,
185472,note_on,,,,,576,0,2,,,,0,53,44,
185536,note_off,,,,,64,0,1,,,,0,69,64,
185536,note_on,,,,,0,0,1,,,,0,81,53,
185600,note_off,,,,,64,0,1,,,,0,81,64,
185600,note_on,,,,,0,0,1,,,,0,80,53,
185664,note_off,,,,,64,0,1,,,,0,80,64,
185664,note_off,,,,,192,0,2,,,,0,65,64,
185664,note_off,,,,,0,0,2,,,,0,53,64,
185664,note_on,,,,,0,0,2,,,,0,53,51,
185664,note_on,,,,,0,0,2,,,,0,65,46,
185664,note_on,,,,,0,0,1,,,,0,81,59,
185728,note_on,,,,,0,0,1,,,,0,77,53,
185728,note_off,,,,,64,0,1,,,,0,81,64,
185792,note_off,,,,,64,0,1,,,,0,77,64,
185792,note_on,,,,,0,0,1,,,,0,74,53,
185856,note_on,,,,,0,0,1,,,,0,67,61,
185856,note_off,,,,,64,0,1,,,,0,74,64,
185856,note_off,,,,,0,0,2,,,,0,53,64,
185856,note_on,,,,,0,0,2,,,,0,64,44,
185856,note_off,,,,,192,0,2,,,,0,65,64,
185856,note_on,,,,,0,0,2,,,,0,55,52,
185920,note_off,,,,,64,0,1,,,,0,67,64,
185920,note_on,,,,,0,0,1,,,,0,79,53,
185984,note_on,,,,,0,0,1,,,,0,78,53,
185984,note_off,,,,,64,0,1,,,,0,79,64,
186048,note_off,,,,,64,0,1,,,,0,78,64,
186048,note_on,,,,,0,0,1,,,,0,79,61,
186048,note_off,,,,,192,0,2,,,,0,64,64,
186048,note_on,,,,,0,0,2,,,,0,55,48,
186048,note_on,,,,,0,0,2,,,,0,64,41,
186048,note_off,,,,,0,0,2,,,,0,55,64,
186112,note_off,,,,,64,0,1,,,,0,79,64,
186112,note_on,,,,,0,0,1,,,,0,76,53,
186176,note_off,,,,,64,0,1,,,,0,76,64,
186176,note_on,,,,,0,0,1,,,,0,72,53,
186240,note_off,,,,,64,0,1,,,,0,72,64,
186240,note_on,,,,,0,0,2,,,,0,55,42,
186240,note_off,,,,,0,0,2,,,,0,55,64,
186240,note_on,,,,,0,0,2,,,,0,65,39,
186240,note_on,,,,,0,0,2,,,,0,62,45,
186240,note_off,,,,,192,0,2,,,,0,64,64,
186240,note_on,,,,,0,0,1,,,,0,67,59,
186304,note_off,,,,,64,0,1,,,,0,67,64,
186304,note_on,,,,,0,0,1,,,,0,79,53,
186368,note_off,,,,,64,0,1,,,,0,79,64,
186368,note_on,,,,,0,0,1,,,,0,78,53,
186432,note_off,,,,,64,0,1,,,,0,78,64,
186432,note_on,,,,,0,0,1,,,,0,79,61,
186432,note_on,,,,,0,0,2,,,,0,62,44,
186432,note_off,,,,,192,0,2,,,,0,65,64,
186432,note_off,,,,,0,0,2,,,,0,62,64,
186432,note_off,,,,,0,0,2,,,,0,55,64,
186432,note_on,,,,,0,0,2,,,,0,55,42,
186432,note_on,,,,,0,0,2,,,,0,65,40,
186496,note_off,,,,,64,0,1,,,,0,79,64,
186496,note_on,,,,,0,0,1,,,,0,74,53,
186560,note_off,,,,,64,0,1,,,,0,74,64,
186560,note_on,,,,,0,0,1,,,,0,71,53,
186624,note_on,,,,,0,0,2,,,,0,36,55,
186624,note_off,,,,,0,0,2,,,,0,55,64,
186624,note_off,,,,,0,0,2,,,,0,62,64,
186624,note_off,,,,,192,0,2,,,,0,65,64,
186624,note_off,,,,,64,0,1,,,,0,71,64,
186624,control_change,,,,,0,0,2,,64,127,0,,,
186816,note_on,,,,,192,0,1,,,,0,79,64,
187008,note_on,,,,,192,0,1,,,,0,72,53,
187008,note_off,,,,,384,0,2,,,,0,36,64,
187168,note_off,,,,,160,0,1,,,,0,79,64,
187200,note_on,,,,,192,0,2,,,,0,67,54,
187200,note_off,,,,,32,0,1,,,,0,72,64,
187392,note_on,,,,,192,0,2,,,,0,60,56,
187520,note_off,,,,,128,0,2,,,,0,67,64,
187584,note_on,,,,,384,0,1,,,,0,55,64,
187584,note_off,,,,,64,0,2,,,,0,60,64,
187776,note_on,,,,,192,0,1,,,,0,48,53,
187776,note_on,,,,,192,0,2,,,,0,36,49,
187904,note_off,,,,,128,0,1,,,,0,55,64,
187968,note_on,,,,,0,0,1,,,,0,84,66,
187968,note_off,,,,,64,0,1,,,,0,48,64,
187968,note_off,,,,,192,0,2,,,,0,36,64,
188160,note_on,,,,,192,0,1,,,,0,76,53,
188256,note_off,,,,,96,0,1,,,,0,84,64,
188352,note_on,,,,,384,0,2,,,,0,72,50,
188352,note_off,,,,,96,0,1,,,,0,76,64,
188544,note_on,,,,,192,0,2,,,,0,64,51,
188672,note_off,,,,,128,0,2,,,,0,72,64,
188736,note_on,,,,,384,0,1,,,,0,60,61,
188736,note_off,,,,,64,0,2,,,,0,64,64,
188928,note_on,,,,,192,0,1,,,,0,52,53,
188928,note_on,,,,,192,0,2,,,,0,36,50,
189024,note_off,,,,,96,0,1,,,,0,60,64,
189120,note_off,,,,,96,0,1,,,,0,52,64,
189120,note_on,,,,,0,0,1,,,,0,88,68,
189120,note_off,,,,,192,0,2,,,,0,36,64,
189312,note_on,,,,,192,0,1,,,,0,79,53,
189440,note_off,,,,,128,0,1,,,,0,88,64,
189504,note_off,,,,,64,0,1,,,,0,79,64,
189504,note_on,,,,,384,0,2,,,,0,76,56,
189696,note_on,,,,,192,0,2,,,,0,67,55,
189792,note_off,,,,,96,0,2,,,,0,76,64,
189888,note_off,,,,,96,0,2,,,,0,67,64,
189888,note_on,,,,,384,0,1,,,,0,64,64,
190080,control_change,,,,,192,0,2,,64,0,0,,,
190080,note_on,,,,,192,0,1,,,,0,55,51,
190208,note_off,,,,,128,0,1,,,,0,64,64,
190272,note_off,,,,,64,0,1,,,,0,55,64,
190272,note_on,,,,,192,0,2,,,,0,52,55,
190464,note_on,,,,,192,0,2,,,,0,43,47,
190560,note_off,,,,,96,0,2,,,,0,52,64,
190656,note_off,,,,,96,0,2,,,,0,43,64,
190656,note_on,,,,,0,0,2,,,,0,53,64,
190848,note_on,,,,,192,0,2,,,,0,43,57,
190944,note_off,,,,,96,0,2,,,,0,53,64,
191040,note_off,,,,,96,0,2,,,,0,43,64,
191040,note_on,,,,,0,0,2,,,,0,54,74,
191232,note_on,,,,,192,0,2,,,,0,43,59,
191360,note_off,,,,,128,0,2,,,,0,54,64,
191424,note_on,,,,,0,0,2,,,,0,55,82,
191424,note_off,,,,,64,0,2,,,,0,43,64,
191616,note_on,,,,,192,0,2,,,,0,43,68,
191712,note_off,,,,,96,0,2,,,,0,55,64,
191808,note_on,,,,,0,0,2,,,,0,60,90,
191808,note_off,,,,,96,0,2,,,,0,43,64,
192000,note_on,,,,,192,0,2,,,,0,48,74,
192096,note_off,,,,,96,0,2,,,,0,60,64,
192192,note_off,,,,,96,0,2,,,,0,48,64,
192192,note_on,,,,,0,0,2,,,,0,64,90,
192384,note_on,,,,,192,0,2,,,,0,52,78,
192384,control_change,,,,,2112,0,1,,10,112,0,,,
192512,note_off,,,,,128,0,2,,,,0,64,64,
192576,note_on,,,,,192,0,1,,,,0,79,86,
192576,note_on,,,,,0,0,2,,,,0,67,94,
192576,note_off,,,,,64,0,2,,,,0,52,64,
192768,note_on,,,,,192,0,2,,,,0,55,82,
192768,note_on,,,,,192,0,1,,,,0,67,76,
192896,note_off,,,,,128,0,2,,,,0,67,64,
192896,note_off,,,,,128,0,1,,,,0,79,64,
192960,note_on,,,,,0,0,2,,,,0,72,94,
192960,note_off,,,,,64,0,1,,,,0,67,64,
192960,note_off,,,,,64,0,2,,,,0,55,64,
192960,note_on,,,,,0,0,1,,,,0,84,94,
193152,note_on,,,,,0,0,2,,,,0,60,84,
193152,note_off,,,,,192,0,2,,,,0,72,64,
193152,note_on,,,,,192,0,1,,,,0,72,86,
193248,note_off,,,,,96,0,1,,,,0,84,64,
193344,note_off,,,,,96,0,1,,,,0,72,64,
193344,note_on,,,,,0,0,2,,,,0,84,69,
193344,note_off,,,,,192,0,2,,,,0,60,64,
193344,note_on,,,,,0,0,1,,,,0,91,94,
193344,note_on,,,,,0,0,1,,,,0,88,94,
193536,note_on,,,,,0,0,2,,,,0,83,76,
193536,note_off,,,,,192,0,2,,,,0,84,64,
193536,note_off,,,,,0,0,1,,,,0,88,64,
193536,time_signature,4,4,24,8,0,1,0,,,,,,,
193536,set_tempo,,,,,28800,1,0,646575,,,,,,
193536,note_on,,,,,0,0,1,,,,0,91,74,
193536,note_on,,,,,0,0,1,,,,0,86,74,
193536,note_off,,,,,192,0,1,,,,0,91,64,
193584,note_on,,,,,0,0,1,,,,0,93,74,
193584,note_off,,,,,0,0,1,,,,0,86,64,
193584,note_off,,,,,48,0,1,,,,0,91,64,
193584,note_off,,,,,48,0,2,,,,0,83,64,
193584,note_on,,,,,0,0,2,,,,0,84,68,
193632,note_off,,,,,48,0,2,,,,0,84,64,
193632,note_on,,,,,0,0,1,,,,0,86,73,
193632,note_off,,,,,48,0,1,,,,0,93,64,
193632,note_on,,,,,0,0,2,,,,0,83,68,
193632,note_on,,,,,0,0,1,,,,0,91,73,
193680,note_off,,,,,48,0,1,,,,0,91,64,
193680,note_on,,,,,0,0,1,,,,0,93,72,
193680,note_off,,,,,0,0,1,,,,0,86,64,
193680,note_on,,,,,0,0,2,,,,0,84,66,
193680,note_off,,,,,48,0,2,,,,0,83,64,
193728,note_on,,,,,0,0,1,,,,0,91,72,
193728,note_on,,,,,0,0,2,,,,0,83,64,
193728,note_off,,,,,48,0,2,,,,0,84,64,
193728,note_on,,,,,0,0,1,,,,0,86,72,
193728,note_off,,,,,48,0,1,,,,0,93,64,
193776,note_on,,,,,0,0,1,,,,0,93,71,
193776,note_off,,,,,48,0,1,,,,0,91,64,
193776,note_on,,,,,0,0,2,,,,0,84,61,
193776,note_off,,,,,48,0,2,,,,0,83,64,
193776,note_off,,,,,0,0,1,,,,0,86,64,
193824,note_on,,,,,0,0,1,,,,0,86,70,
193824,note_on,,,,,0,0,1,,,,0,91,70,
193824,note_on,,,,,0,0,2,,,,0,83,61,
193824,note_off,,,,,48,0,2,,,,0,84,64,
193824,note_off,,,,,48,0,1,,,,0,93,64,
193872,note_off,,,,,48,0,2,,,,0,83,64,
193872,note_off,,,,,48,0,1,,,,0,91,64,
193872,note_off,,,,,0,0,1,,,,0,86,64,
193872,note_on,,,,,0,0,1,,,,0,93,70,
193872,note_on,,,,,0,0,2,,,,0,84,61,
193920,note_off,,,,,48,0,1,,,,0,93,64,
193920,note_on,,,,,0,0,1,,,,0,86,69,
193920,note_on,,,,,0,0,1,,,,0,91,69,
193920,note_off,,,,,48,0,2,,,,0,84,64,
193920,note_on,,,,,0,0,2,,,,0,83,60,
193968,note_on,,,,,0,0,1,,,,0,93,68,
193968,note_off,,,,,0,0,1,,,,0,86,64,
193968,note_off,,,,,48,0,1,,,,0,91,64,
193968,note_on,,,,,0,0,2,,,,0,84,59,
193968,note_off,,,,,48,0,2,,,,0,83,64,
194016,note_on,,,,,0,0,1,,,,0,91,68,
194016,note_on,,,,,0,0,1,,,,0,86,68,
194016,note_off,,,,,48,0,1,,,,0,93,64,
194016,note_on,,,,,0,0,2,,,,0,83,59,
194016,note_off,,,,,48,0,2,,,,0,84,64,
194064,note_on,,,,,0,0,2,,,,0,84,59,
194064,note_off,,,,,48,0,2,,,,0,83,64,
194064,note_off,,,,,0,0,1,,,,0,86,64,
194064,note_off,,,,,48,0,1,,,,0,91,64,
194064,note_on,,,,,0,0,1,,,,0,93,67,
194112,note_on,,,,,0,0,1,,,,0,91,66,
194112,note_on,,,,,0,0,1,,,,0,86,66,
194112,note_off,,,,,48,0,2,,,,0,84,64,
194112,note_on,,,,,0,0,2,,,,0,83,59,
194112,note_off,,,,,48,0,1,,,,0,93,64,
194160,note_off,,,,,0,0,1,,,,0,86,64,
194160,note_off,,,,,48,0,1,,,,0,91,64,
194160,note_on,,,,,0,0,1,,,,0,93,68,
194160,note_on,,,,,0,0,2,,,,0,84,59,
194160,note_off,,,,,48,0,2,,,,0,83,64,
194208,note_on,,,,,0,0,1,,,,0,83,69,
194208,note_off,,,,,48,0,1,,,,0,93,64,
194208,note_on,,,,,0,0,2,,,,0,83,59,
194208,note_on,,,,,0,0,1,,,,0,86,69,
194208,note_on,,,,,0,0,1,,,,0,91,69,
194208,note_off,,,,,48,0,2,,,,0,84,64,
194256,note_on,,,,,0,0,1,,,,0,93,70,
194256,note_on,,,,,0,0,1,,,,0,84,70,
194256,note_off,,,,,0,0,1,,,,0,86,64,
194256,note_on,,,,,0,0,2,,,,0,84,55,
194256,note_off,,,,,48,0,2,,,,0,83,64,
194256,note_off,,,,,48,0,1,,,,0,91,64,
194256,note_off,,,,,0,0,1,,,,0,83,64,
194304,note_on,,,,,0,0,1,,,,0,83,72,
194304,note_on,,,,,0,0,1,,,,0,86,72,
194304,note_on,,,,,0,0,1,,,,0,91,72,
194304,note_off,,,,,48,0,1,,,,0,93,64,
194304,note_off,,,,,0,0,1,,,,0,84,64,
194304,note_off,,,,,48,0,2,,,,0,84,64,
194304,note_on,,,,,0,0,2,,,,0,83,51,
194352,note_off,,,,,48,0,2,,,,0,83,64,
194352,note_on,,,,,0,0,2,,,,0,84,51,
194352,note_on,,,,,0,0,1,,,,0,93,72,
194352,note_on,,,,,0,0,1,,,,0,84,72,
194352,note_off,,,,,48,0,1,,,,0,91,64,
194352,note_off,,,,,0,0,1,,,,0,86,64,
194352,note_off,,,,,0,0,1,,,,0,83,64,
194400,note_off,,,,,48,0,1,,,,0,93,64,
194400,note_off,,,,,0,0,1,,,,0,84,64,
194400,note_on,,,,,0,0,1,,,,0,83,72,
194400,note_on,,,,,0,0,1,,,,0,86,72,
194400,note_off,,,,,48,0,2,,,,0,84,64,
194400,note_on,,,,,0,0,2,,,,0,83,51,
194400,note_on,,,,,0,0,1,,,,0,91,72,
194448,note_off,,,,,48,0,2,,,,0,83,64,
194448,note_on,,,,,0,0,2,,,,0,84,51,
194448,note_off,,,,,48,0,1,,,,0,91,64,
194448,note_off,,,,,0,0,1,,,,0,86,64,
194448,note_off,,,,,0,0,1,,,,0,83,64,
194448,note_on,,,,,0,0,1,,,,0,84,72,
194448,note_on,,,,,0,0,1,,,,0,93,72,
194496,note_off,,,,,0,0,1,,,,0,84,64,
194496,note_on,,,,,0,0,1,,,,0,83,71,
194496,note_on,,,,,0,0,1,,,,0,86,71,
194496,note_on,,,,,0,0,1,,,,0,91,71,
194496,note_off,,,,,48,0,2,,,,0,84,64,
194496,note_off,,,,,48,0,1,,,,0,93,64,
194496,note_on,,,,,0,0,2,,,,0,83,49,
194544,note_on,,,,,0,0,1,,,,0,84,70,
194544,note_off,,,,,0,0,1,,,,0,86,64,
194544,note_on,,,,,0,0,2,,,,0,84,49,
194544,note_off,,,,,48,0,2,,,,0,83,64,
194544,note_off,,,,,48,0,1,,,,0,91,64,
194544,note_off,,,,,0,0,1,,,,0,83,64,
194544,note_on,,,,,0,0,1,,,,0,93,70,
194592,note_off,,,,,48,0,2,,,,0,84,64,
194592,note_on,,,,,0,0,2,,,,0,81,49,
194592,note_off,,,,,48,0,1,,,,0,93,64,
194592,note_off,,,,,0,0,1,,,,0,84,64,
194592,note_on,,,,,0,0,1,,,,0,90,68,
194640,note_on,,,,,0,0,2,,,,0,83,49,
194640,note_off,,,,,48,0,2,,,,0,81,64,
194640,note_on,,,,,0,0,1,,,,0,91,66,
194640,note_off,,,,,48,0,1,,,,0,90,64,
194688,note_on,,,,,0,0,1,,,,0,93,70,
194688,note_off,,,,,48,0,1,,,,0,91,64,
194688,note_off,,,,,48,0,2,,,,0,83,64,
194688,note_on,,,,,0,0,2,,,,0,84,49,
194688,note_on,,,,,0,0,1,,,,0,88,64,
194880,note_on,,,,,192,0,1,,,,0,86,61,
194880,note_on,,,,,0,0,1,,,,0,91,67,
194880,note_on,,,,,192,0,2,,,,0,83,61,
194952,note_off,,,,,72,0,2,,,,0,84,64,
194958,note_off,,,,,78,0,1,,,,0,93,64,
194958,note_off,,,,,0,0,1,,,,0,88,64,
195008,note_off,,,,,0,0,1,,,,0,86,64,
195008,note_off,,,,,50,0,1,,,,0,91,64,
195012,note_off,,,,,60,0,2,,,,0,83,64,
195072,note_on,,,,,60,0,2,,,,0,81,55,
195072,time_signature,4,4,24,8,0,1,0,,,,,,,
195072,set_tempo,,,,,1536,1,0,700961,,,,,,
195072,note_on,,,,,64,0,1,,,,0,84,58,
195072,note_on,,,,,0,0,1,,,,0,89,64,
195200,note_off,,,,,0,0,1,,,,0,84,64,
195200,note_off,,,,,128,0,1,,,,0,89,64,
195204,note_off,,,,,132,0,2,,,,0,81,64,
195264,note_on,,,,,0,0,1,,,,0,88,62,
195264,note_on,,,,,64,0,1,,,,0,83,56,
195264,note_on,,,,,60,0,2,,,,0,79,59,
195392,note_off,,,,,128,0,1,,,,0,88,64,
195392,note_off,,,,,0,0,1,,,,0,83,64,
195396,note_off,,,,,132,0,2,,,,0,79,64,
195456,note_on,,,,,60,0,2,,,,0,77,56,
195456,note_on,,,,,0,0,1,,,,0,86,59,
195456,note_on,,,,,64,0,1,,,,0,81,53,
195584,note_off,,,,,128,0,1,,,,0,86,64,
195584,note_off,,,,,0,0,1,,,,0,81,64,
195588,note_off,,,,,132,0,2,,,,0,77,64,
195648,note_on,,,,,0,0,1,,,,0,84,56,
195648,note_on,,,,,64,0,1,,,,0,79,50,
195648,note_on,,,,,60,0,2,,,,0,76,50,
195776,note_off,,,,,128,0,1,,,,0,84,64,
195776,note_off,,,,,0,0,1,,,,0,79,64,
195780,note_off,,,,,132,0,2,,,,0,76,64,
195840,note_on,,,,,60,0,2,,,,0,74,55,
195840,note_on,,,,,64,0,1,,,,0,77,48,
195840,note_on,,,,,0,0,1,,,,0,83,54,
195968,note_off,,,,,0,0,1,,,,0,77,64,
195968,note_off,,,,,128,0,1,,,,0,83,64,
195972,note_off,,,,,132,0,2,,,,0,74,64,
196032,set_tempo,,,,,960,1,0,2000000,,,,,,
196032,note_on,,,,,0,0,1,,,,0,81,51,
196032,note_on,,,,,64,0,1,,,,0,76,45,
196032,note_on,,,,,60,0,2,,,,0,72,53,
196044,control_change,,,,,12,0,1,,64,127,0,,,
196224,set_tempo,,,,,192,1,0,1257565,,,,,,
196416,set_tempo,,,,,192,1,0,822898,,,,,,
196596,control_change,,,,,552,0,1,,64,0,0,,,
196608,set_tempo,,,,,192,1,0,588823,,,,,,
196608,note_off,,,,,576,0,2,,,,0,72,64,
196608,note_on,,,,,0,0,2,,,,0,55,50,
196608,time_signature,3,4,24,8,0,1,0,,,,,,,
196608,note_off,,,,,12,0,1,,,,0,81,64,
196608,note_off,,,,,0,0,1,,,,0,76,64,
196800,set_tempo,,,,,192,1,0,589970,,,,,,
196800,note_on,,,,,0,0,1,,,,0,79,35,
196800,note_on,,,,,0,0,1,,,,0,74,35,
196800,note_on,,,,,192,0,1,,,,0,71,35,
196800,note_on,,,,,0,0,2,,,,0,62,33,
196800,note_on,,,,,0,0,2,,,,0,65,33,
196800,note_on,,,,,0,0,2,,,,0,67,34,
196800,note_off,,,,,192,0,2,,,,0,55,64,
196878,note_off,,,,,0,0,2,,,,0,62,64,
196878,note_off,,,,,0,0,2,,,,0,65,64,
196878,note_off,,,,,78,0,2,,,,0,67,64,
196878,note_off,,,,,0,0,1,,,,0,71,64,
196878,note_off,,,,,0,0,1,,,,0,74,64,
196878,note_off,,,,,78,0,1,,,,0,79,64,
196896,note_on,,,,,0,0,1,,,,0,74,35,
196896,note_on,,,,,0,0,2,,,,0,67,37,
196896,note_on,,,,,0,0,2,,,,0,65,35,
196896,note_on,,,,,18,0,2,,,,0,62,29,
196896,note_on,,,,,18,0,1,,,,0,71,35,
196896,note_on,,,,,0,0,1,,,,0,79,35,
196974,note_off,,,,,78,0,1,,,,0,79,64,
196974,note_off,,,,,0,0,1,,,,0,74,64,
196974,note_off,,,,,0,0,1,,,,0,71,64,
196974,note_off,,,,,0,0,2,,,,0,62,64,
196974,note_off,,,,,0,0,2,,,,0,65,64,
196974,note_off,,,,,78,0,2,,,,0,67,64,
196992,set_tempo,,,,,192,1,0,590595,,,,,,
196992,note_on,,,,,18,0,2,,,,0,62,35,
196992,note_on,,,,,0,0,2,,,,0,65,38,
196992,note_on,,,,,18,0,1,,,,0,71,35,
196992,note_on,,,,,0,0,2,,,,0,67,38,
196992,note_on,,,,,0,0,1,,,,0,74,35,
196992,note_on,,,,,0,0,1,,,,0,79,35,
197076,note_off,,,,,84,0,1,,,,0,79,64,
197088,note_off,,,,,0,0,2,,,,0,62,64,
197088,note_off,,,,,0,0,2,,,,0,65,64,
197088,note_off,,,,,0,0,1,,,,0,71,64,
197088,note_off,,,,,96,0,2,,,,0,67,64,
197088,note_off,,,,,12,0,1,,,,0,74,64,
197184,note_on,,,,,0,0,2,,,,0,67,39,
197184,note_on,,,,,0,0,1,,,,0,83,35,
197184,note_on,,,,,96,0,1,,,,0,74,35,
197184,note_on,,,,,0,0,2,,,,0,65,37,
197184,note_on,,,,,96,0,2,,,,0,62,32,
197184,note_on,,,,,0,0,1,,,,0,79,35,
197280,note_off,,,,,0,0,2,,,,0,65,64,
197280,note_off,,,,,96,0,2,,,,0,67,64,
197280,note_off,,,,,0,0,2,,,,0,62,64,
197280,note_off,,,,,96,0,1,,,,0,74,64,
197286,note_off,,,,,6,0,1,,,,0,83,64,
197286,note_off,,,,,0,0,1,,,,0,79,64,
197376,note_on,,,,,90,0,1,,,,0,76,35,
197376,note_on,,,,,0,0,1,,,,0,79,35,
197376,note_on,,,,,0,0,1,,,,0,84,35,
197376,note_on,,,,,0,0,2,,,,0,64,38,
197376,note_on,,,,,0,0,2,,,,0,67,44,
197376,note_on,,,,,96,0,2,,,,0,60,34,
197472,note_off,,,,,96,0,1,,,,0,76,64,
197472,note_off,,,,,96,0,2,,,,0,67,64,
197472,note_off,,,,,0,0,2,,,,0,64,64,
197472,note_off,,,,,0,0,2,,,,0,60,64,
197478,note_off,,,,,6,0,1,,,,0,84,64,
197478,note_off,,,,,0,0,1,,,,0,79,64,
197568,note_on,,,,,0,0,2,,,,0,67,43,
197568,note_on,,,,,90,0,1,,,,0,76,35,
197568,note_on,,,,,0,0,1,,,,0,79,35,
197568,note_on,,,,,0,0,1,,,,0,88,35,
197568,note_on,,,,,0,0,2,,,,0,64,39,
197568,note_on,,,,,96,0,2,,,,0,60,42,
197664,note_off,,,,,96,0,1,,,,0,76,64,
197664,note_off,,,,,96,0,2,,,,0,67,64,
197664,note_off,,,,,0,0,2,,,,0,64,64,
197664,note_off,,,,,0,0,2,,,,0,60,64,
197670,note_off,,,,,6,0,1,,,,0,88,64,
197670,note_off,,,,,0,0,1,,,,0,79,64,
197760,note_on,,,,,96,0,2,,,,0,55,57,
197952,note_on,,,,,0,0,1,,,,0,86,35,
197952,note_on,,,,,282,0,1,,,,0,79,35,
197952,note_off,,,,,192,0,2,,,,0,55,64,
197952,note_on,,,,,0,0,2,,,,0,59,33,
197952,note_on,,,,,0,0,2,,,,0,62,38,
197952,note_on,,,,,0,0,2,,,,0,67,42,
197952,note_on,,,,,0,0,1,,,,0,91,35,
198030,note_off,,,,,0,0,2,,,,0,59,64,
198030,note_off,,,,,78,0,2,,,,0,67,64,
198030,note_off,,,,,78,0,1,,,,0,91,64,
198030,note_off,,,,,0,0,1,,,,0,86,64,
198030,note_off,,,,,0,0,1,,,,0,79,64,
198030,note_off,,,,,0,0,2,,,,0,62,64,
198048,note_on,,,,,18,0,1,,,,0,79,35,
198048,note_on,,,,,0,0,1,,,,0,91,35,
198048,note_on,,,,,0,0,1,,,,0,86,35,
198048,note_on,,,,,18,0,2,,,,0,59,33,
198048,note_on,,,,,0,0,2,,,,0,62,36,
198048,note_on,,,,,0,0,2,,,,0,67,41,
