tick,type,frame_rate,hours,minutes,seconds,frames,sub_frames,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,note,velocity,channel,control,value
386126,note_off,,,,,,,18,0,0,,,,,,,60,64,0,,
386126,note_on,,,,,,,0,0,0,,,,,,,48,43,0,,
386140,control_change,,,,,,,14,0,0,,,,,,,,,0,64,0
386664,control_change,,,,,,,524,0,0,,,,,,,,,0,64,127
387044,note_on,,,,,,,380,0,0,,,,,,,62,41,0,,
387162,note_off,,,,,,,118,0,0,,,,,,,63,64,0,,
387188,note_on,,,,,,,26,0,0,,,,,,,60,47,0,,
387226,note_off,,,,,,,38,0,0,,,,,,,62,64,0,,
387338,control_change,,,,,,,112,0,0,,,,,,,,,0,64,0
387376,note_on,,,,,,,38,0,0,,,,,,,58,70,0,,
387394,note_off,,,,,,,18,0,0,,,,,,,60,64,0,,
387408,note_on,,,,,,,14,0,0,,,,,,,50,33,0,,
387416,note_off,,,,,,,8,0,0,,,,,,,48,64,0,,
387510,note_off,,,,,,,94,0,0,,,,,,,57,64,0,,
387740,note_off,,,,,,,230,0,0,,,,,,,53,64,0,,
387770,note_off,,,,,,,30,0,0,,,,,,,58,64,0,,
387782,note_off,,,,,,,12,0,0,,,,,,,50,64,0,,
387830,control_change,,,,,,,48,0,0,,,,,,,,,0,64,127
387876,control_change,,,,,,,46,0,0,,,,,,,,,0,64,0
388494,note_on,,,,,,,618,0,0,,,,,,,62,82,0,,
388690,note_on,,,,,,,196,0,0,,,,,,,65,106,0,,
388692,note_on,,,,,,,2,0,0,,,,,,,59,87,0,,
388698,note_on,,,,,,,6,0,0,,,,,,,53,93,0,,
388700,note_on,,,,,,,2,0,0,,,,,,,50,91,0,,
388702,note_on,,,,,,,2,0,0,,,,,,,38,90,0,,
388760,note_off,,,,,,,58,0,0,,,,,,,62,64,0,,
389214,control_change,,,,,,,454,0,0,,,,,,,,,0,64,127
389306,note_off,,,,,,,92,0,0,,,,,,,50,64,0,,
389442,note_off,,,,,,,136,0,0,,,,,,,53,64,0,,
389626,note_on,,,,,,,184,0,0,,,,,,,63,71,0,,
389634,note_off,,,,,,,8,0,0,,,,,,,59,64,0,,
389784,note_on,,,,,,,150,0,0,,,,,,,62,92,0,,
389826,note_off,,,,,,,42,0,0,,,,,,,65,64,0,,
389934,note_on,,,,,,,108,0,0,,,,,,,60,108,0,,
389936,note_on,,,,,,,2,0,0,,,,,,,39,97,0,,
389936,note_on,,,,,,,0,0,0,,,,,,,51,100,0,,
389938,note_on,,,,,,,2,0,0,,,,,,,55,103,0,,
389940,note_off,,,,,,,2,0,0,,,,,,,63,64,0,,
389950,note_off,,,,,,,10,0,0,,,,,,,38,64,0,,
389952,control_change,,,,,,,2,0,0,,,,,,,,,0,64,0
389986,note_off,,,,,,,34,0,0,,,,,,,62,64,0,,
390086,note_off,,,,,,,100,0,0,,,,,,,51,64,0,,
390094,note_off,,,,,,,8,0,0,,,,,,,55,64,0,,
390144,note_off,,,,,,,50,0,0,,,,,,,60,64,0,,
390144,note_off,,,,,,,0,0,0,,,,,,,39,64,0,,
390166,control_change,,,,,,,22,0,0,,,,,,,,,0,64,127
390272,control_change,,,,,,,106,0,0,,,,,,,,,0,64,0
390536,note_on,,,,,,,264,0,0,,,,,,,47,70,0,,
390538,note_on,,,,,,,2,0,0,,,,,,,67,103,0,,
390540,note_on,,,,,,,2,0,0,,,,,,,55,93,0,,
390542,note_on,,,,,,,2,0,0,,,,,,,35,72,0,,
390544,note_on,,,,,,,2,0,0,,,,,,,62,88,0,,
390704,control_change,,,,,,,160,0,0,,,,,,,,,0,64,127
390754,note_off,,,,,,,50,0,0,,,,,,,55,64,0,,
390762,note_off,,,,,,,8,0,0,,,,,,,47,64,0,,
390798,note_off,,,,,,,36,0,0,,,,,,,35,64,0,,
390826,note_off,,,,,,,28,0,0,,,,,,,67,64,0,,
390838,note_off,,,,,,,12,0,0,,,,,,,62,64,0,,
391010,control_change,,,,,,,172,0,0,,,,,,,,,0,64,0
391922,note_on,,,,,,,912,0,0,,,,,,,65,43,0,,
391950,note_on,,,,,,,28,0,0,,,,,,,55,36,0,,
391952,note_on,,,,,,,2,0,0,,,,,,,36,34,0,,
392210,control_change,,,,,,,258,0,0,,,,,,,,,0,64,127
392256,note_on,,,,,,,46,0,0,,,,,,,63,50,0,,
392284,note_off,,,,,,,28,0,0,,,,,,,65,64,0,,
392298,note_off,,,,,,,14,0,0,,,,,,,55,64,0,,
392326,note_off,,,,,,,28,0,0,,,,,,,63,64,0,,
392516,control_change,,,,,,,190,0,0,,,,,,,,,0,64,0
392552,note_on,,,,,,,36,0,0,,,,,,,63,64,0,,
392560,note_on,,,,,,,8,0,0,,,,,,,53,38,0,,
392578,note_on,,,,,,,18,0,0,,,,,,,38,38,0,,
392590,note_off,,,,,,,12,0,0,,,,,,,36,64,0,,
392824,note_off,,,,,,,234,0,0,,,,,,,53,64,0,,
392840,control_change,,,,,,,16,0,0,,,,,,,,,0,64,127
392860,note_on,,,,,,,20,0,0,,,,,,,62,60,0,,
392884,note_off,,,,,,,24,0,0,,,,,,,63,64,0,,
392932,note_off,,,,,,,48,0,0,,,,,,,62,64,0,,
393140,note_on,,,,,,,208,0,0,,,,,,,62,42,0,,
393156,note_on,,,,,,,16,0,0,,,,,,,51,47,0,,
393168,note_on,,,,,,,12,0,0,,,,,,,39,28,0,,
393176,control_change,,,,,,,8,0,0,,,,,,,,,0,64,0
393234,note_off,,,,,,,58,0,0,,,,,,,38,64,0,,
393470,note_off,,,,,,,236,0,0,,,,,,,62,64,0,,
393490,note_on,,,,,,,20,0,0,,,,,,,60,54,0,,
393576,control_change,,,,,,,86,0,0,,,,,,,,,0,64,127
393678,note_off,,,,,,,102,0,0,,,,,,,60,64,0,,
393762,note_off,,,,,,,84,0,0,,,,,,,51,64,0,,
393924,note_on,,,,,,,162,0,0,,,,,,,58,53,0,,
393954,note_on,,,,,,,30,0,0,,,,,,,50,34,0,,
393954,note_on,,,,,,,0,0,0,,,,,,,41,25,0,,
394002,note_off,,,,,,,48,0,0,,,,,,,39,64,0,,
394022,control_change,,,,,,,20,0,0,,,,,,,,,0,64,0
394714,control_change,,,,,,,692,0,0,,,,,,,,,0,64,127
394840,note_off,,,,,,,126,0,0,,,,,,,50,64,0,,
395304,note_on,,,,,,,464,0,0,,,,,,,57,35,0,,
395320,note_on,,,,,,,16,0,0,,,,,,,48,10,0,,
395324,note_on,,,,,,,4,0,0,,,,,,,29,24,0,,
395340,note_off,,,,,,,16,0,0,,,,,,,58,64,0,,
395400,note_off,,,,,,,60,0,0,,,,,,,41,64,0,,
395436,control_change,,,,,,,36,0,0,,,,,,,,,0,64,0
395774,control_change,,,,,,,338,0,0,,,,,,,,,0,64,127
395784,note_off,,,,,,,10,0,0,,,,,,,57,64,0,,
395794,note_off,,,,,,,10,0,0,,,,,,,48,64,0,,
396004,note_off,,,,,,,210,0,0,,,,,,,29,64,0,,
396266,note_on,,,,,,,262,0,0,,,,,,,41,34,0,,
396616,note_on,,,,,,,350,0,0,,,,,,,43,47,0,,
396620,control_change,,,,,,,4,0,0,,,,,,,,,0,64,0
396682,note_off,,,,,,,62,0,0,,,,,,,41,64,0,,
396912,control_change,,,,,,,230,0,0,,,,,,,,,0,64,127
396912,note_on,,,,,,,0,0,0,,,,,,,45,69,0,,
396972,note_off,,,,,,,60,0,0,,,,,,,43,64,0,,
396972,control_change,,,,,,,0,0,0,,,,,,,,,0,64,0
397142,control_change,,,,,,,170,0,0,,,,,,,,,0,64,127
397210,note_on,,,,,,,68,0,0,,,,,,,46,73,0,,
397218,control_change,,,,,,,8,0,0,,,,,,,,,0,64,0
397328,note_off,,,,,,,110,0,0,,,,,,,45,64,0,,
397536,note_on,,,,,,,208,0,0,,,,,,,48,66,0,,
397644,note_off,,,,,,,108,0,0,,,,,,,46,64,0,,
397954,note_on,,,,,,,310,0,0,,,,,,,50,56,0,,
397972,note_on,,,,,,,18,0,0,,,,,,,34,49,0,,
398084,note_off,,,,,,,112,0,0,,,,,,,48,64,0,,
398678,control_change,,,,,,,594,0,0,,,,,,,,,0,64,127
398958,note_on,,,,,,,280,0,0,,,,,,,48,35,0,,
398972,note_off,,,,,,,14,0,0,,,,,,,34,64,0,,
398992,note_on,,,,,,,20,0,0,,,,,,,36,33,0,,
399056,note_off,,,,,,,64,0,0,,,,,,,36,64,0,,
399080,note_on,,,,,,,24,0,0,,,,,,,46,57,0,,
399086,note_off,,,,,,,6,0,0,,,,,,,50,64,0,,
399130,note_on,,,,,,,44,0,0,,,,,,,38,35,0,,
399172,note_off,,,,,,,42,0,0,,,,,,,48,64,0,,
399230,control_change,,,,,,,58,0,0,,,,,,,,,0,64,0
399252,note_on,,,,,,,22,0,0,,,,,,,39,39,0,,
399254,note_off,,,,,,,2,0,0,,,,,,,38,64,0,,
399262,note_on,,,,,,,8,0,0,,,,,,,45,54,0,,
399316,note_off,,,,,,,54,0,0,,,,,,,46,64,0,,
399770,control_change,,,,,,,454,0,0,,,,,,,,,0,64,127
399918,note_off,,,,,,,148,0,0,,,,,,,45,64,0,,
399920,note_off,,,,,,,2,0,0,,,,,,,39,64,0,,
400184,control_change,,,,,,,264,0,0,,,,,,,,,0,64,0
400520,note_on,,,,,,,336,0,0,,,,,,,48,58,0,,
400552,control_change,,,,,,,32,0,0,,,,,,,,,0,64,127
400730,note_on,,,,,,,178,0,0,,,,,,,51,58,0,,
400752,control_change,,,,,,,22,0,0,,,,,,,,,0,64,0
400754,note_on,,,,,,,2,0,0,,,,,,,36,45,0,,
400778,note_off,,,,,,,24,0,0,,,,,,,48,64,0,,
401428,control_change,,,,,,,650,0,0,,,,,,,,,0,64,127
401656,note_off,,,,,,,228,0,0,,,,,,,36,64,0,,
401736,note_on,,,,,,,80,0,0,,,,,,,50,46,0,,
401758,note_on,,,,,,,22,0,0,,,,,,,38,35,0,,
401796,note_off,,,,,,,38,0,0,,,,,,,51,64,0,,
401896,note_off,,,,,,,100,0,0,,,,,,,50,64,0,,
401902,note_on,,,,,,,6,0,0,,,,,,,39,48,0,,
401906,note_off,,,,,,,4,0,0,,,,,,,38,64,0,,
401908,note_on,,,,,,,2,0,0,,,,,,,48,59,0,,
402028,control_change,,,,,,,120,0,0,,,,,,,,,0,64,0
402140,note_on,,,,,,,112,0,0,,,,,,,46,46,0,,
402156,note_off,,,,,,,16,0,0,,,,,,,39,64,0,,
402156,note_on,,,,,,,0,0,0,,,,,,,38,45,0,,
402164,note_on,,,,,,,8,0,0,,,,,,,53,66,0,,
402194,note_off,,,,,,,30,0,0,,,,,,,48,64,0,,
402546,note_on,,,,,,,352,0,0,,,,,,,58,81,0,,
402596,control_change,,,,,,,50,0,0,,,,,,,,,0,64,127
402618,note_off,,,,,,,22,0,0,,,,,,,53,64,0,,
402642,control_change,,,,,,,24,0,0,,,,,,,,,0,64,0
402888,control_change,,,,,,,246,0,0,,,,,,,,,0,64,127
402934,note_on,,,,,,,46,0,0,,,,,,,57,65,0,,
403016,note_off,,,,,,,82,0,0,,,,,,,58,64,0,,
403042,control_change,,,,,,,26,0,0,,,,,,,,,0,64,0
403272,control_change,,,,,,,230,0,0,,,,,,,,,0,64,127
403312,note_on,,,,,,,40,0,0,,,,,,,56,61,0,,
403410,control_change,,,,,,,98,0,0,,,,,,,,,0,64,0
403432,note_off,,,,,,,22,0,0,,,,,,,57,64,0,,
403626,control_change,,,,,,,194,0,0,,,,,,,,,0,64,127
403752,note_on,,,,,,,126,0,0,,,,,,,54,48,0,,
403794,control_change,,,,,,,42,0,0,,,,,,,,,0,64,0
403796,note_on,,,,,,,2,0,0,,,,,,,39,43,0,,
403828,note_off,,,,,,,32,0,0,,,,,,,38,64,0,,
403900,note_off,,,,,,,72,0,0,,,,,,,56,64,0,,
404486,control_change,,,,,,,586,0,0,,,,,,,,,0,64,127
404712,note_on,,,,,,,226,0,0,,,,,,,55,45,0,,
404748,control_change,,,,,,,36,0,0,,,,,,,,,0,64,0
404754,note_off,,,,,,,6,0,0,,,,,,,54,64,0,,
405162,control_change,,,,,,,408,0,0,,,,,,,,,0,64,127
405232,note_off,,,,,,,70,0,0,,,,,,,46,64,0,,
405484,note_on,,,,,,,252,0,0,,,,,,,49,41,0,,
405498,note_off,,,,,,,14,0,0,,,,,,,39,64,0,,
405512,note_on,,,,,,,14,0,0,,,,,,,40,53,0,,
405764,note_off,,,,,,,252,0,0,,,,,,,55,64,0,,
405782,note_on,,,,,,,18,0,0,,,,,,,57,48,0,,
405890,note_on,,,,,,,108,0,0,,,,,,,55,48,0,,
405910,note_off,,,,,,,20,0,0,,,,,,,57,64,0,,
406016,note_off,,,,,,,106,0,0,,,,,,,55,64,0,,
406024,note_on,,,,,,,8,0,0,,,,,,,54,60,0,,
406148,note_off,,,,,,,124,0,0,,,,,,,54,64,0,,
406148,note_on,,,,,,,0,0,0,,,,,,,55,51,0,,
406222,control_change,,,,,,,74,0,0,,,,,,,,,0,64,0
406314,note_on,,,,,,,92,0,0,,,,,,,57,69,0,,
406336,note_off,,,,,,,22,0,0,,,,,,,55,64,0,,
406636,control_change,,,,,,,300,0,0,,,,,,,,,0,64,127
406694,note_on,,,,,,,58,0,0,,,,,,,58,73,0,,
406724,note_off,,,,,,,30,0,0,,,,,,,57,64,0,,
406962,note_off,,,,,,,238,0,0,,,,,,,58,64,0,,
406992,note_off,,,,,,,30,0,0,,,,,,,49,64,0,,
407102,note_on,,,,,,,110,0,0,,,,,,,50,43,0,,
407114,note_on,,,,,,,12,0,0,,,,,,,58,54,0,,
407117,note_on,,,,,,,3,0,0,,,,,,,41,33,0,,
407190,control_change,,,,,,,73,0,0,,,,,,,,,0,64,0
407234,note_off,,,,,,,44,0,0,,,,,,,40,64,0,,
407744,control_change,,,,,,,510,0,0,,,,,,,,,0,64,127
408020,note_on,,,,,,,276,0,0,,,,,,,53,52,0,,
408022,control_change,,,,,,,2,0,0,,,,,,,,,0,64,0
408208,note_off,,,,,,,186,0,0,,,,,,,58,64,0,,
408388,control_change,,,,,,,180,0,0,,,,,,,,,0,64,127
408434,note_off,,,,,,,46,0,0,,,,,,,41,64,0,,
408724,note_off,,,,,,,290,0,0,,,,,,,50,64,0,,
408796,note_on,,,,,,,72,0,0,,,,,,,41,39,0,,
408812,note_off,,,,,,,16,0,0,,,,,,,53,64,0,,
409154,note_on,,,,,,,342,0,0,,,,,,,50,50,0,,
409158,note_on,,,,,,,4,0,0,,,,,,,53,54,0,,
409476,note_off,,,,,,,318,0,0,,,,,,,53,64,0,,
409478,note_on,,,,,,,2,0,0,,,,,,,51,67,0,,
409482,note_off,,,,,,,4,0,0,,,,,,,50,64,0,,
409488,note_on,,,,,,,6,0,0,,,,,,,55,65,0,,
409542,control_change,,,,,,,54,0,0,,,,,,,,,0,64,0
409740,control_change,,,,,,,198,0,0,,,,,,,,,0,64,127
409770,note_off,,,,,,,30,0,0,,,,,,,51,64,0,,
409794,note_off,,,,,,,24,0,0,,,,,,,55,64,0,,
409810,note_on,,,,,,,16,0,0,,,,,,,50,59,0,,
409814,note_on,,,,,,,4,0,0,,,,,,,53,61,0,,
409856,note_off,,,,,,,42,0,0,,,,,,,41,64,0,,
409996,note_off,,,,,,,140,0,0,,,,,,,50,64,0,,
410002,note_off,,,,,,,6,0,0,,,,,,,53,64,0,,
410124,control_change,,,,,,,122,0,0,,,,,,,,,0,64,0
410142,note_on,,,,,,,18,0,0,,,,,,,53,42,0,,
410166,note_on,,,,,,,24,0,0,,,,,,,29,40,0,,
410166,note_on,,,,,,,0,0,0,,,,,,,50,43,0,,
410169,note_on,,,,,,,3,0,0,,,,,,,41,38,0,,
410460,note_off,,,,,,,291,0,0,,,,,,,50,64,0,,
410464,note_off,,,,,,,4,0,0,,,,,,,53,64,0,,
410466,note_on,,,,,,,2,0,0,,,,,,,51,65,0,,
410476,note_on,,,,,,,10,0,0,,,,,,,48,49,0,,
410646,control_change,,,,,,,170,0,0,,,,,,,,,0,64,127
410648,note_off,,,,,,,2,0,0,,,,,,,51,64,0,,
410780,note_off,,,,,,,132,0,0,,,,,,,41,64,0,,
410810,note_on,,,,,,,30,0,0,,,,,,,46,58,0,,
410813,note_on,,,,,,,3,0,0,,,,,,,50,56,0,,
410816,control_change,,,,,,,3,0,0,,,,,,,,,0,64,0
410832,note_off,,,,,,,16,0,0,,,,,,,48,64,0,,
411038,note_off,,,,,,,206,0,0,,,,,,,46,64,0,,
411062,control_change,,,,,,,24,0,0,,,,,,,,,0,64,127
411170,control_change,,,,,,,108,0,0,,,,,,,,,0,64,0
411174,note_off,,,,,,,4,0,0,,,,,,,50,64,0,,
411178,note_on,,,,,,,4,0,0,,,,,,,48,59,0,,
411192,note_on,,,,,,,14,0,0,,,,,,,45,46,0,,
411392,note_off,,,,,,,200,0,0,,,,,,,45,64,0,,
411400,control_change,,,,,,,8,0,0,,,,,,,,,0,64,127
411434,note_off,,,,,,,34,0,0,,,,,,,48,64,0,,
411584,control_change,,,,,,,150,0,0,,,,,,,,,0,64,0
411636,note_on,,,,,,,52,0,0,,,,,,,39,38,0,,
411640,note_on,,,,,,,4,0,0,,,,,,,48,44,0,,
411646,note_on,,,,,,,6,0,0,,,,,,,34,39,0,,
411652,note_on,,,,,,,6,0,0,,,,,,,45,19,0,,
411782,note_off,,,,,,,130,0,0,,,,,,,29,64,0,,
412092,control_change,,,,,,,310,0,0,,,,,,,,,0,64,127
412300,note_off,,,,,,,208,0,0,,,,,,,45,64,0,,
412330,note_off,,,,,,,30,0,0,,,,,,,39,64,0,,
412369,control_change,,,,,,,39,0,0,,,,,,,,,0,64,0
412414,note_on,,,,,,,45,0,0,,,,,,,46,37,0,,
412416,note_on,,,,,,,2,0,0,,,,,,,38,24,0,,
412476,note_off,,,,,,,60,0,0,,,,,,,48,64,0,,
412714,note_off,,,,,,,238,0,0,,,,,,,34,64,0,,
412760,note_off,,,,,,,46,0,0,,,,,,,38,64,0,,
412798,control_change,,,,,,,38,0,0,,,,,,,,,0,64,127
412852,note_off,,,,,,,54,0,0,,,,,,,46,64,0,,
413106,control_change,,,,,,,254,0,0,,,,,,,,,0,64,0
413172,note_on,,,,,,,66,0,0,,,,,,,46,39,0,,
413190,note_on,,,,,,,18,0,0,,,,,,,38,32,0,,
413194,note_on,,,,,,,4,0,0,,,,,,,34,29,0,,
413674,control_change,,,,,,,480,0,0,,,,,,,,,0,64,127
413856,note_off,,,,,,,182,0,0,,,,,,,38,64,0,,
413952,note_off,,,,,,,96,0,0,,,,,,,34,64,0,,
413994,note_off,,,,,,,42,0,0,,,,,,,46,64,0,,
415242,control_change,,,,,,,1248,0,0,,,,,,,,,0,64,0
416090,note_on,,,,,,,848,0,0,,,,,,,72,51,0,,
416090,note_on,,,,,,,0,0,0,,,,,,,53,37,0,,
416106,note_on,,,,,,,16,0,0,,,,,,,69,29,0,,
416346,note_off,,,,,,,240,0,0,,,,,,,53,64,0,,
416404,note_on,,,,,,,58,0,0,,,,,,,65,41,0,,
416534,note_off,,,,,,,130,0,0,,,,,,,65,64,0,,
416710,note_on,,,,,,,176,0,0,,,,,,,65,32,0,,
416794,note_off,,,,,,,84,0,0,,,,,,,65,64,0,,
417022,note_on,,,,,,,228,0,0,,,,,,,65,31,0,,
417112,note_off,,,,,,,90,0,0,,,,,,,65,64,0,,
417318,note_on,,,,,,,206,0,0,,,,,,,65,32,0,,
417418,note_off,,,,,,,100,0,0,,,,,,,65,64,0,,
417600,note_off,,,,,,,182,0,0,,,,,,,69,64,0,,
417600,note_on,,,,,,,0,0,0,,,,,,,70,65,0,,
417604,note_on,,,,,,,4,0,0,,,,,,,74,75,0,,
417612,note_off,,,,,,,8,0,0,,,,,,,72,64,0,,
417612,note_on,,,,,,,0,0,0,,,,,,,65,38,0,,
417718,note_off,,,,,,,106,0,0,,,,,,,65,64,0,,
417746,note_off,,,,,,,28,0,0,,,,,,,70,64,0,,
417874,note_on,,,,,,,128,0,0,,,,,,,72,90,0,,
417878,note_on,,,,,,,4,0,0,,,,,,,75,78,0,,
417892,note_off,,,,,,,14,0,0,,,,,,,74,64,0,,
417902,note_on,,,,,,,10,0,0,,,,,,,65,43,0,,
417974,note_off,,,,,,,72,0,0,,,,,,,65,64,0,,
418132,note_off,,,,,,,158,0,0,,,,,,,72,64,0,,
418142,note_on,,,,,,,10,0,0,,,,,,,77,94,0,,
418144,note_on,,,,,,,2,0,0,,,,,,,74,75,0,,
418156,note_on,,,,,,,12,0,0,,,,,,,65,51,0,,
418172,note_off,,,,,,,16,0,0,,,,,,,75,64,0,,
418218,note_off,,,,,,,46,0,0,,,,,,,65,64,0,,
418316,note_off,,,,,,,98,0,0,,,,,,,74,64,0,,
418404,note_on,,,,,,,88,0,0,,,,,,,65,49,0,,
418416,note_off,,,,,,,12,0,0,,,,,,,77,64,0,,
418420,note_on,,,,,,,4,0,0,,,,,,,79,72,0,,
418424,note_on,,,,,,,4,0,0,,,,,,,75,55,0,,
418522,note_off,,,,,,,98,0,0,,,,,,,65,64,0,,
418668,note_off,,,,,,,146,0,0,,,,,,,75,64,0,,
418682,note_off,,,,,,,14,0,0,,,,,,,79,64,0,,
418698,note_on,,,,,,,16,0,0,,,,,,,65,43,0,,
418812,note_off,,,,,,,114,0,0,,,,,,,65,64,0,,
418988,note_on,,,,,,,176,0,0,,,,,,,74,36,0,,
418988,note_on,,,,,,,0,0,0,,,,,,,77,56,0,,
418994,note_on,,,,,,,6,0,0,,,,,,,65,27,0,,
419092,note_off,,,,,,,98,0,0,,,,,,,65,64,0,,
419200,note_off,,,,,,,108,0,0,,,,,,,74,64,0,,
419234,note_off,,,,,,,34,0,0,,,,,,,77,64,0,,
419274,note_on,,,,,,,40,0,0,,,,,,,65,32,0,,
419374,note_off,,,,,,,100,0,0,,,,,,,65,64,0,,
419512,note_on,,,,,,,138,0,0,,,,,,,73,46,0,,
419526,note_on,,,,,,,14,0,0,,,,,,,76,53,0,,
419566,note_on,,,,,,,40,0,0,,,,,,,65,29,0,,
419674,note_off,,,,,,,108,0,0,,,,,,,65,64,0,,
419740,note_off,,,,,,,66,0,0,,,,,,,73,64,0,,
419756,note_off,,,,,,,16,0,0,,,,,,,76,64,0,,
419832,note_on,,,,,,,76,0,0,,,,,,,65,35,0,,
419952,note_off,,,,,,,120,0,0,,,,,,,65,64,0,,
420084,note_on,,,,,,,132,0,0,,,,,,,75,42,0,,
420084,note_on,,,,,,,0,0,0,,,,,,,72,53,0,,
420114,note_on,,,,,,,30,0,0,,,,,,,65,31,0,,
420232,note_off,,,,,,,118,0,0,,,,,,,65,64,0,,
420268,note_off,,,,,,,36,0,0,,,,,,,72,64,0,,
420300,note_off,,,,,,,32,0,0,,,,,,,75,64,0,,
420390,note_on,,,,,,,90,0,0,,,,,,,65,37,0,,
420494,note_off,,,,,,,104,0,0,,,,,,,65,64,0,,
420642,note_on,,,,,,,148,0,0,,,,,,,65,40,0,,
420656,note_on,,,,,,,14,0,0,,,,,,,71,34,0,,
420658,note_on,,,,,,,2,0,0,,,,,,,74,46,0,,
420756,note_off,,,,,,,98,0,0,,,,,,,65,64,0,,
420800,note_off,,,,,,,44,0,0,,,,,,,71,64,0,,
420860,note_off,,,,,,,60,0,0,,,,,,,74,64,0,,
420934,note_on,,,,,,,74,0,0,,,,,,,65,42,0,,
421044,note_off,,,,,,,110,0,0,,,,,,,65,64,0,,
421186,note_on,,,,,,,142,0,0,,,,,,,70,51,0,,
421194,note_on,,,,,,,8,0,0,,,,,,,73,41,0,,
421212,note_on,,,,,,,18,0,0,,,,,,,65,39,0,,
421306,note_off,,,,,,,94,0,0,,,,,,,65,64,0,,
421398,note_off,,,,,,,92,0,0,,,,,,,73,64,0,,
421406,note_off,,,,,,,8,0,0,,,,,,,70,64,0,,
421474,note_on,,,,,,,68,0,0,,,,,,,65,44,0,,
421568,note_off,,,,,,,94,0,0,,,,,,,65,64,0,,
421746,note_on,,,,,,,178,0,0,,,,,,,72,39,0,,
421752,note_on,,,,,,,6,0,0,,,,,,,65,32,0,,
421770,note_on,,,,,,,18,0,0,,,,,,,69,25,0,,
421854,note_off,,,,,,,84,0,0,,,,,,,65,64,0,,
422008,note_on,,,,,,,154,0,0,,,,,,,65,44,0,,
422034,note_off,,,,,,,26,0,0,,,,,,,72,64,0,,
422044,note_off,,,,,,,10,0,0,,,,,,,69,64,0,,
422104,note_off,,,,,,,60,0,0,,,,,,,65,64,0,,
422186,control_change,,,,,,,82,0,0,,,,,,,,,0,64,127
422248,control_change,,,,,,,62,0,0,,,,,,,,,0,64,0
422278,note_on,,,,,,,30,0,0,,,,,,,65,45,0,,
422382,note_off,,,,,,,104,0,0,,,,,,,65,64,0,,
422532,note_on,,,,,,,150,0,0,,,,,,,65,49,0,,
422672,note_off,,,,,,,140,0,0,,,,,,,65,64,0,,
422814,note_on,,,,,,,142,0,0,,,,,,,60,58,0,,
422828,note_on,,,,,,,14,0,0,,,,,,,69,60,0,,
422828,note_on,,,,,,,0,0,0,,,,,,,41,37,0,,
423028,note_off,,,,,,,200,0,0,,,,,,,41,64,0,,
423078,note_on,,,,,,,50,0,0,,,,,,,53,49,0,,
423158,note_off,,,,,,,80,0,0,,,,,,,53,64,0,,
423328,note_on,,,,,,,170,0,0,,,,,,,53,51,0,,
423392,note_off,,,,,,,64,0,0,,,,,,,53,64,0,,
423578,note_on,,,,,,,186,0,0,,,,,,,53,54,0,,
423666,note_off,,,,,,,88,0,0,,,,,,,53,64,0,,
423860,note_on,,,,,,,194,0,0,,,,,,,53,62,0,,
423918,note_off,,,,,,,58,0,0,,,,,,,53,64,0,,
423934,note_off,,,,,,,16,0,0,,,,,,,60,64,0,,
424030,control_change,,,,,,,96,0,0,,,,,,,,,0,64,127
424102,note_on,,,,,,,72,0,0,,,,,,,70,86,0,,
424116,note_on,,,,,,,14,0,0,,,,,,,62,51,0,,
424122,note_on,,,,,,,6,0,0,,,,,,,53,49,0,,
424142,note_off,,,,,,,20,0,0,,,,,,,69,64,0,,
424194,note_off,,,,,,,52,0,0,,,,,,,53,64,0,,
424210,note_off,,,,,,,16,0,0,,,,,,,62,64,0,,
424338,control_change,,,,,,,128,0,0,,,,,,,,,0,64,0
424354,note_on,,,,,,,16,0,0,,,,,,,63,78,0,,
424364,note_on,,,,,,,10,0,0,,,,,,,72,95,0,,
424378,note_on,,,,,,,14,0,0,,,,,,,53,54,0,,
424436,note_off,,,,,,,58,0,0,,,,,,,70,64,0,,
424436,note_off,,,,,,,0,0,0,,,,,,,53,64,0,,
424482,note_off,,,,,,,46,0,0,,,,,,,63,64,0,,
424522,control_change,,,,,,,40,0,0,,,,,,,,,0,64,127
424582,control_change,,,,,,,60,0,0,,,,,,,,,0,64,0
424608,note_on,,,,,,,26,0,0,,,,,,,74,89,0,,
424616,note_on,,,,,,,8,0,0,,,,,,,53,57,0,,
424624,note_on,,,,,,,8,0,0,,,,,,,65,81,0,,
424658,note_off,,,,,,,34,0,0,,,,,,,72,64,0,,
424700,note_off,,,,,,,42,0,0,,,,,,,53,64,0,,
424736,note_off,,,,,,,36,0,0,,,,,,,65,64,0,,
424782,control_change,,,,,,,46,0,0,,,,,,,,,0,64,127
424844,control_change,,,,,,,62,0,0,,,,,,,,,0,64,0
424898,note_on,,,,,,,54,0,0,,,,,,,75,70,0,,
424916,note_off,,,,,,,18,0,0,,,,,,,74,64,0,,
424920,note_on,,,,,,,4,0,0,,,,,,,53,52,0,,
424922,note_on,,,,,,,2,0,0,,,,,,,67,58,0,,
424984,note_off,,,,,,,62,0,0,,,,,,,53,64,0,,
425122,control_change,,,,,,,138,0,0,,,,,,,,,0,64,127
425125,note_off,,,,,,,3,0,0,,,,,,,67,64,0,,
